"","trial","m"
"2484",9,1.20032546661589
"2485",10,1.2051295768012
"2486",11,1.20110810757566
"2487",1,0.165369777903825
"2488",2,0.513522938483879
"2489",3,0.860088863624618
"2490",4,1.02809120562632
"2491",5,1.0767155563338
"2492",6,1.12152240102044
"2493",7,1.1920500317929
"2494",8,1.20446522696724
"2495",9,1.22200063399359
"2496",10,1.22388935919507
"2497",11,1.22400157753432
"2498",1,-0.0740007174022771
"2499",2,0.340029096200747
"2500",3,0.663451114148024
"2501",4,0.847324095514618
"2502",5,1.00475138349443
"2503",6,1.08843065719439
"2504",7,1.11469082164788
"2505",8,1.12847503171929
"2506",9,1.15157791213815
"2507",10,1.17521385368496
"2508",11,1.17521385368496
"2509",1,0.00665191358274347
"2510",2,0.42260275469558
"2511",3,0.758781866276815
"2512",4,0.96682445912756
"2513",5,1.05444897259114
"2514",6,1.08149913578532
"2515",7,1.14631008638324
"2516",8,1.14822091036927
"2517",9,1.15489104921375
"2518",10,1.16078329749345
"2519",11,1.16078329749345
"2520",1,-0.0855564889637144
"2521",2,0.379824877532761
"2522",3,0.614824261022234
"2523",4,0.854089544269422
"2524",5,0.965381244425644
"2525",6,1.06012267372863
"2526",7,1.11910868264562
"2527",8,1.15380682197965
"2528",9,1.1731402406433
"2529",10,1.17649093891754
"2530",11,1.17160345850678
"2531",1,0.0292687274018789
"2532",2,0.318653692089258
"2533",3,0.661260741232176
"2534",4,0.840784818860516
"2535",5,0.979717094781851
"2536",6,0.97379747741427
"2537",7,1.06214980888509
"2538",8,1.05602407226528
"2539",9,1.06777969495641
"2540",10,1.07561751134773
"2541",11,1.09086185631772
"2542",1,0.14499081499491
"2543",2,0.475844227001132
"2544",3,0.845388693025731
"2545",4,0.98000102824908
"2546",5,1.03297004380682
"2547",6,1.09671894855402
"2548",7,1.11004067933836
"2549",8,1.13713212212193
"2550",9,1.13494154276037
"2551",10,1.13154174708625
"2552",11,1.13171553488839
"2553",1,-0.145807257889359
"2554",2,0.267987789220084
"2555",3,0.594084127854119
"2556",4,0.76814956286635
"2557",5,0.832221465879234
"2558",6,0.930949635340264
"2559",7,0.990450785859887
"2560",8,1.01049766352214
"2561",9,1.02084798005501
"2562",10,1.04982073096051
"2563",11,1.05484594431037
"2564",1,-0.0721169728445519
"2565",2,0.366676131703464
"2566",3,0.755920037162099
"2567",4,0.842025985723167
"2568",5,0.916233823040532
"2569",6,0.985252379452026
"2570",7,1.04326184427999
"2571",8,1.04366762152238
"2572",9,1.04173672903604
"2573",10,1.06863058912514
"2574",11,1.07727675423458
"2575",1,0.0502131288021762
"2576",2,0.40158206663388
"2577",3,0.691504156335178
"2578",4,0.789377942949083
"2579",5,0.884468714440201
"2580",6,0.934819432113909
"2581",7,0.979031974490214
"2582",8,1.02913332682835
"2583",9,1.06412632184559
"2584",10,1.11228365451874
"2585",11,1.11660395791856
"2586",1,0.00309471601076788
"2587",2,0.403599118295317
"2588",3,0.66783751096256
"2589",4,0.839460711538723
"2590",5,0.925104652164318
"2591",6,1.01634173675662
"2592",7,1.02458962739408
"2593",8,1.06994079671091
"2594",9,1.07733405267292
"2595",10,1.10297214198209
"2596",11,1.10537181603787
"2597",1,-0.134785475836083
"2598",2,0.37681325481967
"2599",3,0.691325129658625
"2600",4,0.846781412063316
"2601",5,0.892321850170726
"2602",6,0.963160733992566
"2603",7,0.97714319181994
"2604",8,1.00708191937933
"2605",9,1.00323031109792
"2606",10,0.999319449336897
"2607",11,1.02021488808003
"2608",1,0.138880717848784
"2609",2,0.538818372135127
"2610",3,0.763231482044781
"2611",4,0.986296519803237
"2612",5,1.02879241677909
"2613",6,1.06992609557411
"2614",7,1.08018527605618
"2615",8,1.09105273212943
"2616",9,1.08831494065598
"2617",10,1.07510347674272
"2618",11,1.09034871542129
"2619",1,0.00894364205784197
"2620",2,0.414012485322457
"2621",3,0.716602508624464
"2622",4,0.872229149583162
"2623",5,1.01768677442845
"2624",6,1.0775135305059
"2625",7,1.08841241330767
"2626",8,1.08841497717501
"2627",9,1.10963209755923
"2628",10,1.11692459343707
"2629",11,1.11653440012073
"2630",1,-0.201626007091689
"2631",2,0.254589675212082
"2632",3,0.631885540551919
"2633",4,0.815956450009295
"2634",5,0.936765113756749
"2635",6,1.01127902961703
"2636",7,1.04758285603313
"2637",8,1.04285502729687
"2638",9,1.07624336271903
"2639",10,1.08142741827832
"2640",11,1.08710006695214
"2641",1,0.0501018540284284
"2642",2,0.466324695737197
"2643",3,0.566786734697689
"2644",4,0.688819234833605
"2645",5,0.908371185849771
"2646",6,1.08788694846976
"2647",7,1.07326853898912
"2648",8,1.17649313164423
"2649",9,1.24897746031174
"2650",10,1.30169877503239
"2651",11,1.3143286868658
"2652",1,-0.0886761020927586
"2653",2,0.135515376706956
"2654",3,0.490585971056653
"2655",4,0.782335275916466
"2656",5,0.981153914210974
"2657",6,1.03065404363096
"2658",7,1.0279262410753
"2659",8,1.19271482114053
"2660",9,1.19745712541167
"2661",10,1.22146001657058
"2662",11,1.20642832221439
"2663",1,-0.0982791608474594
"2664",2,0.246129251848698
"2665",3,0.583001443846287
"2666",4,0.635434677290497
"2667",5,0.871613866030354
"2668",6,1.05518675661726
"2669",7,1.22292178616184
"2670",8,1.31226631454116
"2671",9,1.36409280826481
"2672",10,1.33122538181311
"2673",11,1.37552737754017
"2674",1,0.151479915520044
"2675",2,0.327943029804453
"2676",3,0.613640930507802
"2677",4,0.797085972929715
"2678",5,0.983801920820759
"2679",6,1.14875600096514
"2680",7,1.20432159813552
"2681",8,1.2612734210475
"2682",9,1.26513080587439
"2683",10,1.3121447070467
"2684",11,1.33739057078566
"2685",1,-0.0364128015642928
"2686",2,0.280685855022489
"2687",3,0.589013772542619
"2688",4,0.734312415592791
"2689",5,0.89762194946765
"2690",6,1.02256897452346
"2691",7,1.128639791452
"2692",8,1.18455783931489
"2693",9,1.21025385200994
"2694",10,1.21337244496922
"2695",11,1.21357023204053
"2696",1,0.0142995263820062
"2697",2,0.399349038062603
"2698",3,0.650833266780906
"2699",4,0.893382500780305
"2700",5,0.989571137863072
"2701",6,1.06719365922946
"2702",7,1.10844305485526
"2703",8,1.19674274504312
"2704",9,1.23995334545855
"2705",10,1.24429446108051
"2706",11,1.25447163988976
"2707",1,-0.0643764388172168
"2708",2,0.266841334510944
"2709",3,0.504358881174273
"2710",4,0.747960357124207
"2711",5,0.954095280291842
"2712",6,1.00243502712906
"2713",7,1.14123366598145
"2714",8,1.19175680189768
"2715",9,1.19056134674669
"2716",10,1.22380801794924
"2717",11,1.21781338759685
"2718",1,0.171407937813233
"2719",2,0.52659475416105
"2720",3,0.715013591442979
"2721",4,0.933254788229977
"2722",5,1.04730746171798
"2723",6,1.10794017891936
"2724",7,1.15375635858206
"2725",8,1.24162753102701
"2726",9,1.23438201450807
"2727",10,1.26462401203343
"2728",11,1.26463554019487
"2729",1,-0.052784716378105
"2730",2,0.4003245022047
"2731",3,0.676772235184518
"2732",4,0.857980704018892
"2733",5,1.02057007078022
"2734",6,1.12116370868347
"2735",7,1.14806625992177
"2736",8,1.15736641081541
"2737",9,1.18532101171732
"2738",10,1.21126384532377
"2739",11,1.19523784320299
"2740",1,-0.00548449203801441
"2741",2,0.275873400469985
"2742",3,0.61943669100348
"2743",4,0.878915807545393
"2744",5,0.96731665186257
"2745",6,1.06386400465727
"2746",7,1.11802101374926
"2747",8,1.16120781613493
"2748",9,1.19941969914081
"2749",10,1.21217169988275
"2750",11,1.23667823582776
"2751",1,-0.0805372790750451
"2752",2,0.33658721638996
"2753",3,0.679407888617273
"2754",4,0.841817204833585
"2755",5,0.972714307563319
"2756",6,1.08011512239712
"2757",7,1.10635065881234
"2758",8,1.09576821686758
"2759",9,1.17025573891729
"2760",10,1.17149408728741
"2761",11,1.18246966094343
"2762",1,0.0152725978498276
"2763",2,0.342390601479899
"2764",3,0.568690649517947
"2765",4,0.854402566066911
"2766",5,0.99683835511213
"2767",6,1.05275912378053
"2768",7,1.09105752172614
"2769",8,1.12361723667578
"2770",9,1.16510557694379
"2771",10,1.18301697361154
"2772",11,1.20430917920111
"2773",1,-0.0475087282831581
"2774",2,0.360352613856787
"2775",3,0.757475565796152
"2776",4,0.885591372652147
"2777",5,1.0529526791699
"2778",6,1.11334542533279
"2779",7,1.15600965581704
"2780",8,1.19079959909747
"2781",9,1.22113955041264
"2782",10,1.22556370573995
"2783",11,1.2097293312909
"2784",1,-0.125056867468507
"2785",2,0.178142544030728
"2786",3,0.658947055287095
"2787",4,0.902090413534225
"2788",5,0.918189124400883
"2789",6,1.0797967860832
"2790",7,1.1176662747865
"2791",8,1.143617447102
"2792",9,1.16566754945673
"2793",10,1.15705676231736
"2794",11,1.15509699377861
"2795",1,0.183029291358572
"2796",2,0.462784880836748
"2797",3,0.776680575060381
"2798",4,0.985211105246432
"2799",5,1.15665750163481
"2800",6,1.20174873522337
"2801",7,1.24294977742639
"2802",8,1.24310590426698
"2803",9,1.25539403921583
"2804",10,1.26245300886973
"2805",11,1.26226890466312
"2806",1,-0.123629291391105
"2807",2,0.49095146713558
"2808",3,0.753685946461248
"2809",4,0.995839992938788
"2810",5,1.03245060394036
"2811",6,1.15695089791273
"2812",7,1.21784258592558
"2813",8,1.23682376749767
"2814",9,1.26527860290439
"2815",10,1.26610901777986
"2816",11,1.26610901777986
"2817",1,-0.00400013415198471
"2818",2,0.398787613356027
"2819",3,0.570806720716635
"2820",4,0.825531210292414
"2821",5,0.971974213236323
"2822",6,1.08392939567472
"2823",7,1.07420074672034
"2824",8,1.14512947544326
"2825",9,1.15590194314408
"2826",10,1.16094457816567
"2827",11,1.15533566858685
"2828",1,0.0911345905863582
"2829",2,0.355248264496474
"2830",3,0.719833450148395
"2831",4,0.965619837407755
"2832",5,1.0980308763572
"2833",6,1.1415497076158
"2834",7,1.16724483704365
"2835",8,1.19526625226924
"2836",9,1.20798301649171
"2837",10,1.21480281848258
"2838",11,1.21682250094624
"2839",1,-0.0378630092582535
"2840",2,0.499338121226792
"2841",3,0.707397391996703
"2842",4,0.928294620866117
"2843",5,1.00610823395815
"2844",6,1.09928663235057
"2845",7,1.15638535802218
"2846",8,1.16781336385543
"2847",9,1.18275987208235
"2848",10,1.16475542000832
"2849",11,1.19177204368502
"2850",1,0.0655642280875331
"2851",2,0.502067064555585
"2852",3,0.711894829639367
"2853",4,0.926833730622901
"2854",5,1.00241327347205
"2855",6,1.06936387731571
"2856",7,1.13494479186293
"2857",8,1.14434568685721
"2858",9,1.16179169197256
"2859",10,1.16293660146951
"2860",11,1.17879772894866
"2861",1,0.0417932256707811
"2862",2,0.288093900976102
"2863",3,0.675082915292226
"2864",4,0.763140584902372
"2865",5,0.883824616484927
"2866",6,1.07515782604809
"2867",7,1.07899204378106
"2868",8,1.12918720155289
"2869",9,1.1234852307252
"2870",10,1.12702107960091
"2871",11,1.1265322076423
"2872",1,-0.113638828712954
"2873",2,0.409700660365658
"2874",3,0.795510277571191
"2875",4,0.980648595360688
"2876",5,1.0908715103364
"2877",6,1.11181452648366
"2878",7,1.12935841719054
"2879",8,1.16594508590616
"2880",9,1.16218375741996
"2881",10,1.19379396760704
"2882",11,1.20399360620607
"2883",1,0.0236941405615708
"2884",2,0.365687621424537
"2885",3,0.764003825923309
"2886",4,0.889285676043069
"2887",5,0.956230057928145
"2888",6,0.97722190068318
"2889",7,1.03804052189091
"2890",8,1.07486185423442
"2891",9,1.09591965640415
"2892",10,1.09170001523368
"2893",11,1.10870899003976
"2894",1,0.194967485041086
"2895",2,0.494908936144129
"2896",3,0.702987861137922
"2897",4,0.946523055636378
"2898",5,0.999058549901438
"2899",6,1.03751478314155
"2900",7,1.07226255652954
"2901",8,1.08894862746338
"2902",9,1.12737959971137
"2903",10,1.13540986231649
"2904",11,1.11943949734643
"2905",1,-0.244452773122752
"2906",2,0.289745689424945
"2907",3,0.587692034356498
"2908",4,0.738715031957847
"2909",5,0.876902882657607
"2910",6,1.00941224461755
"2911",7,1.02895463636551
"2912",8,1.05542729328799
"2913",9,1.13524191518019
"2914",10,1.14804391996593
"2915",11,1.17056200007718
"2916",1,0.162954922910533
"2917",2,0.353376284965625
"2918",3,0.666128967797744
"2919",4,0.832624681496585
"2920",5,0.982869962907338
"2921",6,1.02847107920833
"2922",7,1.08183686728823
"2923",8,1.08571443563652
"2924",9,1.08883505075925
"2925",10,1.08906014504614
"2926",11,1.08960056974413
"2927",1,-0.0236924100353356
"2928",2,0.417791182365806
"2929",3,0.680794479831739
"2930",4,0.926831539001263
"2931",5,1.06783039407511
"2932",6,1.10417022888883
"2933",7,1.12094861787381
"2934",8,1.11664201847006
"2935",9,1.14029113634964
"2936",10,1.1532355326609
"2937",11,1.14767841434714
"2938",1,-0.0723193661037625
"2939",2,0.303682655730937
"2940",3,0.731724327089334
"2941",4,0.846261600838312
"2942",5,0.931822305040187
"2943",6,1.00602855205293
"2944",7,1.0237078100409
"2945",8,1.0454474491765
"2946",9,1.05849338818897
"2947",10,1.06140438660765
"2948",11,1.0639625841244
"2949",1,0.00837896395680113
"2950",2,0.36304559468774
"2951",3,0.796038059571365
"2952",4,0.870818581180416
"2953",5,0.97590047385557
"2954",6,0.989642344660882
"2955",7,1.01402888772717
"2956",8,1.01933820174954
"2957",9,1.03302030389693
"2958",10,1.02802858435508
"2959",11,1.05529894851273
"2960",1,0.0275387642546456
"2961",2,0.281234086100802
"2962",3,0.644561278665636
"2963",4,0.812070413046558
"2964",5,0.95138245136868
"2965",6,1.00780072989354
"2966",7,1.0453651090479
"2967",8,1.04138381195027
"2968",9,1.07891038628226
"2969",10,1.08012580586844
"2970",11,1.08484084824782
"2971",1,-0.0495691550488833
"2972",2,0.220929042877331
"2973",3,0.499491447169871
"2974",4,0.810234882147954
"2975",5,0.932392215685555
"2976",6,1.00042504016643
"2977",7,1.11232159809112
"2978",8,1.13696703150381
"2979",9,1.22606512623637
"2980",10,1.21773796498003
"2981",11,1.24015475304662
"2982",1,0.0281651443957277
"2983",2,0.265741688425917
"2984",3,0.58828022870613
"2985",4,0.644053301005922
"2986",5,0.862014567358907
"2987",6,1.07157717137779
"2988",7,1.06786331112044
"2989",8,1.15692378074844
"2990",9,1.24313372011912
"2991",10,1.26221698340302
"2992",11,1.29577820233061
"2993",1,0.0284535401181953
"2994",2,0.203539528422
"2995",3,0.450437491844243
"2996",4,0.717689972404256
"2997",5,0.913898662154604
"2998",6,0.97760364704059
"2999",7,1.11558179407602
"3000",8,1.13586494644145
"3001",9,1.15447307917601
"3002",10,1.23968854711712
"3003",11,1.22911175442178
"3004",1,0.124499844983344
"3005",2,0.349180140127772
"3006",3,0.477657318342032
"3007",4,0.553044111898172
"3008",5,0.850723291802326
"3009",6,0.994358531751091
"3010",7,1.09335813712673
"3011",8,1.0934632655441
"3012",9,1.11436249549724
"3013",10,1.13756303010399
"3014",11,1.21319950016045
"3015",1,0.213403632507568
"3016",2,0.398633761515957
"3017",3,0.69062958477247
"3018",4,0.924078056343296
"3019",5,0.982953754484699
"3020",6,1.10701252516068
"3021",7,1.17648813793047
"3022",8,1.2624811667178
"3023",9,1.21000042489114
"3024",10,1.27751846440078
"3025",11,1.28774872476092
"3026",1,0.063428589225875
"3027",2,0.383834146285567
"3028",3,0.49242215325465
"3029",4,0.858184130699947
"3030",5,0.980461531210106
"3031",6,1.00465531037171
"3032",7,1.17334188629754
"3033",8,1.1739158677563
"3034",9,1.23885344037858
"3035",10,1.18153964874447
"3036",11,1.235588086045
"3037",1,0.16005262047276
"3038",2,0.458425632964313
"3039",3,0.746062928613572
"3040",4,0.804507560231809
"3041",5,0.991087587301756
"3042",6,1.09001498178258
"3043",7,1.109942967417
"3044",8,1.18693193527097
"3045",9,1.1966807451049
"3046",10,1.2408663077533
"3047",11,1.24712445530977
"3048",1,0.0327289916608426
"3049",2,0.184047027372805
"3050",3,0.539151697758624
"3051",4,0.838013057013438
"3052",5,0.953536870484347
"3053",6,1.03805088320051
"3054",7,1.10118785551783
"3055",8,1.12620149255101
"3056",9,1.16564507705007
"3057",10,1.21635786890308
"3058",11,1.22228614568069
"3059",1,-0.0900020402527238
"3060",2,0.295920480169919
"3061",3,0.656767960912412
"3062",4,1.06061180984684
"3063",5,1.11005362627184
"3064",6,1.21067172742941
"3065",7,1.22948185712112
"3066",8,1.28539044428114
"3067",9,1.28620062751375
"3068",10,1.33734504373693
"3069",11,1.34983613969604
"3070",1,-0.127957976647758
"3071",2,0.398562085924257
"3072",3,0.631810341903108
"3073",4,0.969477834312186
"3074",5,1.04546086828359
"3075",6,1.18704609998495
"3076",7,1.23246541575908
"3077",8,1.2351940175167
"3078",9,1.29738802817532
"3079",10,1.34625355006954
"3080",11,1.35110081507127
"3081",1,-0.0348668937973834
"3082",2,0.310880219868621
"3083",3,0.785785838665271
"3084",4,0.873316331833158
"3085",5,1.07987554897952
"3086",6,1.22277133488758
"3087",7,1.26468451210558
"3088",8,1.30735527277149
"3089",9,1.28849534127478
"3090",10,1.32682833682341
"3091",11,1.30832729634584
"3092",1,0.0287533157481063
"3093",2,0.436509573208597
"3094",3,0.703579880858079
"3095",4,0.977973694797442
"3096",5,1.06204931270268
"3097",6,1.18266449544903
"3098",7,1.27035496209005
"3099",8,1.29645696443417
"3100",9,1.30318439418989
"3101",10,1.30859623821563
"3102",11,1.32682421862685
"3103",1,-0.185262719062909
"3104",2,0.227920001344012
"3105",3,0.458514120197341
"3106",4,0.717075773818157
"3107",5,0.975273653612319
"3108",6,1.13545665058442
"3109",7,1.26516156072885
"3110",8,1.26800679986397
"3111",9,1.28228952771223
"3112",10,1.27952052228494
"3113",11,1.31169349569412
"3114",1,-0.0863127668632781
"3115",2,0.291735476335262
"3116",3,0.611438836504554
"3117",4,0.792942922163618
"3118",5,1.01546175835549
"3119",6,1.0817866265222
"3120",7,1.11712301649378
"3121",8,1.14128967350328
"3122",9,1.16641402354142
"3123",10,1.18103258984473
"3124",11,1.18861813063094
"3125",1,-0.0348141622653834
"3126",2,0.363372480762079
"3127",3,0.762366684953006
"3128",4,0.946624708316074
"3129",5,1.02589733320126
"3130",6,1.17820895199916
"3131",7,1.25784770889449
"3132",8,1.25893373399314
"3133",9,1.26639369397682
"3134",10,1.29829368370292
"3135",11,1.29558886765558
"3136",1,-0.0380533671364876
"3137",2,0.393979195126906
"3138",3,0.853721282759467
"3139",4,0.940527859078993
"3140",5,1.13586740729444
"3141",6,1.21090940888007
"3142",7,1.26293117444773
"3143",8,1.28495840603991
"3144",9,1.35322831855436
"3145",10,1.36349267501949
"3146",11,1.35976396028033
"3147",1,-0.0833850105277947
"3148",2,0.399027622207955
"3149",3,0.655163721925315
"3150",4,0.89364624829777
"3151",5,1.01845740582959
"3152",6,1.10631273146363
"3153",7,1.1487953569852
"3154",8,1.15759188617542
"3155",9,1.1773650100728
"3156",10,1.18060967675075
"3157",11,1.18107402707273
"3158",1,0.0349124301931706
"3159",2,0.328146068891172
"3160",3,0.616394257986809
"3161",4,0.849625833010188
"3162",5,1.04850944176226
"3163",6,1.08021380942955
"3164",7,1.13548897932018
"3165",8,1.14639444078445
"3166",9,1.17648295904691
"3167",10,1.20542497882262
"3168",11,1.20337825874117
"3169",1,0.0150163709442344
"3170",2,0.519679607301986
"3171",3,0.694700942544555
"3172",4,0.899028873180021
"3173",5,1.08537748891902
"3174",6,1.14595470110002
"3175",7,1.19550857782136
"3176",8,1.19926869913533
"3177",9,1.23121253544929
"3178",10,1.23238925477472
"3179",11,1.25047197941476
"3180",1,0.0841927216116861
"3181",2,0.437424637490256
"3182",3,0.71617194954119
"3183",4,0.932147075693818
"3184",5,0.985103170975276
"3185",6,1.06510850973015
"3186",7,1.09910534991229
"3187",8,1.15669126245792
"3188",9,1.1681082438062
"3189",10,1.18842272449634
"3190",11,1.19996653363231
"3191",1,0.167848253460072
"3192",2,0.366843476778269
"3193",3,0.749985240022531
"3194",4,0.8678579896281
"3195",5,1.11681637336581
"3196",6,1.13934483390171
"3197",7,1.14737777049825
"3198",8,1.21582218951023
"3199",9,1.25964642121157
"3200",10,1.26315347747252
"3201",11,1.26344353918514
"3202",1,0.0541594874012884
"3203",2,0.431776482535714
"3204",3,0.694713715965259
"3205",4,0.851985159465823
"3206",5,0.939518609352769
"3207",6,0.946967297851077
"3208",7,1.01401967849397
"3209",8,1.01426881233946
"3210",9,1.06339689201587
"3211",10,1.06400745520793
"3212",11,1.05730281640078
"3213",1,-0.0497449051456432
"3214",2,0.394104892847651
"3215",3,0.67088996238383
"3216",4,0.875471164828999
"3217",5,0.999733705470282
"3218",6,1.04573486975238
"3219",7,1.07150911914891
"3220",8,1.13187687278802
"3221",9,1.14627901190645
"3222",10,1.14203886961204
"3223",11,1.14474468804893
"3224",1,0.155223099826836
"3225",2,0.494337909933994
"3226",3,0.79187202033357
"3227",4,0.856748134406252
"3228",5,1.0505770440176
"3229",6,1.05685018742325
"3230",7,1.11531285829915
"3231",8,1.14700960254911
"3232",9,1.16136743165392
"3233",10,1.16643596007274
"3234",11,1.15905337535955
"3235",1,0.038749511964934
"3236",2,0.398369634668278
"3237",3,0.731211456216286
"3238",4,0.849298890652778
"3239",5,0.923690390483842
"3240",6,0.967021825425113
"3241",7,1.02444600282182
"3242",8,1.03247514087865
"3243",9,1.01277577134323
"3244",10,1.03881877558394
"3245",11,1.05930729459049
"3246",1,0.00295560822349368
"3247",2,0.305939969761747
"3248",3,0.750683107037719
"3249",4,0.922962403060099
"3250",5,0.994601142858225
"3251",6,1.05922976105978
"3252",7,1.17490220860356
"3253",8,1.19289775743294
"3254",9,1.19563792223348
"3255",10,1.18420579834389
"3256",11,1.21058831409672
"3257",1,-0.013492134501918
"3258",2,0.347039912086548
"3259",3,0.784658394701501
"3260",4,0.914657704011658
"3261",5,0.988704880080166
"3262",6,1.07181403876849
"3263",7,1.1209970470213
"3264",8,1.13138705383892
"3265",9,1.13804555380096
"3266",10,1.13900063345262
"3267",11,1.1401504543697
"3268",1,-0.095670773268172
"3269",2,0.33318817761222
"3270",3,0.570833923066904
"3271",4,0.747900805891359
"3272",5,0.895978653514351
"3273",6,0.998090276183113
"3274",7,1.07180032380874
"3275",8,1.07378975248091
"3276",9,1.10081953246549
"3277",10,1.11398488083263
"3278",11,1.1261093383986
"3279",1,-0.0279691264161131
"3280",2,0.461846609994137
"3281",3,0.769853769668043
"3282",4,0.907312635251642
"3283",5,1.01051299157859
"3284",6,1.10614389819158
"3285",7,1.13167135344428
"3286",8,1.15611522170197
"3287",9,1.16112946538696
"3288",10,1.15058978429942
"3289",11,1.13885438700828
"3290",1,-0.00604140797555859
"3291",2,0.388638089588018
"3292",3,0.596646448582456
"3293",4,0.883450581965135
"3294",5,0.9393662128799
"3295",6,1.05854662248514
"3296",7,1.05195904134932
"3297",8,1.11575416679241
"3298",9,1.17126995838029
"3299",10,1.1792626816114
"3300",11,1.17051861251712
"3301",1,-0.119224072822156
"3302",2,0.162975380651159
"3303",3,0.400138985621929
"3304",4,0.587851140799464
"3305",5,0.585111442119742
"3306",6,0.904076572948479
"3307",7,1.10386113622256
"3308",8,1.18772176391183
"3309",9,1.18632978456882
"3310",10,1.23061775092499
"3311",11,1.25729531248438
"3312",1,0.134293543374076
"3313",2,0.269508211194362
"3314",3,0.483638592874128
"3315",4,0.778074029126423
"3316",5,0.994634534492541
"3317",6,1.08075822231021
"3318",7,1.11926003235909
"3319",8,1.19987868119602
"3320",9,1.18727187555895
"3321",10,1.20667705735568
"3322",11,1.25304882048809
"3323",1,0.0260809434258125
"3324",2,0.0272549356167424
"3325",3,0.304489809153483
"3326",4,0.396611517302057
"3327",5,0.659882312579877
"3328",6,0.830409126220498
"3329",7,1.0335848677283
"3330",8,1.12439675892765
"3331",9,1.17830950758507
"3332",10,1.17061217589372
"3333",11,1.27652250025098
"3334",1,0.229476621704289
"3335",2,0.310947041359132
"3336",3,0.477197221165236
"3337",4,0.737802509294819
"3338",5,0.976715249250708
"3339",6,0.997791469857395
"3340",7,1.13968414220772
"3341",8,1.18309488422958
"3342",9,1.19544494156516
"3343",10,1.20320786957469
"3344",11,1.26698142404604
"3345",1,0.106679996769963
"3346",2,0.361505237379656
"3347",3,0.4546247030832
"3348",4,0.863257988711874
"3349",5,1.07539312826064
"3350",6,1.07877316006396
"3351",7,1.1859724511226
"3352",8,1.17889657824003
"3353",9,1.2369603225359
"3354",10,1.23337527765585
"3355",11,1.24758179062913
"3356",1,-0.0493900455980437
"3357",2,0.0469981456898244
"3358",3,0.255499506235239
"3359",4,0.525501969152534
"3360",5,0.794627054454532
"3361",6,1.0137750316164
"3362",7,1.0530037027286
"3363",8,1.1278174380057
"3364",9,1.18791611327254
"3365",10,1.22140177113399
"3366",11,1.26589734048878
"3367",1,-0.0854900672839183
"3368",2,0.429248472409874
"3369",3,0.583161022732273
"3370",4,0.647495347814171
"3371",5,0.941364099102898
"3372",6,1.05468609005113
"3373",7,1.22949336651086
"3374",8,1.25329248265264
"3375",9,1.25431111870166
"3376",10,1.28092778507874
"3377",11,1.30244260904009
"3378",1,0.00909189332902902
"3379",2,0.431014397602782
"3380",3,0.78740229894607
"3381",4,0.916580113883748
"3382",5,1.04063789632977
"3383",6,1.18444639060883
"3384",7,1.21155510155704
"3385",8,1.24301538901826
"3386",9,1.30264914399708
"3387",10,1.31107506209945
"3388",11,1.30294579046394
"3389",1,-0.0477938824306924
"3390",2,0.311713385095588
"3391",3,0.484823604608241
"3392",4,0.740334979439064
"3393",5,0.8741070731367
"3394",6,1.04291364124286
"3395",7,1.12026863171268
"3396",8,1.18043247435848
"3397",9,1.19696260581654
"3398",10,1.18261506808746
"3399",11,1.21565433668813
"3400",1,0.0321088823313607
"3401",2,0.147664518775993
"3402",3,0.582266231254147
"3403",4,0.805742456724575
"3404",5,0.918674480139473
"3405",6,1.03628547121544
"3406",7,1.03797156678404
"3407",8,1.18192213159235
"3408",9,1.18884784918062
"3409",10,1.25545432652763
"3410",11,1.23072821643013
"3411",1,0.0501623170156666
"3412",2,0.293609516211062
"3413",3,0.591563619834477
"3414",4,0.742002287306539
"3415",5,1.0124503938327
"3416",6,1.1169126157078
"3417",7,1.2003134531806
"3418",8,1.21514423490465
"3419",9,1.28321912089064
"3420",10,1.28733458903501
"3421",11,1.2924000238594
"3422",1,-0.0334583827665523
"3423",2,0.449797454402929
"3424",3,0.780826177700276
"3425",4,0.917116641734254
"3426",5,1.13539147841814
"3427",6,1.14326849842495
"3428",7,1.19770617845709
"3429",8,1.23263651229038
"3430",9,1.26400366876721
"3431",10,1.28442585644118
"3432",11,1.29108095608353
"3433",1,0.0738381824265792
"3434",2,0.382873574222615
"3435",3,0.693401338482361
"3436",4,0.866460153346418
"3437",5,1.03386064414326
"3438",6,1.10313059291412
"3439",7,1.1056840852975
"3440",8,1.1626281660389
"3441",9,1.18245044818621
"3442",10,1.18475271204085
"3443",11,1.18463075912905
"3444",1,0.0526141193414705
"3445",2,0.395253631352305
"3446",3,0.775427373320198
"3447",4,0.817742411783926
"3448",5,1.06774682948673
"3449",6,1.21188709929001
"3450",7,1.28205060274507
"3451",8,1.28237193949529
"3452",9,1.32151118820129
"3453",10,1.32134001074246
"3454",11,1.33669872896343
"3455",1,0.0691748140853539
"3456",2,0.304762453685654
"3457",3,0.639194192006879
"3458",4,0.946611227679866
"3459",5,1.10989514334309
"3460",6,1.18675378781137
"3461",7,1.26221162522582
"3462",8,1.27883837839927
"3463",9,1.31460803376656
"3464",10,1.30057039111747
"3465",11,1.31092449229054
"3466",1,-0.0148818360475359
"3467",2,0.362117996793681
"3468",3,0.673008278511408
"3469",4,0.835350764234444
"3470",5,1.01748044349577
"3471",6,1.07863666273543
"3472",7,1.1587418258292
"3473",8,1.21519282190446
"3474",9,1.25074017310642
"3475",10,1.30094895633369
