"","X","setting","l0","l1","m","d"
"2699",5,"ei",0.3,0.8,0.00822801620788,0.0266654769808
"2700",5,"ei",0.3,0.9,0.01049212667155,0.0284079696673
"2701",5,"ei",0.4,0.1,1.05766275737461e-08,4.00417723571214e-05
"2702",5,"ei",0.4,0.2,2.97291080642e-11,4.457474118915e-12
"2703",5,"ei",0.4,0.3,7.921073574845e-07,0.000366431694114
"2704",5,"ei",0.4,0.4,5.055511564935e-11,1.2195725034175e-11
"2705",5,"ei",0.4,0.5,2.56150248105622e-05,0.00125527178083591
"2706",5,"ei",0.4,0.6,0.000142873047153,0.00652858432929
"2707",5,"ei",0.4,0.7,0.0002916182269815,0.007981924398185
"2708",5,"ei",0.4,0.8,0.00166454052305,0.0153824589237
"2709",5,"ei",0.4,0.9,4.047341252545e-05,0.00171250106496
"2710",5,"ei",0.5,0.1,1.171922860974e-07,0.0001695372006645
"2711",5,"ei",0.5,0.2,2.21236194875e-06,0.0006536886823375
"2712",5,"ei",0.5,0.3,1.4420406841945e-06,0.000783780019109
"2713",5,"ei",0.5,0.4,3.68377186532567e-08,5.72487617667943e-05
"2714",5,"ei",0.5,0.5,7.44888311035092e-08,0.000121431372894933
"2715",5,"ei",0.5,0.6,4.21360027758e-06,0.001078665743879
"2716",5,"ei",0.5,0.7,3.001009463335e-05,0.002767835410355
"2717",5,"ei",0.5,0.8,1.3862807463733e-05,0.0017972707145425
"2718",5,"ei",0.5,0.9,1.28827196022035e-07,8.95796965760475e-05
"2719",5,"ei",0.6,0.1,4.721556479125e-11,7.927216617015e-11
"2720",5,"ei",0.6,0.2,4.95395397593e-07,0.000348402241232
"2721",5,"ei",0.6,0.3,3.63797880709e-11,1.94518677781e-11
"2722",5,"ei",0.6,0.4,2.000888343905e-11,6.294599301695e-12
"2723",5,"ei",0.6,0.5,1.85309545486e-11,5.375611849175e-12
"2724",5,"ei",0.6,0.6,2.273736754435e-11,5.507538869405e-12
"2725",5,"ei",0.6,0.7,2.020783540505e-11,4.32705324746e-12
"2726",5,"ei",0.6,0.8,2.694378054e-11,5.638198780415e-12
"2727",5,"ei",0.6,0.9,2.773958840405e-11,1.0994658694165e-11
"2728",5,"ei",0.7,0.1,3.183231456205e-11,5.573881368275e-12
"2729",5,"ei",0.7,0.2,2.0008883439e-11,2.94288188361e-12
"2730",5,"ei",0.7,0.3,2.086153472195e-11,4.363656960185e-12
"2731",5,"ei",0.7,0.4,1.49782408698e-11,2.49133820979e-12
"2732",5,"ei",0.7,0.5,2.77395884041e-11,6.425565263745e-12
"2733",5,"ei",0.7,0.6,1.546140993015e-11,1.828483621745e-12
"2734",5,"ei",0.7,0.7,1.693933882055e-11,3.80325253758e-12
"2735",5,"ei",0.7,0.8,1.614353095645e-11,3.234372022735e-12
"2736",5,"ei",0.7,0.9,1.94404492504e-11,8.260820262075e-12
"2737",5,"ei",0.8,0.1,2.000888343905e-11,5.179865398425e-12
"2738",5,"ei",0.8,0.2,5.380229595175e-11,6.88479636834e-12
"2739",5,"ei",0.8,0.3,1.5916157281e-11,2.94274650729e-12
"2740",5,"ei",0.8,0.4,2.546585164965e-11,1.4381316212e-11
"2741",5,"ei",0.8,0.5,1.45519152284e-11,3.154681538115e-12
"2742",5,"ei",0.8,0.6,1.750777300915e-11,3.73586619784e-12
"2743",5,"ei",0.8,0.7,2.13731254917e-11,7.276736561195e-12
"2744",5,"ei",0.8,0.8,1.796252036005e-11,4.59649341827e-12
"2745",5,"ei",0.8,0.9,2.455635694785e-11,5.92045477336e-12
"2746",5,"ei",0.9,0.1,5.8184923546035e-10,1.38488658043717e-05
"2747",5,"ei",0.9,0.2,2.11457518162e-11,1.416276662797e-11
"2748",5,"ei",0.9,0.3,1.63709046319e-11,3.34399175017e-12
"2749",5,"ei",0.9,0.4,1.59872115546e-11,1.37634866198e-12
"2750",5,"ei",0.9,0.5,1.614353095645e-11,3.014693295235e-12
"2751",5,"ei",0.9,0.6,1.60866875376e-11,1.966427021215e-12
"2752",5,"ei",0.9,0.7,1.77351466846e-11,4.654092617335e-12
"2753",5,"ei",0.9,0.8,2.080469130305e-11,5.396937439345e-12
"2754",5,"ei",0.9,0.9,3.092281986025e-11,1.05557303688e-11
"2755",5,"gp_ucb",0.1,0.1,1.65870724231e-05,0.000387461004772
"2756",5,"gp_ucb",0.1,0.2,0.00379065124301,0.006616235592005
"2757",5,"gp_ucb",0.1,0.3,0.0492740293048,0.02725835719565
"2758",5,"gp_ucb",0.1,0.4,0.156802069592,0.0314315944417
"2759",5,"gp_ucb",0.1,0.5,0.225572013402,0.07706391988315
"2760",5,"gp_ucb",0.1,0.6,0.3330260390415,0.08121176001575
"2761",5,"gp_ucb",0.1,0.7,0.257353864837,0.0600633632388
"2762",5,"gp_ucb",0.1,0.8,0.268266398387,0.08720216098795
"2763",5,"gp_ucb",0.1,0.9,0.263473291201,0.0978760483322
"2764",5,"gp_ucb",0.2,0.1,2.239348759755e-07,7.56327868912e-05
"2765",5,"gp_ucb",0.2,0.2,3.410809077305e-05,0.0008785830304695
"2766",5,"gp_ucb",0.2,0.3,0.0001298481626505,0.002161493741435
"2767",5,"gp_ucb",0.2,0.4,0.00674614458187,0.01696397309555
"2768",5,"gp_ucb",0.2,0.5,0.00909110178695,0.01695918823745
"2769",5,"gp_ucb",0.2,0.6,0.02362275449385,0.03517952862615
"2770",5,"gp_ucb",0.2,0.7,0.03146185725565,0.0333514218486
"2771",5,"gp_ucb",0.2,0.8,0.0614655220618,0.06009217163675
"2772",5,"gp_ucb",0.2,0.9,0.0547813476776,0.04704305017295
"2773",5,"gp_ucb",0.3,0.1,2.58136424236e-07,0.0001442660099965
"2774",5,"gp_ucb",0.3,0.2,1.881513043145e-07,0.000127281122746
"2775",5,"gp_ucb",0.3,0.3,2.185740315495e-05,0.001453449009575
"2776",5,"gp_ucb",0.3,0.4,0.0003733710154845,0.005030691892975
"2777",5,"gp_ucb",0.3,0.5,0.0007630383615835,0.008072297427615
"2778",5,"gp_ucb",0.3,0.6,0.00305882275552,0.0134834392068
"2779",5,"gp_ucb",0.3,0.7,0.00350059084633,0.01684371374305
"2780",5,"gp_ucb",0.3,0.8,0.005418153804685,0.0247612880725
"2781",5,"gp_ucb",0.3,0.9,0.0021962937235,0.0152823460066
"2782",5,"gp_ucb",0.4,0.1,2.24740460908e-07,0.000200222946334
"2783",5,"gp_ucb",0.4,0.2,1.198744712382e-07,0.0001349037104995
"2784",5,"gp_ucb",0.4,0.3,1.915938128149e-07,0.0001537063782615
"2785",5,"gp_ucb",0.4,0.4,2.738317107285e-06,0.0007317705043425
"2786",5,"gp_ucb",0.4,0.5,2.111191186315e-05,0.0019640950496
"2787",5,"gp_ucb",0.4,0.6,0.000102667752344,0.00495387024196
"2788",5,"gp_ucb",0.4,0.7,3.4260415588966e-06,0.000390229372764256
"2789",5,"gp_ucb",0.4,0.8,2.165734258595e-11,2.537186459402e-11
"2790",5,"gp_ucb",0.4,0.9,0.0010087402513365,0.013048110663
"2791",5,"gp_ucb",0.5,0.1,2.7837018024e-08,6.670131153665e-05
"2792",5,"gp_ucb",0.5,0.2,2.3055690689945e-10,6.39113427031443e-06
"2793",5,"gp_ucb",0.5,0.3,2.01453076443e-08,0.0001081585848325
"2794",5,"gp_ucb",0.5,0.4,1.123514039134e-06,0.000567772367232
"2795",5,"gp_ucb",0.5,0.5,3.14770431942e-11,1.3572347179275e-11
"2796",5,"gp_ucb",0.5,0.6,2.03062775199e-05,0.002730749298075
"2797",5,"gp_ucb",0.5,0.7,1.4137476682665e-06,0.000669329024586
"2798",5,"gp_ucb",0.5,0.8,2.18278728426e-11,2.971994962495e-12
"2799",5,"gp_ucb",0.5,0.9,4.00731423724e-05,0.00270098812966
"2800",5,"gp_ucb",0.6,0.1,2.819433575495e-11,7.277846692185e-12
"2801",5,"gp_ucb",0.6,0.2,2.023625711445e-11,4.13064027427e-12
"2802",5,"gp_ucb",0.6,0.3,1.500666257925e-11,2.31917744416e-12
"2803",5,"gp_ucb",0.6,0.4,2.000888343905e-11,3.977929097235e-12
"2804",5,"gp_ucb",0.6,0.5,1.8198988982485e-09,2.05280720045561e-05
"2805",5,"gp_ucb",0.6,0.6,2.5282473075108e-06,0.0005496194588372
"2806",5,"gp_ucb",0.6,0.7,2.06437562155535e-07,0.000147022088239722
"2807",5,"gp_ucb",0.6,0.8,2.819433575495e-11,3.36184656e-12
"2808",5,"gp_ucb",0.6,0.9,2.23394636123e-11,5.79492009933e-12
"2809",5,"gp_ucb",0.7,0.1,4.04725142289e-11,4.799611249095e-11
"2810",5,"gp_ucb",0.7,0.2,3.81419340556e-11,8.720538195195e-12
"2811",5,"gp_ucb",0.7,0.3,1.546140993015e-11,3.118283409265e-12
"2812",5,"gp_ucb",0.7,0.4,1.81898940355e-11,3.208352192415e-12
"2813",5,"gp_ucb",0.7,0.5,3.922195901395e-11,2.130131227865e-11
"2814",5,"gp_ucb",0.7,0.6,1.81898940355e-11,2.32454066549e-12
"2815",5,"gp_ucb",0.7,0.7,2.36894948102e-11,6.621259096565e-12
"2816",5,"gp_ucb",0.7,0.8,1.500666257925e-11,3.693071597315e-12
"2817",5,"gp_ucb",0.7,0.9,5.621475338555e-06,0.00179862827143
"2818",5,"gp_ucb",0.8,0.1,2.84217094304e-11,7.212111618145e-12
"2819",5,"gp_ucb",0.8,0.2,2.32466845773365e-09,2.57240101003406e-05
"2820",5,"gp_ucb",0.8,0.3,1.77351466846e-11,5.04803959599e-12
"2821",5,"gp_ucb",0.8,0.4,2.52384779742e-11,1.48841494685e-11
"2822",5,"gp_ucb",0.8,0.5,3.07522896037e-11,1.407531548573e-11
"2823",5,"gp_ucb",0.8,0.6,2.18278728426e-11,2.2073867273e-12
"2824",5,"gp_ucb",0.8,0.7,1.31876731757e-11,4.785569637525e-12
"2825",5,"gp_ucb",0.8,0.8,1.335820343225e-11,2.360391380805e-12
"2826",5,"gp_ucb",0.8,0.9,4.15684553445343e-07,0.000345815912059183
"2827",5,"gp_ucb",0.9,0.1,2.529532139305e-11,7.32162077496e-12
"2828",5,"gp_ucb",0.9,0.2,1.95541360881e-11,4.92221844101e-12
"2829",5,"gp_ucb",0.9,0.3,2.18278728426e-11,1.0621688720995e-11
"2830",5,"gp_ucb",0.9,0.4,1.529087967355e-11,4.88826598331e-12
"2831",5,"gp_ucb",0.9,0.5,1.432454155295e-11,2.88472747562e-12
"2832",5,"gp_ucb",0.9,0.6,1.386979420205e-11,3.73956070375e-12
"2833",5,"gp_ucb",0.9,0.7,1.45519152284e-11,3.409419761615e-12
"2834",5,"gp_ucb",0.9,0.8,1.77351466846e-11,7.71488428697e-12
"2835",5,"gp_ucb",0.9,0.9,1.31876731757e-11,5.286493465205e-12
"2836",5,"pi",0.1,0.1,0.002318644882305,0.00464632521388
"2837",5,"pi",0.1,0.2,0.0266300705513,0.0157703362048
"2838",5,"pi",0.1,0.3,0.05821134770625,0.02281023269855
"2839",5,"pi",0.1,0.4,0.1790771184255,0.0416782396605
"2840",5,"pi",0.1,0.5,0.05496778111455,0.02697255318305
"2841",5,"pi",0.1,0.6,0.1241923756305,0.0447430840129
"2842",5,"pi",0.1,0.7,0.2330096475325,0.0595638151076
"2843",5,"pi",0.1,0.8,0.196641525363,0.04106294866355
"2844",5,"pi",0.1,0.9,0.278261775005,0.09131425593015
"2845",5,"pi",0.2,0.1,0.000712348050911,0.005054983612045
"2846",5,"pi",0.2,0.2,0.001092145207965,0.00628707105345
"2847",5,"pi",0.2,0.3,0.000712415102953,0.004901331326055
"2848",5,"pi",0.2,0.4,0.00613056825861,0.01930364004745
"2849",5,"pi",0.2,0.5,0.02203751553575,0.02803910645345
"2850",5,"pi",0.2,0.6,0.01624270163205,0.02873000798035
"2851",5,"pi",0.2,0.7,0.02179556414055,0.0269433326833
"2852",5,"pi",0.2,0.8,0.0351918950813,0.0331758550035
"2853",5,"pi",0.2,0.9,0.02326156980765,0.03581146039925
"2854",5,"pi",0.3,0.1,0.000272077806386,0.00410476163345
"2855",5,"pi",0.3,0.2,1.31587937631e-05,0.001110431390807
"2856",5,"pi",0.3,0.3,0.000941341147268,0.008879894825245
"2857",5,"pi",0.3,0.4,0.00212585871995,0.0142176275612
"2858",5,"pi",0.3,0.5,0.003081513491795,0.0209332154077
"2859",5,"pi",0.3,0.6,0.00811580578102,0.0282772033115
"2860",5,"pi",0.3,0.7,0.00607139966587,0.02359595992685
"2861",5,"pi",0.3,0.8,0.01486065194735,0.03894381596035
"2862",5,"pi",0.3,0.9,0.01006010598881,0.02794958063685
"2863",5,"pi",0.4,0.1,4.35173333244e-05,0.002383131590515
"2864",5,"pi",0.4,0.2,1.33887593279e-05,0.001394548671815
"2865",5,"pi",0.4,0.3,1.090417981687e-06,0.0003080213543435
"2866",5,"pi",0.4,0.4,0.0001222880648585,0.003827360512465
"2867",5,"pi",0.4,0.5,5.914083618565e-05,0.00350471487777
"2868",5,"pi",0.4,0.6,0.00100018887406,0.0139634622438
"2869",5,"pi",0.4,0.7,0.003465238979545,0.0232310689819
"2870",5,"pi",0.4,0.8,0.000563376805616,0.010534601304895
"2871",5,"pi",0.4,0.9,0.00113572857331,0.01368328890705
"2872",5,"pi",0.5,0.1,8.713304487195e-05,0.00392721026762
"2873",5,"pi",0.5,0.2,3.7474023884e-11,1.887039463068e-11
"2874",5,"pi",0.5,0.3,3.88829448639e-06,0.0013261558411095
"2875",5,"pi",0.5,0.4,2.489741746105e-11,1.98894483521e-12
"2876",5,"pi",0.5,0.5,2.791011866065e-11,2.261383914015e-11
"2877",5,"pi",0.5,0.6,2.069100446535e-11,6.75287222809e-12
"2878",5,"pi",0.5,0.7,0.0004025599101855,0.008361384813615
"2879",5,"pi",0.5,0.8,1.69523959811948e-05,0.0010670303317215
"2880",5,"pi",0.5,0.9,0.0007722629543425,0.01603162778085
"2881",5,"pi",0.6,0.1,0.00020335478507175,0.005836814638935
"2882",5,"pi",0.6,0.2,2.25038188261994e-06,0.000740129381821836
"2883",5,"pi",0.6,0.3,2.16004991671e-11,6.119882378645e-12
"2884",5,"pi",0.6,0.4,2.501110429875e-11,4.1303473496e-12
"2885",5,"pi",0.6,0.5,1.06747029349404e-06,0.000344915915786578
"2886",5,"pi",0.6,0.6,2.29062944185677e-05,0.00165604045809261
"2887",5,"pi",0.6,0.7,3.109893577855e-05,0.003630951113405
"2888",5,"pi",0.6,0.8,1.45519152284e-11,2.94062465337e-12
"2889",5,"pi",0.6,0.9,1.955413608815e-11,5.310213246155e-12
"2890",5,"pi",0.7,0.1,6.12653616372e-06,0.001362295500775
"2891",5,"pi",0.7,0.2,2.455635694785e-11,3.73761058973e-12
"2892",5,"pi",0.7,0.3,1.81898940355e-11,4.98326373514e-12
"2893",5,"pi",0.7,0.4,1.45519152284e-11,4.524283337485e-12
"2894",5,"pi",0.7,0.5,4.50199877378e-11,1.717859188235e-11
"2895",5,"pi",0.7,0.6,4.0017766878e-11,1.081834468495e-11
"2896",5,"pi",0.7,0.7,2.2055246518e-11,3.64905780221e-12
"2897",5,"pi",0.7,0.8,2.819433575495e-11,7.471634422275e-12
"2898",5,"pi",0.7,0.9,2.18278728426e-11,1.018354283639e-11
"2899",5,"pi",0.8,0.1,3.547029336915e-11,7.809987847385e-12
"2900",5,"pi",0.8,0.2,2.31921148952e-11,5.00447168528e-12
"2901",5,"pi",0.8,0.3,1.864464138635e-11,5.3109738829e-12
"2902",5,"pi",0.8,0.4,1.816147232605e-11,2.22867783297e-12
"2903",5,"pi",0.8,0.5,2.68300937023e-11,5.31274165098e-12
"2904",5,"pi",0.8,0.6,1.909938873725e-11,1.770286856205e-12
"2905",5,"pi",0.8,0.7,2.91038304567e-11,1.0621398938395e-11
"2906",5,"pi",0.8,0.8,4.04407468295e-05,0.005143235984095
"2907",5,"pi",0.8,0.9,2.50111042988e-11,9.44161415716e-12
"2908",5,"pi",0.9,0.1,2.0008883439e-11,5.11443231856e-12
"2909",5,"pi",0.9,0.2,1.966782292585e-11,3.93401330973e-12
"2910",5,"pi",0.9,0.3,2.36468622461e-11,6.46856896703e-12
"2911",5,"pi",0.9,0.4,1.648459146965e-11,2.93112584922e-12
"2912",5,"pi",0.9,0.5,2.09183781408e-11,4.28348753923e-12
"2913",5,"pi",0.9,0.6,1.45519152284e-11,4.130855852e-12
"2914",5,"pi",0.9,0.7,2.52965352843e-05,0.00483408676731
"2915",5,"pi",0.9,0.8,1.81898940355e-11,3.118031381445e-12
"2916",5,"pi",0.9,0.9,1.489297574155e-11,5.310973882895e-12
"2917",6,"mrs",0.1,0.1,4.2973850185e-06,0.000197772580833
"2918",6,"mrs",0.1,0.2,0.010869696064845,0.009347260023145
"2919",6,"mrs",0.1,0.3,0.06235191799625,0.02813415283125
"2920",6,"mrs",0.1,0.4,0.820847844193,0.2091291240405
"2921",6,"mrs",0.1,0.5,0.341216080589,0.08730814878105
"2922",6,"mrs",0.1,0.6,1.152953310595,0.2644727149565
"2923",6,"mrs",0.1,0.7,0.349153273735,0.2214749514675
"2924",6,"mrs",0.1,0.8,0.8771951520695,0.3094549472835
"2925",6,"mrs",0.1,0.9,0.5924155190305,0.14786175997
"2926",6,"mrs",0.2,0.1,1.584012352395e-07,5.92194073826e-05
"2927",6,"mrs",0.2,0.2,1.75241600275e-06,0.0003041179334775
"2928",6,"mrs",0.2,0.3,0.0001994819409105,0.002448399777775
"2929",6,"mrs",0.2,0.4,0.0028132688376,0.009457784796095
"2930",6,"mrs",0.2,0.5,0.01628510942195,0.0205536262767
"2931",6,"mrs",0.2,0.6,0.01503342748505,0.02804043116445
"2932",6,"mrs",0.2,0.7,0.05990748478435,0.06694067695345
"2933",6,"mrs",0.2,0.8,0.05900897222555,0.0741858329146
"2934",6,"mrs",0.2,0.9,0.03892432381055,0.0401367276852
"2935",6,"mrs",0.3,0.1,8.91304807739e-11,1.66471745660846e-06
"2936",6,"mrs",0.3,0.2,6.482508752015e-08,7.01914654626e-05
"2937",6,"mrs",0.3,0.3,1.523699211246e-08,2.880589421805e-05
"2938",6,"mrs",0.3,0.4,4.03000549287e-05,0.001810179150045
"2939",6,"mrs",0.3,0.5,0.0002481426695375,0.005376592253485
"2940",6,"mrs",0.3,0.6,0.00275166021879,0.0162013502991
"2941",6,"mrs",0.3,0.7,0.00149590688025,0.01381487940715
"2942",6,"mrs",0.3,0.8,0.005039413018635,0.02368225031445
"2943",6,"mrs",0.3,0.9,0.0115458907833,0.0278852133457
"2944",6,"mrs",0.4,0.1,2.319211489525e-11,8.19839709955e-12
"2945",6,"mrs",0.4,0.2,5.4803805937805e-10,5.5631719777685e-06
"2946",6,"mrs",0.4,0.3,3.59592377208e-07,0.0001829996152105
"2947",6,"mrs",0.4,0.4,6.02772502134e-06,0.0007717491793475
"2948",6,"mrs",0.4,0.5,9.94300899036e-06,0.00134083601608
"2949",6,"mrs",0.4,0.6,2.511711477385e-05,0.001734663451555
"2950",6,"mrs",0.4,0.7,2.457539540045e-05,0.001929172906315
"2951",6,"mrs",0.4,0.8,0.0001424354134085,0.005114214120435
"2952",6,"mrs",0.4,0.9,0.00133821636882,0.0124912140678
"2953",6,"mrs",0.5,0.1,2.728484105315e-11,2.489915430895e-12
"2954",6,"mrs",0.5,0.2,1.550404249425e-11,3.146816141e-12
"2955",6,"mrs",0.5,0.3,1.9031276110585e-08,6.186025802285e-05
"2956",6,"mrs",0.5,0.4,2.250288844155e-11,7.671574742705e-12
"2957",6,"mrs",0.5,0.5,2.237311491625e-07,0.000262671239984
"2958",6,"mrs",0.5,0.6,3.183231456205e-11,1.59547930423e-11
"2959",6,"mrs",0.5,0.7,1.81898940355e-11,4.917566354125e-12
"2960",6,"mrs",0.5,0.8,2.249090312035e-05,0.002327710453305
"2961",6,"mrs",0.5,0.9,2.214051164625e-11,8.26147173132e-12
"2962",6,"mrs",0.6,0.1,6.0844286053795e-08,0.00012279480176295
"2963",6,"mrs",0.6,0.2,1.73940861714e-11,2.559395272455e-12
"2964",6,"mrs",0.6,0.3,2.511442289687e-07,0.0002643544572915
"2965",6,"mrs",0.6,0.4,3.024069883395e-11,7.47130135537e-12
"2966",6,"mrs",0.6,0.5,2.63753463514e-11,1.36381561962e-11
"2967",6,"mrs",0.6,0.6,3.228706191295e-11,5.485862291955e-12
"2968",6,"mrs",0.6,0.7,1.89857018995e-11,4.15224034335e-12
"2969",6,"mrs",0.6,0.8,4.43680052342383e-06,0.000805085330534356
"2970",6,"mrs",0.6,0.9,7.91038701211053e-07,0.000438219096296153
"2971",6,"mrs",0.7,0.1,3.36513039656e-11,1.317954887085e-11
"2972",6,"mrs",0.7,0.2,1.537614480185e-11,1.94616545102e-12
"2973",6,"mrs",0.7,0.3,1.57740487339e-11,3.963428766965e-12
"2974",6,"mrs",0.7,0.4,2.410160959695e-11,6.949715410785e-12
"2975",6,"mrs",0.7,0.5,2.68300937023e-11,7.080373555165e-12
"2976",6,"mrs",0.7,0.6,1.97815097636e-11,1.10163997316e-11
"2977",6,"mrs",0.7,0.7,1.27329258248e-11,2.95118808959e-12
"2978",6,"mrs",0.7,0.8,2.796696207955e-11,5.24539841525e-12
"2979",6,"mrs",0.7,0.9,2.79669620795e-11,4.130437292855e-12
"2980",6,"mrs",0.8,0.1,2.19415596803e-11,5.68275296153e-12
"2981",6,"mrs",0.8,0.2,2.546585164965e-11,8.64499216455e-12
"2982",6,"mrs",0.8,0.3,2.63753463514e-11,7.226330644985e-12
"2983",6,"mrs",0.8,0.4,2.53876919487e-11,1.199866479345e-11
"2984",6,"mrs",0.8,0.5,1.659827830735e-11,2.229304022685e-12
"2985",6,"mrs",0.8,0.6,2.52100562648e-11,3.91186291507e-12
"2986",6,"mrs",0.8,0.7,2.07478478842e-11,4.392724969285e-12
"2987",6,"mrs",0.8,0.8,1.86055615359e-11,4.52437876205e-12
"2988",6,"mrs",0.8,0.9,1.909938873725e-11,5.17933567124e-12
"2989",6,"mrs",0.9,0.1,2.04636307899e-11,3.016034955355e-12
"2990",6,"mrs",0.9,0.2,1.62714286489e-11,3.51877000104e-12
"2991",6,"mrs",0.9,0.3,2.165734258595e-11,1.298245409839e-11
"2992",6,"mrs",0.9,0.4,1.546140993015e-11,7.99819020249e-12
"2993",6,"mrs",0.9,0.5,2.000888343905e-11,6.883866954705e-12
"2994",6,"mrs",0.9,0.6,1.955413608815e-11,3.14737125251e-12
"2995",6,"mrs",0.9,0.7,2.131628207285e-11,3.037576888935e-12
"2996",6,"mrs",0.9,0.8,2.07478478842e-11,4.91179927001e-12
"2997",6,"mrs",0.9,0.9,1.847411112975e-11,5.48936674765e-12
"2998",6,"es",0.1,0.1,1.83331739374e-05,0.000393974894889
"2999",6,"es",0.1,0.2,0.0117372088162,0.01091505600085
"3000",6,"es",0.1,0.3,0.1026792082504,0.0309283223015
"3001",6,"es",0.1,0.4,0.529245932281,0.180282783277
"3002",6,"es",0.1,0.5,0.3525109038245,0.175600982461
"3003",6,"es",0.1,0.6,0.523492324162,0.2409044777775
"3004",6,"es",0.1,0.7,0.386247253409,0.254518392284
"3005",6,"es",0.1,0.8,0.570896246359,0.160809770649
"3006",6,"es",0.1,0.9,0.593786426223,0.2683281980565
"3007",6,"es",0.2,0.1,2.790739017655e-07,8.180096631495e-05
"3008",6,"es",0.2,0.2,3.4674714243e-05,0.0009484616796785
"3009",6,"es",0.2,0.3,0.0002984053219275,0.00292533917398
"3010",6,"es",0.2,0.4,0.000440999746388,0.00396859113653
"3011",6,"es",0.2,0.5,0.0422834061443,0.0408936142708
"3012",6,"es",0.2,0.6,0.004889825605575,0.0153340824685
"3013",6,"es",0.2,0.7,0.0884169499941,0.09074918954225
"3014",6,"es",0.2,0.8,0.0796255939783,0.05898066287355
"3015",6,"es",0.2,0.9,0.05720358837645,0.0388558979907
"3016",6,"es",0.3,0.1,2.57960078187e-07,0.0001340184179685
"3017",6,"es",0.3,0.2,1.666902974765e-06,0.0002893023882625
"3018",6,"es",0.3,0.3,2.321255124115e-06,0.0004205648081755
"3019",6,"es",0.3,0.4,2.11921088642e-05,0.001396160553575
"3020",6,"es",0.3,0.5,0.000416797440892,0.00712787717986
"3021",6,"es",0.3,0.6,0.000768835578697,0.00734441689275
"3022",6,"es",0.3,0.7,0.001076702259525,0.00894366993966
"3023",6,"es",0.3,0.8,0.0035305435178,0.01868213130265
"3024",6,"es",0.3,0.9,0.0008446938579875,0.01011556139995
"3025",6,"es",0.4,0.1,1.5784337392695e-07,0.000155762442725
"3026",6,"es",0.4,0.2,5.83520787245e-08,7.242532687925e-05
"3027",6,"es",0.4,0.3,6.9280758907665e-10,6.12828422156534e-06
"3028",6,"es",0.4,0.4,2.537223736e-06,0.000635730732122
"3029",6,"es",0.4,0.5,1.4670297332465e-07,7.18031696972088e-05
"3030",6,"es",0.4,0.6,2.245315045e-11,3.409369946535e-12
"3031",6,"es",0.4,0.7,2.2055246518e-11,8.851045857645e-12
"3032",6,"es",0.4,0.8,0.0002056690336755,0.005101261764155
"3033",6,"es",0.4,0.9,0.001264995591215,0.0150581275234
"3034",6,"es",0.5,0.1,1.165144567495e-07,0.000146318811109
"3035",6,"es",0.5,0.2,4.04622255701e-07,0.000346050503631
"3036",6,"es",0.5,0.3,1.84314785656e-11,1.747367031425e-12
"3037",6,"es",0.5,0.4,2.057731762765e-11,7.802257540285e-12
"3038",6,"es",0.5,0.5,1.789146608645e-11,3.7374547901e-12
"3039",6,"es",0.5,0.6,5.72981662117e-11,1.1748296123143e-06
"3040",6,"es",0.5,0.7,3.34804576596e-06,0.000872905331858
"3041",6,"es",0.5,0.8,4.1266979167184e-07,0.00023869400076875
"3042",6,"es",0.5,0.9,1.23675363283801e-08,4.99083558368019e-05
"3043",6,"es",0.6,0.1,2.09183781408e-11,3.998579121455e-12
"3044",6,"es",0.6,0.2,1.648459146965e-11,6.490813049075e-12
"3045",6,"es",0.6,0.3,3.456079866735e-11,2.0586901683e-11
"3046",6,"es",0.6,0.4,1.72803993337e-11,4.130806807725e-12
"3047",6,"es",0.6,0.5,4.979483492205e-11,1.98670242165e-11
"3048",6,"es",0.6,0.6,1.1759442486435e-07,0.0002284774188375
"3049",6,"es",0.6,0.7,1.909938873725e-11,5.109971142475e-12
"3050",6,"es",0.6,0.8,4.109937435715e-06,0.0009899559106595
"3051",6,"es",0.6,0.9,1.072493637366e-05,0.001752016445115
"3052",6,"es",0.7,0.1,1.58877355716e-11,2.86310690355e-12
"3053",6,"es",0.7,0.2,2.637534635145e-11,1.731004228845e-11
"3054",6,"es",0.7,0.3,1.90993887372e-11,5.11163333883e-12
"3055",6,"es",0.7,0.4,1.347189027e-11,4.983125023725e-12
"3056",6,"es",0.7,0.5,2.18278728426e-11,5.226383496915e-12
"3057",6,"es",0.7,0.6,2.09183781408e-11,4.917102352945e-12
"3058",6,"es",0.7,0.7,2.4101609597e-11,6.55605325753e-12
"3059",6,"es",0.7,0.8,2.23146003009e-07,0.000329742661667
"3060",6,"es",0.7,0.9,2.91038304567e-11,1.1145473433055e-11
"3061",6,"es",0.8,0.1,4.0017766878e-11,6.090544576715e-12
"3062",6,"es",0.8,0.2,1.1027623259e-11,2.992776984095e-12
"3063",6,"es",0.8,0.3,1.81898940355e-11,3.734793711255e-12
"3064",6,"es",0.8,0.4,3.27418092638e-11,4.32020437451e-12
"3065",6,"es",0.8,0.5,1.909938873725e-11,5.31029655507e-12
"3066",6,"es",0.8,0.6,1.693933882055e-11,3.124167591295e-12
"3067",6,"es",0.8,0.7,2.18278728426e-11,5.310604091915e-12
"3068",6,"es",0.8,0.8,1.81898940355e-11,6.099248638625e-12
"3069",6,"es",0.8,0.9,1.47792889038e-11,3.1897262609e-12
"3070",6,"es",0.9,0.1,2.91038304567e-11,7.24431625798e-12
