"","trial","m"
"11293",13,1.37401733758121
"11294",14,1.37511541527517
"11295",15,1.36848228715513
"11296",16,1.36952553583077
"11297",17,1.39444109662643
"11298",18,1.40623310096777
"11299",19,1.42221409212399
"11300",20,1.43110262288226
"11301",21,1.43080397954624
"11302",22,1.42670394022908
"11303",23,1.41284194666175
"11304",24,1.44089165033646
"11305",25,1.44159292390695
"11306",26,1.44150851229024
"11307",27,1.44159292390695
"11308",28,1.43674829857594
"11309",29,1.44159292390695
"11310",30,1.44293440842867
"11311",31,1.44652711287928
"11312",32,1.44765170533041
"11313",33,1.44765170533041
"11314",34,1.44388288925237
"11315",35,1.44701649210916
"11316",36,1.44520406909846
"11317",37,1.44748656183582
"11318",38,1.43705085494883
"11319",39,1.43794529234442
"11320",40,1.44765170533041
"11321",1,-0.0351760843744499
"11322",2,0.36933185918216
"11323",3,0.702597547065742
"11324",4,0.905877206826496
"11325",5,1.10182097342784
"11326",6,1.14666879510932
"11327",7,1.28735117102942
"11328",8,1.31196590115976
"11329",9,1.32494060165852
"11330",10,1.35473228867017
"11331",11,1.34139684602424
"11332",12,1.37084026868795
"11333",13,1.36637982019269
"11334",14,1.37159820094496
"11335",15,1.37034532257812
"11336",16,1.36860976603995
"11337",17,1.37231857370122
"11338",18,1.37510871376295
"11339",19,1.37274978140977
"11340",20,1.37510871376295
"11341",21,1.37499006595194
"11342",22,1.37490763363961
"11343",23,1.37510871376295
"11344",24,1.37492507155707
"11345",25,1.37466957437432
"11346",26,1.37472576073768
"11347",27,1.37507659838715
"11348",28,1.37235448194609
"11349",29,1.37499006595194
"11350",30,1.36690427808575
"11351",31,1.37405322652157
"11352",32,1.3775381678251
"11353",33,1.37802527320723
"11354",34,1.37729529678864
"11355",35,1.38120017710692
"11356",36,1.38097679529997
"11357",37,1.38120017710692
"11358",38,1.38083190153999
"11359",39,1.37088376486765
"11360",40,1.38123229248271
"11361",1,-0.0459611067281794
"11362",2,0.21392741176895
"11363",3,0.696281157229293
"11364",4,0.771008154702551
"11365",5,0.99188342904312
"11366",6,1.06860682107486
"11367",7,1.18832317280001
"11368",8,1.21007993146674
"11369",9,1.23899630388841
"11370",10,1.2689641435359
"11371",11,1.2663483605333
"11372",12,1.28366692467659
"11373",13,1.27932689606447
"11374",14,1.29377326671618
"11375",15,1.28940332495495
"11376",16,1.29377326671618
"11377",17,1.2882409707144
"11378",18,1.29506084246863
"11379",19,1.28740913454632
"11380",20,1.30415545407244
"11381",21,1.30972386064177
"11382",22,1.2999048245703
"11383",23,1.30154185444384
"11384",24,1.29622864511024
"11385",25,1.31720146838892
"11386",26,1.31679488459307
"11387",27,1.32119165318772
"11388",28,1.31922853612464
"11389",29,1.3194988609516
"11390",30,1.31562781416865
"11391",31,1.32455443281558
"11392",32,1.32455443281558
"11393",33,1.32278876642778
"11394",34,1.32455443281558
"11395",35,1.31816084725261
"11396",36,1.32444128091709
"11397",37,1.3260717318099
"11398",38,1.3259585799114
"11399",39,1.3260717318099
"11400",40,1.32167911329399
"11401",1,-0.0580316259608642
"11402",2,0.329945451262788
"11403",3,0.724871453269201
"11404",4,0.930656839311571
"11405",5,1.09372446525974
"11406",6,1.23568068900227
"11407",7,1.23176013570966
"11408",8,1.29618324978994
"11409",9,1.31965123311114
"11410",10,1.3212889033026
"11411",11,1.33239183402109
"11412",12,1.33764059778244
"11413",13,1.33436407194966
"11414",14,1.33371252159461
"11415",15,1.34333182830321
"11416",16,1.36333776804843
"11417",17,1.36336818824095
"11418",18,1.3619215691516
"11419",19,1.3648226319974
"11420",20,1.36831833600501
"11421",21,1.36956887291065
"11422",22,1.37362538921761
"11423",23,1.37954628934598
"11424",24,1.36798110252175
"11425",25,1.38393820680189
"11426",26,1.3840924843223
"11427",27,1.38401548282668
"11428",28,1.37756182706547
"11429",29,1.38288455721316
"11430",30,1.38450259657959
"11431",31,1.3829397654372
"11432",32,1.38225783647449
"11433",33,1.38450259657959
"11434",34,1.38450259657959
"11435",35,1.38368388755162
"11436",36,1.38301459549411
"11437",37,1.38354828998503
"11438",38,1.38443933256372
"11439",39,1.38380235670756
"11440",40,1.38330734241443
"11441",1,-0.0120805458889997
"11442",2,0.296406125122651
"11443",3,0.658762956428325
"11444",4,0.878885755371593
"11445",5,1.10001872378044
"11446",6,1.12381209378224
"11447",7,1.19105496352084
"11448",8,1.21293531005381
"11449",9,1.24332457243912
"11450",10,1.25883340638612
"11451",11,1.27753492688074
"11452",12,1.27677253566051
"11453",13,1.27708550390416
"11454",14,1.2862881818637
"11455",15,1.28198026951033
"11456",16,1.28811859032591
"11457",17,1.291876837626
"11458",18,1.29300084317713
"11459",19,1.28491727004091
"11460",20,1.28970062724111
"11461",21,1.29352774590254
"11462",22,1.29208073507566
"11463",23,1.29361094565972
"11464",24,1.28457340375513
"11465",25,1.29303714536307
"11466",26,1.29425159357321
"11467",27,1.29337884123829
"11468",28,1.2933371407333
"11469",29,1.29458028933003
"11470",30,1.29489605802588
"11471",31,1.2948128582687
"11472",32,1.29388615826993
"11473",33,1.29454844627556
"11474",34,1.2948128582687
"11475",35,1.29088988227713
"11476",36,1.29683782498319
"11477",37,1.27259422274631
"11478",38,1.2960699987053
"11479",39,1.30101994699567
"11480",40,1.29769642552903
"11481",1,-0.0228410548005406
"11482",2,0.422138772871703
"11483",3,0.756582374132509
"11484",4,0.942223971911283
"11485",5,1.16531356069774
"11486",6,1.22978873021558
"11487",7,1.31972379423563
"11488",8,1.3600371048931
"11489",9,1.36292676677753
"11490",10,1.37452707979343
"11491",11,1.36347702160221
"11492",12,1.36942505542684
"11493",13,1.37137668744384
"11494",14,1.37820848238926
"11495",15,1.37759262187186
"11496",16,1.37778563101825
"11497",17,1.37873877302295
"11498",18,1.3786922737924
"11499",19,1.38395953135109
"11500",20,1.38375934096901
"11501",21,1.38541353405553
"11502",22,1.38541353405553
"11503",23,1.38552496600184
"11504",24,1.36840614280271
"11505",25,1.37397672332013
"11506",26,1.38400860261805
"11507",27,1.38588298102222
"11508",28,1.38123245298403
"11509",29,1.38612314668349
"11510",30,1.38631608610409
"11511",31,1.38559592553131
"11512",32,1.38616964591404
"11513",33,1.37950310185018
"11514",34,1.38336531699034
"11515",35,1.38583339528458
"11516",36,1.38441561277318
"11517",37,1.38617161481193
"11518",38,1.38120404828552
"11519",39,1.38636258533465
"11520",40,1.38616964591404
"11521",1,0.0741028411729463
"11522",2,0.494405906673711
"11523",3,0.753081386587819
"11524",4,0.844833773906983
"11525",5,1.03067818528901
"11526",6,1.13683162340031
"11527",7,1.20018590713929
"11528",8,1.18232569547861
"11529",9,1.26308956092467
"11530",10,1.2558624287382
"11531",11,1.25644200225617
"11532",12,1.29420179001904
"11533",13,1.311320658674
"11534",14,1.31281740747816
"11535",15,1.31276593504431
"11536",16,1.30889264534961
"11537",17,1.30493347893253
"11538",18,1.30714770231848
"11539",19,1.32983105489952
"11540",20,1.34104179121422
"11541",21,1.33407201600636
"11542",22,1.33046593196453
"11543",23,1.33794343315798
"11544",24,1.34129151874538
"11545",25,1.34108783820687
"11546",26,1.33942276010094
"11547",27,1.33223988011443
"11548",28,1.34104179121422
"11549",29,1.34350132435501
"11550",30,1.34785337317797
"11551",31,1.35029577948962
"11552",32,1.34775095509291
"11553",33,1.34839569526787
"11554",34,1.35008692600127
"11555",35,1.35231216778576
"11556",36,1.35283774563115
"11557",37,1.35583934450854
"11558",38,1.35600128533264
"11559",39,1.35604733232529
"11560",40,1.3479549329188
"11561",1,-0.0398616393680321
"11562",2,0.41694101232533
"11563",3,0.595098914138326
"11564",4,0.764237677288916
"11565",5,0.999692961969063
"11566",6,1.06689991116965
"11567",7,1.14701795450086
"11568",8,1.16058075611029
"11569",9,1.18014207143662
"11570",10,1.18228257651954
"11571",11,1.2150967730643
"11572",12,1.22589294815867
"11573",13,1.22244923224211
"11574",14,1.23061335336433
"11575",15,1.23754370074016
"11576",16,1.23710822358531
"11577",17,1.2362074851989
"11578",18,1.23681585612811
"11579",19,1.23758771141336
"11580",20,1.24470518030598
"11581",21,1.24523866318388
"11582",22,1.24175600897688
"11583",23,1.25302883725093
"11584",24,1.24992302828607
"11585",25,1.25137814130099
"11586",26,1.25237482501746
"11587",27,1.26049884772956
"11588",28,1.26859858666752
"11589",29,1.26856304052153
"11590",30,1.27108257456287
"11591",31,1.26984315577127
"11592",32,1.27366033318982
"11593",33,1.27331447224623
"11594",34,1.26307435138859
"11595",35,1.27852348162638
"11596",36,1.27887472206259
"11597",37,1.28635451966835
"11598",38,1.28625745523457
"11599",39,1.28617352551541
"11600",40,1.28559317219438
"11601",1,0.00225653455132948
"11602",2,0.456660628326163
"11603",3,0.639195764388247
"11604",4,0.822090124735736
"11605",5,1.05057037941356
"11606",6,1.15484630515648
"11607",7,1.22990543730175
"11608",8,1.2311625302865
"11609",9,1.25496106298961
"11610",10,1.27522452784687
"11611",11,1.27817151869591
"11612",12,1.27946697483446
"11613",13,1.27966021476081
"11614",14,1.28512608553381
"11615",15,1.27965071943773
"11616",16,1.28519629999617
"11617",17,1.2880646444149
"11618",18,1.28798844339405
"11619",19,1.28804149598179
"11620",20,1.28823062584625
"11621",21,1.29037250777565
"11622",22,1.29175496520387
"11623",23,1.2916199366934
"11624",24,1.29064485759394
"11625",25,1.28874113677197
"11626",26,1.2898633044165
"11627",27,1.2914591393606
"11628",28,1.29061646835949
"11629",29,1.28727947041569
"11630",30,1.2916199366934
"11631",31,1.29191766910112
"11632",32,1.28689857898003
"11633",33,1.29183116622472
"11634",34,1.29191766910112
"11635",35,1.29145251076748
"11636",36,1.29281063963307
"11637",37,1.29543225012262
"11638",38,1.29522262167607
"11639",39,1.29566155997916
"11640",40,1.29549885608192
"11641",1,0.234859419423966
"11642",2,0.542078407201228
"11643",3,0.834903227610426
"11644",4,0.996889939026488
"11645",5,1.11583935549105
"11646",6,1.17139423522633
"11647",7,1.23683398310826
"11648",8,1.26706104584639
"11649",9,1.28272806863758
"11650",10,1.30914887388243
"11651",11,1.34342601474367
"11652",12,1.33340940397407
"11653",13,1.33436163692915
"11654",14,1.35447103577578
"11655",15,1.35638739977991
"11656",16,1.35667361332272
"11657",17,1.35872588218547
"11658",18,1.35592953051666
"11659",19,1.35670120954165
"11660",20,1.34703572561962
"11661",21,1.36020144646265
"11662",22,1.36020144646265
"11663",23,1.35900268951124
"11664",24,1.36013153081398
"11665",25,1.35164260372683
"11666",26,1.35989200709664
"11667",27,1.3602136224514
"11668",28,1.3565649079337
"11669",29,1.35998285101824
"11670",30,1.3596466073201
"11671",31,1.35494209198584
"11672",32,1.37436483781639
"11673",33,1.37438171458732
"11674",34,1.37368240041459
"11675",35,1.37367653659637
"11676",36,1.3750534442836
"11677",37,1.37502370019821
"11678",38,1.37446380622474
"11679",39,1.3750534442836
"11680",40,1.37502370019821
"11681",1,0.186568087135973
"11682",2,0.339597530434395
"11683",3,0.794596666653347
"11684",4,0.93545476974013
"11685",5,1.094580246444
"11686",6,1.14034776576711
"11687",7,1.16866337580478
"11688",8,1.20927425043577
"11689",9,1.22119955049314
"11690",10,1.21682984951412
"11691",11,1.22791079333617
"11692",12,1.23536557586925
"11693",13,1.22955713607626
"11694",14,1.25319106651849
"11695",15,1.26753871631869
"11696",16,1.26648996738146
"11697",17,1.2771405469735
"11698",18,1.27864320278621
"11699",19,1.27684047382979
"11700",20,1.27866934995529
"11701",21,1.27734429422589
"11702",22,1.28158967612914
"11703",23,1.28889131690313
"11704",24,1.29357339568126
"11705",25,1.29566975896588
"11706",26,1.29803124758541
"11707",27,1.29990278034226
"11708",28,1.2973477435683
"11709",29,1.29760040338751
"11710",30,1.30242610211011
"11711",31,1.30199690740016
"11712",32,1.30457336815299
"11713",33,1.30543725159722
"11714",34,1.30589169797843
"11715",35,1.30523828931079
"11716",36,1.30484722243335
"11717",37,1.30228316427877
"11718",38,1.30406504541975
"11719",39,1.30814470060806
"11720",40,1.30738896173827
"11721",1,0.0893709641944265
"11722",2,0.305855075902776
"11723",3,0.677609317351089
"11724",4,0.845908327013918
"11725",5,1.07616289997013
"11726",6,1.13548165781274
"11727",7,1.15190586299936
"11728",8,1.19053976598152
"11729",9,1.2036756332302
"11730",10,1.21142320153251
"11731",11,1.23440398880673
"11732",12,1.23986083931308
"11733",13,1.23458660136048
"11734",14,1.25342153252761
"11735",15,1.25182864953468
"11736",16,1.24518967925593
"11737",17,1.249612712525
"11738",18,1.25383305834602
"11739",19,1.25042062557377
"11740",20,1.26639028292922
"11741",21,1.26680119685494
"11742",22,1.27057804542078
"11743",23,1.27222010649891
"11744",24,1.26931096220463
"11745",25,1.27065300748504
"11746",26,1.27228745674931
"11747",27,1.27261564523332
"11748",28,1.27263371546144
"11749",29,1.27273701021362
"11750",30,1.27571778320409
"11751",31,1.27260189391519
"11752",32,1.27594529738386
"11753",33,1.27576596027741
"11754",34,1.27181236177214
"11755",35,1.27604859213605
"11756",36,1.27516327598867
"11757",37,1.27677261285057
"11758",38,1.27717558220715
"11759",39,1.27662337418548
"11760",40,1.27934170377642
"11761",1,-0.0896750603219244
"11762",2,0.279015745983183
"11763",3,0.675602870156601
"11764",4,0.851937711374765
"11765",5,1.01591503135505
"11766",6,1.1355772270224
"11767",7,1.19555787286626
"11768",8,1.21105290171256
"11769",9,1.22175714516419
"11770",10,1.22924148350132
"11771",11,1.24316243772708
"11772",12,1.24411851159025
"11773",13,1.29327402403059
"11774",14,1.28924372714148
"11775",15,1.30050089231361
"11776",16,1.30702394346121
"11777",17,1.31125138428026
"11778",18,1.30791795471353
"11779",19,1.3147717461221
"11780",20,1.31515828704546
"11781",21,1.32356856594471
"11782",22,1.32250970672002
"11783",23,1.32381800434511
"11784",24,1.32055945999628
"11785",25,1.32311168118413
"11786",26,1.3251280952868
"11787",27,1.32156322744352
"11788",28,1.33259119074483
"11789",29,1.33268273352128
"11790",30,1.32519313817475
"11791",31,1.3323582566312
"11792",32,1.33244979940765
"11793",33,1.33210328119928
"11794",34,1.33407935029821
"11795",35,1.33196651133299
"11796",36,1.3337072964966
"11797",37,1.33619437371648
"11798",38,1.33618974349858
"11799",39,1.33564283026723
"11800",40,1.33572606387916
"11801",1,-0.0778134697099176
"11802",2,0.324724144336975
"11803",3,0.609486956030634
"11804",4,0.740093937247786
"11805",5,0.959901417431476
"11806",6,1.01537304500775
"11807",7,1.09354771767766
"11808",8,1.13228012355931
"11809",9,1.1689875486652
"11810",10,1.1779071654159
"11811",11,1.18443474098113
"11812",12,1.19310139571124
"11813",13,1.19235555868762
"11814",14,1.20803881273096
"11815",15,1.22057955042559
"11816",16,1.21331240486245
"11817",17,1.22444204683932
"11818",18,1.22373283761064
"11819",19,1.22070439733626
"11820",20,1.22796478935415
"11821",21,1.22423727472168
"11822",22,1.24052068531251
"11823",23,1.24574941519474
"11824",24,1.22398871547759
"11825",25,1.24844717493035
"11826",26,1.24341533486075
"11827",27,1.24638776032878
"11828",28,1.2531508488773
"11829",29,1.2631457611256
"11830",30,1.26270775520374
"11831",31,1.26318956984296
"11832",32,1.26329362833379
"11833",33,1.26630118955494
"11834",34,1.26684964504007
"11835",35,1.26620707883556
"11836",36,1.26718558677518
"11837",37,1.26669266970816
"11838",38,1.26452963593438
"11839",39,1.26706326245902
"11840",40,1.2667422039106
"11841",1,-0.0267947887855366
"11842",2,0.361232112793384
"11843",3,0.602787605514202
"11844",4,0.780185037280398
"11845",5,0.967597112714157
"11846",6,1.03626953156337
"11847",7,1.09939395127027
"11848",8,1.13618610000716
"11849",9,1.14358892883414
"11850",10,1.16449278720398
"11851",11,1.16641103856927
"11852",12,1.18869642890173
"11853",13,1.19226136206653
"11854",14,1.18875770151399
"11855",15,1.17910328024862
"11856",16,1.20776168858875
"11857",17,1.21303839237118
"11858",18,1.21555912678646
"11859",19,1.20884936827902
"11860",20,1.21298753220283
"11861",21,1.21848462614734
"11862",22,1.21394216335464
"11863",23,1.21743711753834
"11864",24,1.21921668110662
"11865",25,1.21302416070098
"11866",26,1.22093077611559
"11867",27,1.22130617116716
"11868",28,1.223673089488
"11869",29,1.22536458122802
"11870",30,1.22228953297198
"11871",31,1.22283835976979
"11872",32,1.22666331001667
"11873",33,1.23109298428127
"11874",34,1.23175637409715
"11875",35,1.23201207970123
"11876",36,1.23168583175052
"11877",37,1.22893563723519
"11878",38,1.23098361351564
"11879",39,1.23112745117583
"11880",40,1.22801309514966
"11881",1,-0.0106278303653446
"11882",2,0.354340017585244
"11883",3,0.631376157255592
"11884",4,0.873021284503654
"11885",5,1.0410034868818
"11886",6,1.08710793188185
"11887",7,1.15470679501519
"11888",8,1.14928497434082
"11889",9,1.17038286667838
"11890",10,1.18160584502454
"11891",11,1.196154192474
"11892",12,1.2089269749739
"11893",13,1.22360385906233
"11894",14,1.22115448928636
"11895",15,1.24395040187636
"11896",16,1.24490469025603
"11897",17,1.24853559882519
"11898",18,1.24560974675668
"11899",19,1.25092223571782
"11900",20,1.2444301972687
"11901",21,1.24906386750864
"11902",22,1.25298284601371
"11903",23,1.24803111928744
"11904",24,1.24615832013943
"11905",25,1.249104033703
"11906",26,1.25448422716132
"11907",27,1.25220999402249
"11908",28,1.25430258729621
"11909",29,1.26466248270362
"11910",30,1.25359695217194
"11911",31,1.26378359402126
"11912",32,1.267835456664
"11913",33,1.28151735586533
"11914",34,1.28063331609867
"11915",35,1.28147768769163
"11916",36,1.28162929743796
"11917",37,1.2812020058596
"11918",38,1.28628387292746
"11919",39,1.2855404203102
"11920",40,1.28728401483734
"11921",1,0.101873299028646
"11922",2,0.348051571849411
"11923",3,0.700932378591653
"11924",4,0.922493965010429
"11925",5,1.00461793186652
"11926",6,1.07770565634645
"11927",7,1.11430616389276
"11928",8,1.17406883123693
"11929",9,1.18988967473073
"11930",10,1.18147713735939
"11931",11,1.20914273034164
"11932",12,1.20472318519923
"11933",13,1.21423083430714
"11934",14,1.22182844102093
"11935",15,1.21244332698028
"11936",16,1.21763171833045
"11937",17,1.22324407577182
"11938",18,1.21851777929212
"11939",19,1.21024296324606
"11940",20,1.21456983039077
"11941",21,1.22368986257113
"11942",22,1.22521793020739
"11943",23,1.22260657692201
"11944",24,1.22272110651975
"11945",25,1.21988069340413
"11946",26,1.21861776315887
"11947",27,1.22529493147739
"11948",28,1.21974302456714
"11949",29,1.22573006807469
"11950",30,1.2255989816345
"11951",31,1.22508063693171
"11952",32,1.2246001100376
"11953",33,1.22296394739781
"11954",34,1.22688094218729
"11955",35,1.22648437338078
"11956",36,1.22626606393321
"11957",37,1.22548874937547
"11958",38,1.22970133777926
"11959",39,1.22887463902306
"11960",40,1.23015711768491
"11961",1,0.00763417970741736
"11962",2,0.332084496957228
"11963",3,0.65070414606223
"11964",4,0.772313982617999
"11965",5,0.904816140682934
"11966",6,1.00785805302907
"11967",7,1.05838504761474
"11968",8,1.08963196262024
"11969",9,1.10277351799148
"11970",10,1.13182257617208
"11971",11,1.13093036316669
"11972",12,1.13640366491994
"11973",13,1.14824449108773
"11974",14,1.14313432550119
"11975",15,1.14838392333928
"11976",16,1.14766126197064
"11977",17,1.15304201322186
"11978",18,1.14975653689217
"11979",19,1.16769047852083
"11980",20,1.15722338833166
"11981",21,1.16288455175416
"11982",22,1.18110253779506
"11983",23,1.18026799555567
"11984",24,1.18124574341159
"11985",25,1.17352049843425
"11986",26,1.18436724513692
"11987",27,1.17863284878252
"11988",28,1.18120143338188
"11989",29,1.18651198639518
"11990",30,1.18390220087218
"11991",31,1.18767554503235
"11992",32,1.18953911405129
"11993",33,1.18936238186337
"11994",34,1.1925959944545
"11995",35,1.19126726794107
"11996",36,1.19012686638898
"11997",37,1.19103949320535
"11998",38,1.19011619722486
"11999",39,1.1763689309068
"12000",40,1.19347673434975
"12001",1,0.0432121777560692
"12002",2,0.15237909767372
"12003",3,0.453497853785166
"12004",4,0.799152177029534
"12005",5,0.849006814200318
"12006",6,1.02367931099471
"12007",7,1.02278011334043
"12008",8,1.13352511622701
"12009",9,1.22281393661548
"12010",10,1.28322397974048
"12011",11,1.27053758856897
"12012",12,1.310530648702
"12013",13,1.31959510450718
"12014",14,1.31704846442904
"12015",15,1.3377832824737
"12016",16,1.32865955063688
"12017",17,1.35089448973943
"12018",18,1.3538183500796
"12019",19,1.35406249432649
"12020",20,1.35440204850225
"12021",21,1.34490039541123
"12022",22,1.35431734691641
"12023",23,1.33724090958748
"12024",24,1.34973316024083
"12025",25,1.34524404089567
"12026",26,1.34024636299349
"12027",27,1.34869227780662
"12028",28,1.33504393625483
"12029",29,1.35414719591233
"12030",30,1.35436527256925
"12031",31,1.33147786956394
"12032",32,1.35428057098341
"12033",33,1.35440204850225
"12034",34,1.35431734691641
"12035",35,1.35440204850225
"12036",36,1.35428057098341
"12037",37,1.35436563333295
"12038",38,1.35448711085179
"12039",39,1.33406181759123
"12040",40,1.34396658312
"12041",1,0.0362416233218331
"12042",2,0.160035396192253
"12043",3,0.430889911768914
"12044",4,0.807371338432123
"12045",5,0.890248359159227
"12046",6,0.965549296110234
"12047",7,1.09985331792461
"12048",8,1.09784831253959
"12049",9,1.11645810055064
"12050",10,1.27001403136669
"12051",11,1.31068609819965
"12052",12,1.2745039606999
"12053",13,1.27171968896557
"12054",14,1.31408732266413
"12055",15,1.33438743569209
"12056",16,1.31258292977072
"12057",17,1.35557065459664
"12058",18,1.33152650255752
"12059",19,1.35615778511056
"12060",20,1.36242223012123
"12061",21,1.34826387051942
"12062",22,1.37197843241709
"12063",23,1.33710995132887
"12064",24,1.36216907374817
"12065",25,1.36368181849501
"12066",26,1.35978551036544
"12067",27,1.37380882284872
"12068",28,1.3738390837497
"12069",29,1.36930597569911
"12070",30,1.36262761986818
"12071",31,1.38467279268491
"12072",32,1.37881210117608
"12073",33,1.38472625164363
"12074",34,1.35899162224566
"12075",35,1.38468526502933
"12076",36,1.38325461514289
"12077",37,1.37212793538675
"12078",38,1.38417567845017
"12079",39,1.38129021612431
"12080",40,1.38458907282521
"12081",1,0.167814292633591
"12082",2,0.381405918563574
"12083",3,0.56757476044091
"12084",4,0.67140684367947
"12085",5,0.825572445250381
"12086",6,1.05602555495144
"12087",7,1.18688710641597
"12088",8,1.17763113436342
"12089",9,1.25583107523084
"12090",10,1.29202346252207
"12091",11,1.3418505807461
"12092",12,1.31110536342258
"12093",13,1.3368035538707
"12094",14,1.41586016664093
"12095",15,1.42198562878898
"12096",16,1.41974883939097
"12097",17,1.40712452070313
"12098",18,1.42225315771884
"12099",19,1.42950657149262
"12100",20,1.42537005118094
"12101",21,1.41955149630584
"12102",22,1.43843527550984
"12103",23,1.43618531092542
"12104",24,1.41512591340823
"12105",25,1.40792152630225
"12106",26,1.41899176230834
"12107",27,1.44011233640213
"12108",28,1.45608714015287
"12109",29,1.46143177200635
"12110",30,1.46143177200635
"12111",31,1.46143177200635
"12112",32,1.46143177200635
"12113",33,1.46143177200635
"12114",34,1.46143177200635
"12115",35,1.43993923867305
"12116",36,1.45484467914587
"12117",37,1.46143177200635
"12118",38,1.46143177200635
"12119",39,1.46143177200635
"12120",40,1.46143177200635
"12121",1,0.0776830663939332
"12122",2,0.364470611883522
"12123",3,0.561020168273896
"12124",4,0.688677669679311
"12125",5,0.87942669860451
"12126",6,0.972675946156368
"12127",7,1.17553660569817
"12128",8,1.22587346768356
"12129",9,1.23176581828237
"12130",10,1.32848344575343
"12131",11,1.35107228492124
"12132",12,1.35396275502159
"12133",13,1.39544738066478
"12134",14,1.36458852073262
"12135",15,1.41287176286638
"12136",16,1.43802992805345
"12137",17,1.43619590849282
"12138",18,1.45982590124981
"12139",19,1.4350834481111
"12140",20,1.44127928275391
"12141",21,1.45237168064757
"12142",22,1.45810781747747
"12143",23,1.48218638771454
"12144",24,1.48218638771454
"12145",25,1.48106936676201
"12146",26,1.46350063250414
"12147",27,1.46277294619612
"12148",28,1.48326461756526
"12149",29,1.48481011532851
"12150",30,1.48481011532851
"12151",31,1.46562417943035
"12152",32,1.47065616958547
"12153",33,1.46551168276757
"12154",34,1.48718210316492
"12155",35,1.48718210316492
"12156",36,1.48718210316492
"12157",37,1.48718210316492
"12158",38,1.48718210316492
"12159",39,1.47563173699202
"12160",40,1.48702370410948
"12161",1,0.19898659029647
"12162",2,0.396593191260416
"12163",3,0.456566015378303
"12164",4,0.604860069863059
"12165",5,0.78516491328555
"12166",6,1.05177000005207
"12167",7,1.11180797449449
"12168",8,1.13695281352035
"12169",9,1.18357960934713
"12170",10,1.32960276484139
"12171",11,1.39913488140555
"12172",12,1.40187047440172
"12173",13,1.39552346035104
"12174",14,1.40988783086347
"12175",15,1.40005031130087
"12176",16,1.42445182441675
"12177",17,1.41324046326329
"12178",18,1.39617155476674
"12179",19,1.40469767892209
"12180",20,1.37744835591939
"12181",21,1.42067161443746
"12182",22,1.42314449174318
"12183",23,1.43140006453853
"12184",24,1.43258468765572
"12185",25,1.43273258965352
"12186",26,1.43273258965352
"12187",27,1.43273258965352
"12188",28,1.42172814721153
"12189",29,1.4195609716616
"12190",30,1.43273258965352
"12191",31,1.43273258965352
"12192",32,1.43273258965352
"12193",33,1.4235894072131
"12194",34,1.43258468765572
"12195",35,1.43273258965352
"12196",36,1.4427851598833
"12197",37,1.4399682847088
"12198",38,1.4427851598833
"12199",39,1.4427851598833
"12200",40,1.4427851598833
"12201",1,0.260037529608886
"12202",2,0.461534817787403
"12203",3,0.722659655963832
"12204",4,0.790096731113415
"12205",5,1.05073001301724
"12206",6,1.18447084469804
"12207",7,1.27320574885079
"12208",8,1.28059662071668
"12209",9,1.35884154615513
"12210",10,1.391908768212
"12211",11,1.41318787579677
"12212",12,1.40656375890608
"12213",13,1.43041016281632
"12214",14,1.42963302824821
"12215",15,1.42887551712845
"12216",16,1.43779340179241
"12217",17,1.44392068521141
"12218",18,1.44921017152498
"12219",19,1.44699376908226
"12220",20,1.40753503474559
"12221",21,1.46097390465338
"12222",22,1.44695559949546
"12223",23,1.43998927612144
"12224",24,1.46263923572103
"12225",25,1.42140328864915
"12226",26,1.45373500133724
"12227",27,1.46914048495294
"12228",28,1.46982231929802
"12229",29,1.45710530601779
"12230",30,1.43118163691083
"12231",31,1.44839821777789
"12232",32,1.46951808476239
"12233",33,1.46927149703002
"12234",34,1.45298027843596
"12235",35,1.4551785566769
"12236",36,1.4648441602457
"12237",37,1.46927149703002
"12238",38,1.46982231929802
"12239",39,1.44705428669843
"12240",40,1.45869629396377
"12241",1,-0.140964574906226
"12242",2,0.199768898567054
"12243",3,0.570897103559377
"12244",4,0.776988442514932
"12245",5,0.941439707137606
"12246",6,1.08565813885006
"12247",7,1.18670378794597
"12248",8,1.31080292668493
"12249",9,1.33685029220587
"12250",10,1.35455623710827
"12251",11,1.34040257846317
"12252",12,1.39642541112335
"12253",13,1.4029328753108
"12254",14,1.36813992926721
"12255",15,1.40775478035869
"12256",16,1.3929748696101
"12257",17,1.40987575922542
"12258",18,1.41387341807418
"12259",19,1.3912199963443
"12260",20,1.43486304804506
"12261",21,1.41863646315066
"12262",22,1.4376028354303
"12263",23,1.44674228385242
"12264",24,1.44670034406408
"12265",25,1.44604541633997
"12266",26,1.42750309245064
"12267",27,1.44606509123894
"12268",28,1.43053766209798
"12269",29,1.44807354681386
"12270",30,1.44799895021916
"12271",31,1.4475945219783
"12272",32,1.44820076586628
"12273",33,1.44820076586628
"12274",34,1.44820076586628
"12275",35,1.44803160702552
"12276",36,1.43240604639642
"12277",37,1.44799895021916
"12278",38,1.44799895021916
"12279",39,1.44771499698294
"12280",40,1.4475337145229
"12281",1,0.146083001760449
"12282",2,0.345958554074627
"12283",3,0.600561282556836
"12284",4,0.822291208648179
"12285",5,0.905526916918817
"12286",6,1.11881440556412
"12287",7,1.20610109189359
"12288",8,1.31980760098894
"12289",9,1.37537025312107
"12290",10,1.40417674248884
