"","id","trial","x","y","ymax","kernel","scenario","horizon","round","reward","experimentDuration","instructionsDuration","env","overall","Horizon","tau","lambda","beta"
"4895",36,10,6,93.9990923956077,0.51,"Smooth","Max. Reward Condition",10,"16",1.36,"0:08:23","0:04:29",37,576,"Long",0.0438923176354736,1.28492328000943,0.114199096249394
"4896",36,11,5,86.2225886135419,0.51,"Smooth","Max. Reward Condition",10,"16",1.36,"0:08:23","0:04:29",37,576,"Long",0.0438923176354736,1.28492328000943,0.114199096249394
"4897",37,1,6,15.9245313623788,-0.04,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4898",37,2,2,12.3539587715977,0.15,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4899",37,3,7,18.5571016995051,0.15,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4900",37,4,16,71.7645006707173,0.45,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4901",37,5,24,15.6058414113764,0.45,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4902",37,6,19,90.3584626770647,0.45,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4903",37,7,16,71.7645006707173,0.51,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4904",37,8,15,36.8672256824562,0.51,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4905",37,9,25,30.9577353171584,0.51,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4906",37,10,18,100,0.51,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4907",37,11,18,100,0.51,"Smooth","Max. Reward Condition",10,"1",1.17,"0:05:32","0:01:20",9,577,"Long",0.143930716946591,0.567235570606933,0.383439255309778
"4908",37,1,19,73.3778341650459,-0.02,"Smooth","Max. Reward Condition",5,"2",1.17,"0:05:32","0:01:20",27,578,"Short",0.00673798794365366,0.378328808466887,0.501670350965733
"4909",37,2,29,54.4648339399389,0.31,"Smooth","Max. Reward Condition",5,"2",1.17,"0:05:32","0:01:20",27,578,"Short",0.00673798794365366,0.378328808466887,0.501670350965733
"4910",37,3,19,73.3778341650459,0.31,"Smooth","Max. Reward Condition",5,"2",1.17,"0:05:32","0:01:20",27,578,"Short",0.00673798794365366,0.378328808466887,0.501670350965733
"4911",37,4,19,73.3778341650459,0.31,"Smooth","Max. Reward Condition",5,"2",1.17,"0:05:32","0:01:20",27,578,"Short",0.00673798794365366,0.378328808466887,0.501670350965733
"4912",37,5,19,73.3778341650459,0.31,"Smooth","Max. Reward Condition",5,"2",1.17,"0:05:32","0:01:20",27,578,"Short",0.00673798794365366,0.378328808466887,0.501670350965733
"4913",37,6,19,73.3778341650459,0.31,"Smooth","Max. Reward Condition",5,"2",1.17,"0:05:32","0:01:20",27,578,"Short",0.00673798794365366,0.378328808466887,0.501670350965733
"4914",37,1,28,59.2870637729725,-0.26,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4915",37,2,16,40.3139174571258,0.15,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4916",37,3,12,48.1659153881001,0.15,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4917",37,4,3,0,0.15,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4918",37,5,7,90.6847064252273,0.15,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4919",37,6,29,65.302249290887,0.42,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4920",37,7,1,20.9579299420033,0.49,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4921",37,8,12,48.1659153881001,0.49,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4922",37,9,11,60.3802589662299,0.49,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4923",37,10,7,90.6847064252273,0.49,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4924",37,11,12,48.1659153881001,0.49,"Smooth","Max. Reward Condition",10,"3",1.17,"0:05:32","0:01:20",24,579,"Long",0.289469050919502,1.59859509519076,0.00919731891381489
"4925",37,1,29,52.2795242946542,-0.11,"Smooth","Max. Reward Condition",5,"4",1.17,"0:05:32","0:01:20",7,580,"Short",0.00678820562478298,0.376475725551586,0.500925086522302
"4926",37,2,4,31.6787120562016,0.12,"Smooth","Max. Reward Condition",5,"4",1.17,"0:05:32","0:01:20",7,580,"Short",0.00678820562478298,0.376475725551586,0.500925086522302
"4927",37,3,12,97.9958553797774,0.12,"Smooth","Max. Reward Condition",5,"4",1.17,"0:05:32","0:01:20",7,580,"Short",0.00678820562478298,0.376475725551586,0.500925086522302
"4928",37,4,12,97.9958553797774,0.39,"Smooth","Max. Reward Condition",5,"4",1.17,"0:05:32","0:01:20",7,580,"Short",0.00678820562478298,0.376475725551586,0.500925086522302
"4929",37,5,12,97.9958553797774,0.4,"Smooth","Max. Reward Condition",5,"4",1.17,"0:05:32","0:01:20",7,580,"Short",0.00678820562478298,0.376475725551586,0.500925086522302
"4930",37,6,12,97.9958553797774,0.4,"Smooth","Max. Reward Condition",5,"4",1.17,"0:05:32","0:01:20",7,580,"Short",0.00678820562478298,0.376475725551586,0.500925086522302
"4931",37,1,29,54.2222939009538,0.13,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4932",37,2,17,78.1802098686721,0.17,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4933",37,3,26,36.4000337418131,0.17,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4934",37,4,9,84.1913241568081,0.17,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4935",37,5,23,19.3961461883122,0.17,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4936",37,6,4,49.4352344420027,0.33,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4937",37,7,6,24.962429237365,0.35,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4938",37,8,2,54.1373817153493,0.35,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4939",37,9,1,61.1114338586066,0.35,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4940",37,10,0,67.6683405398313,0.35,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4941",37,11,18,61.1144149054891,0.35,"Smooth","Max. Reward Condition",10,"5",1.17,"0:05:32","0:01:20",36,581,"Long",0.103415964259436,0.568749433114482,0.500050126124237
"4942",37,1,23,64.1314520222452,-0.13,"Smooth","Max. Reward Condition",5,"6",1.17,"0:05:32","0:01:20",38,582,"Short",0.00673813425847211,0.383139669318272,0.501459234170707
"4943",37,2,8,47.4928178375438,-0.13,"Smooth","Max. Reward Condition",5,"6",1.17,"0:05:32","0:01:20",38,582,"Short",0.00673813425847211,0.383139669318272,0.501459234170707
"4944",37,3,6,83.6435691110059,0.43,"Smooth","Max. Reward Condition",5,"6",1.17,"0:05:32","0:01:20",38,582,"Short",0.00673813425847211,0.383139669318272,0.501459234170707
"4945",37,4,6,83.6435691110059,0.43,"Smooth","Max. Reward Condition",5,"6",1.17,"0:05:32","0:01:20",38,582,"Short",0.00673813425847211,0.383139669318272,0.501459234170707
"4946",37,5,6,83.6435691110059,0.43,"Smooth","Max. Reward Condition",5,"6",1.17,"0:05:32","0:01:20",38,582,"Short",0.00673813425847211,0.383139669318272,0.501459234170707
"4947",37,6,6,83.6435691110059,0.43,"Smooth","Max. Reward Condition",5,"6",1.17,"0:05:32","0:01:20",38,582,"Short",0.00673813425847211,0.383139669318272,0.501459234170707
"4948",37,1,10,100,-0.16,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4949",37,2,6,10.9027323193664,-0.16,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4950",37,3,20,43.9222896542606,-0.16,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4951",37,4,14,29.9436812307177,-0.16,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4952",37,5,18,38.5507624045369,0.01,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4953",37,6,8,75.8535607487948,0.5,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4954",37,7,9,93.4920844645596,0.5,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4955",37,8,8,75.8535607487948,0.5,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4956",37,9,1,8.81999450090004,0.5,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4957",37,10,11,97.287481164754,0.5,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4958",37,11,11,97.287481164754,0.5,"Smooth","Max. Reward Condition",10,"7",1.17,"0:05:32","0:01:20",22,583,"Long",0.312286012879291,1.73667912970221,0.00673794738211236
"4959",37,1,10,32.9704523686728,-0.5,"Smooth","Max. Reward Condition",5,"8",1.17,"0:05:32","0:01:20",14,584,"Short",0.00674201235103728,0.380397653364411,0.501545907595084
"4960",37,2,27,28.9777593608008,0.33,"Smooth","Max. Reward Condition",5,"8",1.17,"0:05:32","0:01:20",14,584,"Short",0.00674201235103728,0.380397653364411,0.501545907595084
"4961",37,3,25,73.0969860766712,0.33,"Smooth","Max. Reward Condition",5,"8",1.17,"0:05:32","0:01:20",14,584,"Short",0.00674201235103728,0.380397653364411,0.501545907595084
"4962",37,4,25,73.0969860766712,0.33,"Smooth","Max. Reward Condition",5,"8",1.17,"0:05:32","0:01:20",14,584,"Short",0.00674201235103728,0.380397653364411,0.501545907595084
"4963",37,5,25,73.0969860766712,0.33,"Smooth","Max. Reward Condition",5,"8",1.17,"0:05:32","0:01:20",14,584,"Short",0.00674201235103728,0.380397653364411,0.501545907595084
"4964",37,6,25,73.0969860766712,0.33,"Smooth","Max. Reward Condition",5,"8",1.17,"0:05:32","0:01:20",14,584,"Short",0.00674201235103728,0.380397653364411,0.501545907595084
"4965",37,1,8,84.1044011220482,0.28,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4966",37,2,14,82.2687881059501,0.28,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4967",37,3,15,89.0284536348848,0.28,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4968",37,4,19,11.9226449344802,0.28,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4969",37,5,7,83.7913681835696,0.28,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4970",37,6,29,0,0.28,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4971",37,7,18,15.4921375157552,0.43,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4972",37,8,14,82.2687881059501,0.43,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4973",37,9,14,82.2687881059501,0.43,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4974",37,10,27,37.1285417671292,0.43,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4975",37,11,17,36.6276316661252,0.44,"Smooth","Max. Reward Condition",10,"9",1.17,"0:05:32","0:01:20",19,585,"Long",0.258024360580651,2.05366057242724,0.0146834103707199
"4976",37,1,8,71.8159810077048,0.44,"Smooth","Max. Reward Condition",5,"10",1.17,"0:05:32","0:01:20",32,586,"Short",0.00673797013864167,0.35318437113318,6.36629717835062
"4977",37,2,17,65.743712804732,0.51,"Smooth","Max. Reward Condition",5,"10",1.17,"0:05:32","0:01:20",32,586,"Short",0.00673797013864167,0.35318437113318,6.36629717835062
"4978",37,3,14,81.7465211119552,0.51,"Smooth","Max. Reward Condition",5,"10",1.17,"0:05:32","0:01:20",32,586,"Short",0.00673797013864167,0.35318437113318,6.36629717835062
"4979",37,4,25,49.0539921924083,0.51,"Smooth","Max. Reward Condition",5,"10",1.17,"0:05:32","0:01:20",32,586,"Short",0.00673797013864167,0.35318437113318,6.36629717835062
"4980",37,5,15,100,0.51,"Smooth","Max. Reward Condition",5,"10",1.17,"0:05:32","0:01:20",32,586,"Short",0.00673797013864167,0.35318437113318,6.36629717835062
"4981",37,6,2,0,0.51,"Smooth","Max. Reward Condition",5,"10",1.17,"0:05:32","0:01:20",32,586,"Short",0.00673797013864167,0.35318437113318,6.36629717835062
"4982",37,1,20,100,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4983",37,2,13,61.7938989879162,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4984",37,3,26,44.7118690844072,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4985",37,4,6,84.0882868794838,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4986",37,5,20,100,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4987",37,6,19,94.732332829241,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4988",37,7,0,51.2282430828171,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4989",37,8,10,47.3199230258234,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4990",37,9,21,97.1615229974629,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4991",37,10,20,100,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4992",37,11,20,100,0.48,"Smooth","Max. Reward Condition",10,"11",1.17,"0:05:32","0:01:20",1,587,"Long",0.216860314534111,1.19744555328498,0.159283754821083
"4993",37,1,3,84.4252793724511,-0.03,"Smooth","Max. Reward Condition",5,"12",1.17,"0:05:32","0:01:20",16,588,"Short",0.00673809766973334,0.380839327386079,0.501523944859718
"4994",37,2,25,44.5764633659947,0.13,"Smooth","Max. Reward Condition",5,"12",1.17,"0:05:32","0:01:20",16,588,"Short",0.00673809766973334,0.380839327386079,0.501523944859718
"4995",37,3,3,84.4252793724511,0.13,"Smooth","Max. Reward Condition",5,"12",1.17,"0:05:32","0:01:20",16,588,"Short",0.00673809766973334,0.380839327386079,0.501523944859718
"4996",37,4,3,84.4252793724511,0.23,"Smooth","Max. Reward Condition",5,"12",1.17,"0:05:32","0:01:20",16,588,"Short",0.00673809766973334,0.380839327386079,0.501523944859718
"4997",37,5,3,84.4252793724511,0.24,"Smooth","Max. Reward Condition",5,"12",1.17,"0:05:32","0:01:20",16,588,"Short",0.00673809766973334,0.380839327386079,0.501523944859718
"4998",37,6,3,84.4252793724511,0.24,"Smooth","Max. Reward Condition",5,"12",1.17,"0:05:32","0:01:20",16,588,"Short",0.00673809766973334,0.380839327386079,0.501523944859718
"4999",37,1,22,70.836987029842,0.42,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5000",37,2,16,75.0792421943428,0.42,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5001",37,3,2,74.8940521042842,0.42,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5002",37,4,22,70.836987029842,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5003",37,5,10,58.889251653765,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5004",37,6,3,75.8368599714596,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5005",37,7,0,39.0579048972622,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5006",37,8,1,64.2348820807416,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5007",37,9,21,76.20596281382,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5008",37,10,14,68.6909082339062,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5009",37,11,16,75.0792421943428,0.49,"Smooth","Max. Reward Condition",10,"13",1.17,"0:05:32","0:01:20",37,589,"Long",0.280271772360886,1.47118854516915,0.0109153113476135
"5010",37,1,7,75.7706484113718,-0.07,"Smooth","Max. Reward Condition",5,"14",1.17,"0:05:32","0:01:20",18,590,"Short",0.00673815464919198,0.381630919681906,0.501306279668859
"5011",37,2,26,100,0.16,"Smooth","Max. Reward Condition",5,"14",1.17,"0:05:32","0:01:20",18,590,"Short",0.00673815464919198,0.381630919681906,0.501306279668859
"5012",37,3,26,100,0.16,"Smooth","Max. Reward Condition",5,"14",1.17,"0:05:32","0:01:20",18,590,"Short",0.00673815464919198,0.381630919681906,0.501306279668859
"5013",37,4,26,100,0.33,"Smooth","Max. Reward Condition",5,"14",1.17,"0:05:32","0:01:20",18,590,"Short",0.00673815464919198,0.381630919681906,0.501306279668859
"5014",37,5,26,100,0.37,"Smooth","Max. Reward Condition",5,"14",1.17,"0:05:32","0:01:20",18,590,"Short",0.00673815464919198,0.381630919681906,0.501306279668859
"5015",37,6,26,100,0.37,"Smooth","Max. Reward Condition",5,"14",1.17,"0:05:32","0:01:20",18,590,"Short",0.00673815464919198,0.381630919681906,0.501306279668859
"5016",37,1,2,75.1927777878166,-0.05,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5017",37,2,13,30.2728308790114,-0.05,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5018",37,3,13,30.2728308790114,0.25,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5019",37,4,20,29.0829038253593,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5020",37,5,17,30.7281951136072,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5021",37,6,2,75.1927777878166,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5022",37,7,0,100,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5023",37,8,3,55.9186433285697,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5024",37,9,28,36.526930762021,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5025",37,10,0,100,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5026",37,11,29,21.4748516277118,0.51,"Smooth","Max. Reward Condition",10,"15",1.17,"0:05:32","0:01:20",2,591,"Long",0.239553503785712,1.821529233264,0.0398159708545384
"5027",37,1,25,21.4982277320863,0.49,"Smooth","Max. Reward Condition",5,"16",1.17,"0:05:32","0:01:20",39,592,"Short",0.00673843360331379,0.377369659500905,0.499392840036083
"5028",37,2,23,6.01908059615108,0.49,"Smooth","Max. Reward Condition",5,"16",1.17,"0:05:32","0:01:20",39,592,"Short",0.00673843360331379,0.377369659500905,0.499392840036083
"5029",37,3,5,34.3627834662199,0.49,"Smooth","Max. Reward Condition",5,"16",1.17,"0:05:32","0:01:20",39,592,"Short",0.00673843360331379,0.377369659500905,0.499392840036083
"5030",37,4,8,36.5761395509316,0.49,"Smooth","Max. Reward Condition",5,"16",1.17,"0:05:32","0:01:20",39,592,"Short",0.00673843360331379,0.377369659500905,0.499392840036083
"5031",37,5,10,50.8885557508293,0.51,"Smooth","Max. Reward Condition",5,"16",1.17,"0:05:32","0:01:20",39,592,"Short",0.00673843360331379,0.377369659500905,0.499392840036083
"5032",37,6,2,73.430563039124,0.51,"Smooth","Max. Reward Condition",5,"16",1.17,"0:05:32","0:01:20",39,592,"Short",0.00673843360331379,0.377369659500905,0.499392840036083
"5033",38,1,28,62.4636393821262,0.29,"Rough","Avg. Reward Condition",5,"1",0.99,"0:05:31","0:01:40",3,593,"Short",0.0067379826330681,0.523933797269402,0.498277852622387
"5034",38,2,29,30.6971912924765,0.29,"Rough","Avg. Reward Condition",5,"1",0.99,"0:05:31","0:01:40",3,593,"Short",0.0067379826330681,0.523933797269402,0.498277852622387
"5035",38,3,15,30.1969386870682,0.29,"Rough","Avg. Reward Condition",5,"1",0.99,"0:05:31","0:01:40",3,593,"Short",0.0067379826330681,0.523933797269402,0.498277852622387
"5036",38,4,7,54.1021812630429,0.29,"Rough","Avg. Reward Condition",5,"1",0.99,"0:05:31","0:01:40",3,593,"Short",0.0067379826330681,0.523933797269402,0.498277852622387
"5037",38,5,27,25.8375509636817,0.29,"Rough","Avg. Reward Condition",5,"1",0.99,"0:05:31","0:01:40",3,593,"Short",0.0067379826330681,0.523933797269402,0.498277852622387
"5038",38,6,21,16.6492041008662,0.29,"Rough","Avg. Reward Condition",5,"1",0.99,"0:05:31","0:01:40",3,593,"Short",0.0067379826330681,0.523933797269402,0.498277852622387
"5039",38,1,6,38.1115093329797,-0.16,"Rough","Avg. Reward Condition",10,"2",0.99,"0:05:31","0:01:40",33,594,"Long",0.00673794826108399,0.478755475294769,0.502752793175957
"5040",38,2,27,61.9297990194321,-0.16,"Rough","Avg. Reward Condition",10,"2",0.99,"0:05:31","0:01:40",33,594,"Long",0.00673794826108399,0.478755475294769,0.502752793175957
"5041",38,3,24,59.7601228806498,0.05,"Rough","Avg. Reward Condition",10,"2",0.99,"0:05:31","0:01:40",33,594,"Long",0.00673794826108399,0.478755475294769,0.502752793175957
"5042",38,4,26,72.6394902294395,0.26,"Rough","Avg. Reward Condition",10,"2",0.99,"0:05:31","0:01:40",33,594,"Long",0.00673794826108399,0.478755475294769,0.502752793175957
"5043",38,5,26,72.6394902294395,0.26,"Rough","Avg. Reward Condition",10,"2",0.99,"0:05:31","0:01:40",33,594,"Long",0.00673794826108399,0.478755475294769,0.502752793175957
"5044",38,6,26,72.6394902294395,0.26,"Rough","Avg. Reward Condition",10,"2",0.99,"0:05:31","0:01:40",33,594,"Long",0.00673794826108399,0.478755475294769,0.502752793175957
"5045",38,7,26,72.6394902294395,0.26,"Rough","Avg. Reward Condition",10,"2",0.99,"0:05:31","0:01:40",33,594,"Long",0.00673794826108399,0.478755475294769,0.502752793175957
