"","id","trial","x","y","ymax","kernel","scenario","horizon","round","reward","experimentDuration","instructionsDuration","env","overall","Horizon","tau","kError","lambda","beta"
"2683",20,8,7,83.4229861685166,0.5,"Smooth","Max. Reward Condition",10,"12",1.16,"0:08:35","0:03:36",8,316,"Long",0.0746436606779748,0.0854548032253599,NA,29.8507125898009
"2684",20,9,12,74.7422937917136,0.5,"Smooth","Max. Reward Condition",10,"12",1.16,"0:08:35","0:03:36",8,316,"Long",0.0746436606779748,0.0854548032253599,NA,29.8507125898009
"2685",20,10,18,49.0323929944618,0.5,"Smooth","Max. Reward Condition",10,"12",1.16,"0:08:35","0:03:36",8,316,"Long",0.0746436606779748,0.0854548032253599,NA,29.8507125898009
"2686",20,11,26,35.5798095006575,0.5,"Smooth","Max. Reward Condition",10,"12",1.16,"0:08:35","0:03:36",8,316,"Long",0.0746436606779748,0.0854548032253599,NA,29.8507125898009
"2687",20,1,12,72.3793347479395,-0.5,"Smooth","Max. Reward Condition",5,"13",1.16,"0:08:35","0:03:36",14,317,"Short",0.0122439458563342,3.26283672690807,NA,5.84157909631345
"2688",20,2,14,17.6181210177056,0.03,"Smooth","Max. Reward Condition",5,"13",1.16,"0:08:35","0:03:36",14,317,"Short",0.0122439458563342,3.26283672690807,NA,5.84157909631345
"2689",20,3,13,47.771408561565,0.23,"Smooth","Max. Reward Condition",5,"13",1.16,"0:08:35","0:03:36",14,317,"Short",0.0122439458563342,3.26283672690807,NA,5.84157909631345
"2690",20,4,20,47.240773118509,0.23,"Smooth","Max. Reward Condition",5,"13",1.16,"0:08:35","0:03:36",14,317,"Short",0.0122439458563342,3.26283672690807,NA,5.84157909631345
"2691",20,5,28,25.5088369963733,0.23,"Smooth","Max. Reward Condition",5,"13",1.16,"0:08:35","0:03:36",14,317,"Short",0.0122439458563342,3.26283672690807,NA,5.84157909631345
"2692",20,6,3,72.5446183549088,0.23,"Smooth","Max. Reward Condition",5,"13",1.16,"0:08:35","0:03:36",14,317,"Short",0.0122439458563342,3.26283672690807,NA,5.84157909631345
"2693",20,1,17,41.9365050870903,0.31,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2694",20,2,24,71.4705897984936,0.31,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2695",20,3,15,26.871526817621,0.43,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2696",20,4,14,23.6284406845876,0.47,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2697",20,5,16,27.5684853197727,0.47,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2698",20,6,4,69.7347570662468,0.47,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2699",20,7,0,86.1872425694978,0.47,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2700",20,8,25,89.9690760886063,0.47,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2701",20,9,20,100,0.47,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2702",20,10,23,54.1015876427734,0.47,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2703",20,11,11,0,0.49,"Smooth","Max. Reward Condition",10,"14",1.16,"0:08:35","0:03:36",21,318,"Long",0.260921736178802,0.427227908784197,NA,9.29241689849415
"2704",20,1,9,56.1239375292794,0.25,"Smooth","Max. Reward Condition",5,"15",1.16,"0:08:35","0:03:36",2,319,"Short",0.0265408478740292,0.0132294640935077,NA,9.05207962894255
"2705",20,2,25,16.0433098820156,0.25,"Smooth","Max. Reward Condition",5,"15",1.16,"0:08:35","0:03:36",2,319,"Short",0.0265408478740292,0.0132294640935077,NA,9.05207962894255
"2706",20,3,5,6.87288566903859,0.49,"Smooth","Max. Reward Condition",5,"15",1.16,"0:08:35","0:03:36",2,319,"Short",0.0265408478740292,0.0132294640935077,NA,9.05207962894255
"2707",20,4,17,30.7281951136072,0.5,"Smooth","Max. Reward Condition",5,"15",1.16,"0:08:35","0:03:36",2,319,"Short",0.0265408478740292,0.0132294640935077,NA,9.05207962894255
"2708",20,5,27,36.8447935016293,0.5,"Smooth","Max. Reward Condition",5,"15",1.16,"0:08:35","0:03:36",2,319,"Short",0.0265408478740292,0.0132294640935077,NA,9.05207962894255
"2709",20,6,22,44.5862534596882,0.5,"Smooth","Max. Reward Condition",5,"15",1.16,"0:08:35","0:03:36",2,319,"Short",0.0265408478740292,0.0132294640935077,NA,9.05207962894255
"2710",20,1,16,78.8313217183105,0.09,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2711",20,2,23,66.4576882026059,0.09,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2712",20,3,1,0,0.09,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2713",20,4,2,15.9942551015573,0.17,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2714",20,5,27,90.5775353509785,0.37,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2715",20,6,18,84.346004349064,0.37,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2716",20,7,25,92.6869934153611,0.37,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2717",20,8,22,61.4095091927976,0.37,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2718",20,9,28,70.1799410096733,0.37,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2719",20,10,29,54.4648339399389,0.37,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2720",20,11,24,77.6361406051798,0.37,"Smooth","Max. Reward Condition",10,"16",1.16,"0:08:35","0:03:36",27,320,"Long",0.00950551616860569,0.0428040225087946,NA,3.14679688897543
"2721",21,1,9,96.2708705705381,0.45,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2722",21,2,20,86.8836242075885,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2723",21,3,10,84.5157550008489,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2724",21,4,5,67.6426277309128,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2725",21,5,21,95.7878781817919,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2726",21,6,16,8.18020387656379,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2727",21,7,12,33.5948746346953,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2728",21,8,26,41.2693684938254,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2729",21,9,4,75.6686875996503,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2730",21,10,11,58.4040157158461,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2731",21,11,8,93.0635724163654,0.46,"Smooth","Max. Reward Condition",10,"1",1.35,"0:06:52","0:01:40",4,321,"Long",0.0607368199413326,0.121427348034033,NA,12.6578233784111
"2732",21,1,16,30.0928786134748,-0.5,"Smooth","Max. Reward Condition",5,"2",1.35,"0:06:52","0:01:40",18,322,"Short",0.060496271431853,0.283382707842031,NA,14.7775992248962
"2733",21,2,26,100,-0.02,"Smooth","Max. Reward Condition",5,"2",1.35,"0:06:52","0:01:40",18,322,"Short",0.060496271431853,0.283382707842031,NA,14.7775992248962
"2734",21,3,13,50.292855991572,0.42,"Smooth","Max. Reward Condition",5,"2",1.35,"0:06:52","0:01:40",18,322,"Short",0.060496271431853,0.283382707842031,NA,14.7775992248962
"2735",21,4,7,75.7706484113718,0.42,"Smooth","Max. Reward Condition",5,"2",1.35,"0:06:52","0:01:40",18,322,"Short",0.060496271431853,0.283382707842031,NA,14.7775992248962
"2736",21,5,8,47.8811242324549,0.42,"Smooth","Max. Reward Condition",5,"2",1.35,"0:06:52","0:01:40",18,322,"Short",0.060496271431853,0.283382707842031,NA,14.7775992248962
"2737",21,6,19,0,0.42,"Smooth","Max. Reward Condition",5,"2",1.35,"0:06:52","0:01:40",18,322,"Short",0.060496271431853,0.283382707842031,NA,14.7775992248962
"2738",21,1,19,4.71616055887634,-0.17,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2739",21,2,20,0.249976395623768,-0.1,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2740",21,3,22,74.8671313157744,0.15,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2741",21,4,27,61.7245478543668,0.15,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2742",21,5,24,73.4932928641157,0.15,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2743",21,6,28,45.6576115567429,0.15,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2744",21,7,24,73.4932928641157,0.5,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2745",21,8,1,57.117515088919,0.5,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2746",21,9,8,80.9855358828131,0.5,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2747",21,10,23,96.5808389255045,0.5,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2748",21,11,3,84.4252793724511,0.5,"Smooth","Max. Reward Condition",10,"3",1.35,"0:06:52","0:01:40",16,323,"Long",0.00698624249698088,9.15525734859206,NA,0.528085907909227
"2749",21,1,5,3.49363421301537,-0.44,"Smooth","Max. Reward Condition",5,"4",1.35,"0:06:52","0:01:40",0,324,"Short",0.402122016889855,0.0511756475545939,NA,27.5034361065222
"2750",21,2,7,24.0478143605335,0.15,"Smooth","Max. Reward Condition",5,"4",1.35,"0:06:52","0:01:40",0,324,"Short",0.402122016889855,0.0511756475545939,NA,27.5034361065222
"2751",21,3,26,51.3089663533381,0.15,"Smooth","Max. Reward Condition",5,"4",1.35,"0:06:52","0:01:40",0,324,"Short",0.402122016889855,0.0511756475545939,NA,27.5034361065222
"2752",21,4,14,56.4367931756872,0.51,"Smooth","Max. Reward Condition",5,"4",1.35,"0:06:52","0:01:40",0,324,"Short",0.402122016889855,0.0511756475545939,NA,27.5034361065222
"2753",21,5,20,10.0786728385697,0.51,"Smooth","Max. Reward Condition",5,"4",1.35,"0:06:52","0:01:40",0,324,"Short",0.402122016889855,0.0511756475545939,NA,27.5034361065222
"2754",21,6,1,70.7726114755007,0.51,"Smooth","Max. Reward Condition",5,"4",1.35,"0:06:52","0:01:40",0,324,"Short",0.402122016889855,0.0511756475545939,NA,27.5034361065222
"2755",21,1,26,26.6949773333354,-0.45,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2756",21,2,22,44.5862534596882,0.05,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2757",21,3,29,21.4748516277118,0.05,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2758",21,4,14,42.5230793606442,0.05,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2759",21,5,5,6.87288566903859,0.05,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2760",21,6,24,14.2908049091482,0.49,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2761",21,7,27,36.8447935016293,0.49,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2762",21,8,1,99.6682590978798,0.49,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2763",21,9,3,55.9186433285697,0.49,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2764",21,10,9,56.1239375292794,0.49,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2765",21,11,20,29.0829038253593,0.49,"Smooth","Max. Reward Condition",10,"5",1.35,"0:06:52","0:01:40",2,325,"Long",0.00675376509052845,9.16109764472257,NA,0.521891086686793
"2766",21,1,27,63.2249936939776,0.13,"Smooth","Max. Reward Condition",5,"6",1.35,"0:06:52","0:01:40",38,326,"Short",0.0133614655367065,2.12053635052809,NA,5.34832337984513
"2767",21,2,13,37.1687379255122,0.44,"Smooth","Max. Reward Condition",5,"6",1.35,"0:06:52","0:01:40",38,326,"Short",0.0133614655367065,2.12053635052809,NA,5.34832337984513
"2768",21,3,21,22.4819872657005,0.44,"Smooth","Max. Reward Condition",5,"6",1.35,"0:06:52","0:01:40",38,326,"Short",0.0133614655367065,2.12053635052809,NA,5.34832337984513
"2769",21,4,26,59.4635055586409,0.44,"Smooth","Max. Reward Condition",5,"6",1.35,"0:06:52","0:01:40",38,326,"Short",0.0133614655367065,2.12053635052809,NA,5.34832337984513
"2770",21,5,15,100,0.44,"Smooth","Max. Reward Condition",5,"6",1.35,"0:06:52","0:01:40",38,326,"Short",0.0133614655367065,2.12053635052809,NA,5.34832337984513
"2771",21,6,8,47.4928178375438,0.44,"Smooth","Max. Reward Condition",5,"6",1.35,"0:06:52","0:01:40",38,326,"Short",0.0133614655367065,2.12053635052809,NA,5.34832337984513
"2772",21,1,15,65.3511017859934,0.05,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2773",21,2,7,38.4135175769296,0.15,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2774",21,3,2,54.1373817153493,0.15,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2775",21,4,4,49.4352344420027,0.45,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2776",21,5,14,56.2748765791146,0.5,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2777",21,6,28,65.5405334139449,0.5,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2778",21,7,8,65.093962398633,0.5,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2779",21,8,3,53.6311309188087,0.5,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2780",21,9,21,63.8989777444294,0.5,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2781",21,10,26,36.4000337418131,0.5,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2782",21,11,11,100,0.5,"Smooth","Max. Reward Condition",10,"7",1.35,"0:06:52","0:01:40",36,327,"Long",0.0240772942391573,4.58812966542182,NA,0.503137129422031
"2783",21,1,3,85.0940211224079,0.51,"Smooth","Max. Reward Condition",5,"8",1.35,"0:06:52","0:01:40",29,328,"Short",0.308289300440773,0.0602219571738715,NA,19.5507553192796
"2784",21,2,24,33.8651262509023,0.51,"Smooth","Max. Reward Condition",5,"8",1.35,"0:06:52","0:01:40",29,328,"Short",0.308289300440773,0.0602219571738715,NA,19.5507553192796
"2785",21,3,12,34.4202516561934,0.51,"Smooth","Max. Reward Condition",5,"8",1.35,"0:06:52","0:01:40",29,328,"Short",0.308289300440773,0.0602219571738715,NA,19.5507553192796
"2786",21,4,23,54.94860067852,0.51,"Smooth","Max. Reward Condition",5,"8",1.35,"0:06:52","0:01:40",29,328,"Short",0.308289300440773,0.0602219571738715,NA,19.5507553192796
"2787",21,5,15,10.7609734343187,0.51,"Smooth","Max. Reward Condition",5,"8",1.35,"0:06:52","0:01:40",29,328,"Short",0.308289300440773,0.0602219571738715,NA,19.5507553192796
"2788",21,6,26,1.12538743900607,0.51,"Smooth","Max. Reward Condition",5,"8",1.35,"0:06:52","0:01:40",29,328,"Short",0.308289300440773,0.0602219571738715,NA,19.5507553192796
"2789",21,1,7,37.8277527298667,0.35,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2790",21,2,25,92.6869934153611,0.35,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2791",21,3,10,52.8682056309807,0.35,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2792",21,4,9,43.7186039056436,0.35,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2793",21,5,12,60.3453564126772,0.35,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2794",21,6,29,54.4648339399389,0.35,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2795",21,7,0,12.9995107860312,0.35,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2796",21,8,22,61.4095091927976,0.43,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2797",21,9,18,84.346004349064,0.43,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2798",21,10,13,67.603200267061,0.51,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2799",21,11,5,77.6328043440078,0.51,"Smooth","Max. Reward Condition",10,"9",1.35,"0:06:52","0:01:40",27,329,"Long",0.00675352766544184,9.80241002995246,NA,0.540474409540067
"2800",21,1,8,52.8206806839597,-0.47,"Smooth","Max. Reward Condition",5,"10",1.35,"0:06:52","0:01:40",30,330,"Short",0.0708034660077112,0.0429198652319528,NA,20.2591094216005
"2801",21,2,11,42.3408041845126,-0.12,"Smooth","Max. Reward Condition",5,"10",1.35,"0:06:52","0:01:40",30,330,"Short",0.0708034660077112,0.0429198652319528,NA,20.2591094216005
"2802",21,3,13,2.31400863522581,0.17,"Smooth","Max. Reward Condition",5,"10",1.35,"0:06:52","0:01:40",30,330,"Short",0.0708034660077112,0.0429198652319528,NA,20.2591094216005
"2803",21,4,29,30.7273437877585,0.48,"Smooth","Max. Reward Condition",5,"10",1.35,"0:06:52","0:01:40",30,330,"Short",0.0708034660077112,0.0429198652319528,NA,20.2591094216005
"2804",21,5,1,99.4189307498059,0.51,"Smooth","Max. Reward Condition",5,"10",1.35,"0:06:52","0:01:40",30,330,"Short",0.0708034660077112,0.0429198652319528,NA,20.2591094216005
"2805",21,6,7,38.4658568275552,0.51,"Smooth","Max. Reward Condition",5,"10",1.35,"0:06:52","0:01:40",30,330,"Short",0.0708034660077112,0.0429198652319528,NA,20.2591094216005
"2806",21,1,14,53.2992035253248,-0.25,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2807",21,2,25,45.1293880285381,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2808",21,3,13,61.2868376351774,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2809",21,4,17,42.2723447160554,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2810",21,5,0,1.89287794470663,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2811",21,6,19,56.0505562271345,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2812",21,7,7,83.4229861685166,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2813",21,8,26,35.5798095006575,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2814",21,9,29,24.2681282340615,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2815",21,10,27,30.5153455665453,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2816",21,11,12,74.7422937917136,0.49,"Smooth","Max. Reward Condition",10,"11",1.35,"0:06:52","0:01:40",8,331,"Long",0.0165430887590198,5.5101125446473,NA,0.497896561105352
"2817",21,1,18,88.0232792052808,0.49,"Smooth","Max. Reward Condition",5,"12",1.35,"0:06:52","0:01:40",37,332,"Short",0.237597162835564,0.415662331170966,NA,36.3215630108783
"2818",21,2,27,32.3291384487202,0.49,"Smooth","Max. Reward Condition",5,"12",1.35,"0:06:52","0:01:40",37,332,"Short",0.237597162835564,0.415662331170966,NA,36.3215630108783
"2819",21,3,26,61.088627480364,0.51,"Smooth","Max. Reward Condition",5,"12",1.35,"0:06:52","0:01:40",37,332,"Short",0.237597162835564,0.415662331170966,NA,36.3215630108783
"2820",21,4,23,65.0529222483862,0.51,"Smooth","Max. Reward Condition",5,"12",1.35,"0:06:52","0:01:40",37,332,"Short",0.237597162835564,0.415662331170966,NA,36.3215630108783
"2821",21,5,19,82.1405624367056,0.51,"Smooth","Max. Reward Condition",5,"12",1.35,"0:06:52","0:01:40",37,332,"Short",0.237597162835564,0.415662331170966,NA,36.3215630108783
"2822",21,6,24,68.1434905917885,0.51,"Smooth","Max. Reward Condition",5,"12",1.35,"0:06:52","0:01:40",37,332,"Short",0.237597162835564,0.415662331170966,NA,36.3215630108783
"2823",21,1,11,67.1471361237324,-0.19,"Smooth","Max. Reward Condition",10,"13",1.35,"0:06:52","0:01:40",39,333,"Long",0.0155460268766003,5.51033650750817,NA,0.490416537526022
"2824",21,2,23,6.01908059615108,0.11,"Smooth","Max. Reward Condition",10,"13",1.35,"0:06:52","0:01:40",39,333,"Long",0.0155460268766003,5.51033650750817,NA,0.490416537526022
"2825",21,3,5,34.3627834662199,0.11,"Smooth","Max. Reward Condition",10,"13",1.35,"0:06:52","0:01:40",39,333,"Long",0.0155460268766003,5.51033650750817,NA,0.490416537526022
"2826",21,4,25,21.4982277320863,0.43,"Smooth","Max. Reward Condition",10,"13",1.35,"0:06:52","0:01:40",39,333,"Long",0.0155460268766003,5.51033650750817,NA,0.490416537526022
"2827",21,5,8,36.5761395509316,0.51,"Smooth","Max. Reward Condition",10,"13",1.35,"0:06:52","0:01:40",39,333,"Long",0.0155460268766003,5.51033650750817,NA,0.490416537526022
