"","id","trial","x","y","ymax","kernel","scenario","horizon","round","reward","experimentDuration","instructionsDuration","env","delta_x","overall","Horizon","tau","kError","lambda","beta","Model"
"59",1,2,11,53.8931818389912,53.8931818389912,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,1,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"60",1,3,7,39.3429452070033,53.8931818389912,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,2,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"61",1,4,12,44.2548214286245,53.8931818389912,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,3,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"62",1,5,22,64.0682095814366,64.0682095814366,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,4,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"63",1,6,8,51.7745226663328,64.0682095814366,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,1,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"64",1,7,25,15.508280340807,64.0682095814366,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,2,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"65",1,8,23,64.2809252510699,64.2809252510699,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,5,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"66",1,9,14,62.1577862961954,64.2809252510699,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,4,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"67",1,10,16,51.8748892764027,64.2809252510699,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,4,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"68",1,11,6,55.0368562871112,64.2809252510699,"Rough","Avg. Reward Condition",10,"8",1.01,"0:04:16","0:00:52",10,25,8,"Long",0.0825844624680173,1.74661164293635,NA,0.459200088314514,"BMT"
"69",1,1,16,89.4041989839964,89.4041989839964,"Rough","Avg. Reward Condition",5,"9",1.01,"0:04:16","0:00:52",22,NA,9,"Short",0.124495823344052,1.61461088330963,NA,0.306274144268509,"BMT"
"70",1,2,15,59.6581313339825,89.4041989839964,"Rough","Avg. Reward Condition",5,"9",1.01,"0:04:16","0:00:52",22,9,9,"Short",0.124495823344052,1.61461088330963,NA,0.306274144268509,"BMT"
"71",1,3,27,100,100,"Rough","Avg. Reward Condition",5,"9",1.01,"0:04:16","0:00:52",22,3,9,"Short",0.124495823344052,1.61461088330963,NA,0.306274144268509,"BMT"
"72",1,4,20,83.4324929275316,100,"Rough","Avg. Reward Condition",5,"9",1.01,"0:04:16","0:00:52",22,19,9,"Short",0.124495823344052,1.61461088330963,NA,0.306274144268509,"BMT"
"73",1,5,21,76.8811866924589,100,"Rough","Avg. Reward Condition",5,"9",1.01,"0:04:16","0:00:52",22,1,9,"Short",0.124495823344052,1.61461088330963,NA,0.306274144268509,"BMT"
"74",1,6,24,17.28062576321,100,"Rough","Avg. Reward Condition",5,"9",1.01,"0:04:16","0:00:52",22,2,9,"Short",0.124495823344052,1.61461088330963,NA,0.306274144268509,"BMT"
"75",1,1,21,41.8523667888971,41.8523667888971,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,NA,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"76",1,2,7,100,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,9,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"77",1,3,9,54.9713804451683,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,11,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"78",1,4,14,16.6426725735525,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,3,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"79",1,5,20,46.5491729303125,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,14,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
