"","participant","reward","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed"
"1042",2,"Cumulative",713.935747548618,"LBMT","POI",0.379720141409464,0.91,0.157893009489971,NA,NA,0.0785540256391603,"LBMT-POI",0
"1043",3,"Cumulative",860.694149560787,"LBMT","POI",0.252213876091265,0.9,0.0340469441916923,NA,NA,0.0928229260219465,"LBMT-POI",0
"1044",4,"Cumulative",657.992567868319,"LBMT","POI",0.428324553921863,1.2,0.5385791449925,NA,NA,0.0723208846909753,"LBMT-POI",0
"1045",5,"Best",843.319022952417,"LBMT","POI",0.267309689842905,1.26,0.21030439438935,NA,NA,0.0962783577793998,"LBMT-POI",0
"1046",6,"Best",1014.64923590553,"LBMT","POI",0.118455005611523,1.06,1.73930738041401,NA,NA,0.134235536566721,"LBMT-POI",0
"1047",7,"Cumulative",661.906094526069,"LBMT","POI",0.424924413544813,1.05,0.703766376388259,NA,NA,0.0690130962538533,"LBMT-POI",0
"1048",8,"Cumulative",478.198305035407,"LBMT","POI",0.584532952658465,1.21,0.766223069112395,NA,NA,0.0626786981622929,"LBMT-POI",0
"1049",9,"Cumulative",827.74207190673,"LBMT","POI",0.280843217229742,0.88,0.20433091453006,NA,NA,0.0919614184746491,"LBMT-POI",0
"1050",10,"Cumulative",775.234868933017,"LBMT","POI",0.326462393111253,0.92,0.305110045654287,NA,NA,0.090942726695686,"LBMT-POI",0
"1051",11,"Best",820.494311649921,"LBMT","POI",0.287140198047172,0.94,0.00673794699909881,NA,NA,0.0934455883303155,"LBMT-POI",0
"1052",12,"Best",780.180109581629,"LBMT","POI",0.322165881582381,1.02,0.00939758551714028,NA,NA,0.092988691616181,"LBMT-POI",0
"1053",13,"Best",854.967358341064,"LBMT","POI",0.25718941241949,1.04,0.00931130469770607,NA,NA,0.0993212232885205,"LBMT-POI",0
"1054",14,"Best",1008.67750735465,"LBMT","POI",0.123643347775091,1.26,0.00753179548106813,NA,NA,0.126038396432112,"LBMT-POI",0
"1055",15,"Cumulative",858.835139107677,"LBMT","POI",0.253829016872396,0.9,0.0082305913243842,NA,NA,0.100592338339731,"LBMT-POI",0
"1056",16,"Cumulative",825.259114684273,"LBMT","POI",0.283000453872003,0.87,0.409312395113892,NA,NA,0.0924781363774462,"LBMT-POI",0
"1057",17,"Cumulative",661.904738359041,"LBMT","POI",0.424925591806435,1.14,0.336271155455587,NA,NA,0.0839111073860661,"LBMT-POI",0
"1058",18,"Cumulative",852.515813602707,"LBMT","POI",0.259319357346408,0.9,0.0113441887252686,NA,NA,0.098076914485464,"LBMT-POI",0
"1059",19,"Best",773.108604043273,"LBMT","POI",0.32830972921911,1.23,0.00673794699917619,NA,NA,0.0887083150499012,"LBMT-POI",0
"1060",20,"Best",1025.159558395,"LBMT","POI",0.109323453689812,1.05,0.04571977803509,NA,NA,0.138039168268095,"LBMT-POI",0
"1061",21,"Best",764.49059550723,"LBMT","POI",0.335797205696404,1.02,0.0143876517877889,NA,NA,0.0898711955368186,"LBMT-POI",0
"1062",22,"Best",686.064815421401,"LBMT","POI",0.403934894484956,0.92,0.010746938655449,NA,NA,0.0833278930923093,"LBMT-POI",0
"1063",23,"Cumulative",932.047307651441,"LBMT","POI",0.190221004936644,0.85,0.012300198718875,NA,NA,0.110396407199018,"LBMT-POI",0
"1064",24,"Cumulative",756.572082310302,"LBMT","POI",0.342676948394402,0.83,0.00875247583005912,NA,NA,0.0880517331960026,"LBMT-POI",0
"1065",25,"Best",1046.14107268467,"LBMT","POI",0.0910943472733055,0.76,0.00673794699908995,NA,NA,0.144376158012658,"LBMT-POI",0
"1066",26,"Best",950.310101846926,"LBMT","POI",0.174353970066994,1.14,0.0152844929077574,NA,NA,0.123225065332236,"LBMT-POI",0
"1067",27,"Best",971.085030282247,"LBMT","POI",0.156304349052308,1.06,0.00673794699913604,NA,NA,0.114576436877388,"LBMT-POI",0
"1068",28,"Cumulative",915.219197201453,"LBMT","POI",0.204841561486873,0.82,0.00673794699911188,NA,NA,0.114403171167162,"LBMT-POI",0
"1069",29,"Cumulative",792.758218789607,"LBMT","POI",0.311237800410301,0.82,0.00673794699911879,NA,NA,0.0976746891974518,"LBMT-POI",0
"1070",30,"Cumulative",707.208459561308,"LBMT","POI",0.385564926820188,1.08,0.734685910756999,NA,NA,0.0780374481398175,"LBMT-POI",0
"1071",31,"Best",916.815424818983,"LBMT","POI",0.203454731027298,1.47,0.484987029671248,NA,NA,0.102712406426344,"LBMT-POI",0
"1072",32,"Best",1063.08794025067,"LBMT","POI",0.0763706124645526,1.07,0.00673794699909157,NA,NA,0.146746114573516,"LBMT-POI",0
"1073",33,"Best",907.091969089371,"LBMT","POI",0.21190263935194,0.96,0.0067379469991045,NA,NA,0.108330860825094,"LBMT-POI",0
"1074",34,"Cumulative",814.60900614223,"LBMT","POI",0.292253454359953,0.91,0.00887694840057321,NA,NA,0.094560360065036,"LBMT-POI",0
"1075",35,"Cumulative",503.149724041784,"LBMT","POI",0.562854723621677,1.31,1.00441326897195,NA,NA,0.0653976435927138,"LBMT-POI",0
"1076",36,"Cumulative",872.104367583893,"LBMT","POI",0.242300479197831,0.98,0.336806007800289,NA,NA,0.0949347233112104,"LBMT-POI",0
"1077",37,"Cumulative",852.937214710164,"LBMT","POI",0.258953236697259,0.87,0.00673794699910191,NA,NA,0.0975303189343978,"LBMT-POI",0
"1078",38,"Best",915.056066935918,"LBMT","POI",0.204983291913435,1.12,0.00673794699913968,NA,NA,0.10514400335059,"LBMT-POI",0
"1079",39,"Best",837.126543058927,"LBMT","POI",0.272689824632132,1.24,0.00733488066324306,NA,NA,0.0966520093173614,"LBMT-POI",0
"1080",40,"Best",1033.53089148193,"LBMT","POI",0.102050293155116,1.34,0.0067379469991262,NA,NA,0.135994791091716,"LBMT-POI",0
"1081",41,"Best",908.10771312611,"LBMT","POI",0.211020143175447,1.16,0.00673794699909642,NA,NA,0.10643914823203,"LBMT-POI",0
"1082",42,"Cumulative",709.899631128549,"LBMT","POI",0.383226789915148,0.81,0.010975283482433,NA,NA,0.0825354520728772,"LBMT-POI",0
"1083",43,"Cumulative",926.648122534166,"LBMT","POI",0.19491191135581,0.87,0.0828827796283107,NA,NA,0.109614148807899,"LBMT-POI",0
"1084",44,"Cumulative",898.742892431154,"LBMT","POI",0.219156463112274,0.82,0.00673794699912572,NA,NA,0.103888646802568,"LBMT-POI",0
"1085",45,"Best",908.807902705178,"LBMT","POI",0.210411806228345,0.96,0.00741564373552129,NA,NA,0.107762512341474,"LBMT-POI",0
"1086",46,"Best",840.777880760112,"LBMT","POI",0.269517478604168,1.08,0.00747884765218254,NA,NA,0.0914432016111599,"LBMT-POI",0
"1087",47,"Best",710.4727069438,"LBMT","POI",0.38272889162827,0.91,0.70582834749601,NA,NA,0.0882926967215478,"LBMT-POI",0
"1088",48,"Cumulative",522.651570298239,"LBMT","POI",0.545911178660183,1.25,0.774477467021348,NA,NA,0.0667574673356422,"LBMT-POI",0
"1089",49,"Cumulative",866.095300877837,"LBMT","POI",0.247521261403361,0.88,0.00673794699911538,NA,NA,0.103294430623806,"LBMT-POI",0
"1090",50,"Best",928.749234130066,"LBMT","POI",0.193086428869378,1.11,0.00675664268449505,NA,NA,0.105994191739443,"LBMT-POI",0
"1091",51,"Best",821.811355918225,"LBMT","POI",0.285995926962126,1.04,0.00673794699911872,NA,NA,0.0891909599445986,"LBMT-POI",0
"1092",52,"Best",620.300934486597,"LBMT","POI",0.461071703934083,1.1,0.365156369536933,NA,NA,0.0712324440993354,"LBMT-POI",0
"1093",53,"Best",710.459745162584,"LBMT","POI",0.38274015305039,0.95,0.00673794699909783,NA,NA,0.0834540035299292,"LBMT-POI",0
"1094",54,"Cumulative",690.843149007482,"LBMT","POI",0.399783394729902,1.18,0.885185532776394,NA,NA,0.0712407643595974,"LBMT-POI",0
"1095",55,"Cumulative",813.661649377846,"LBMT","POI",0.293076534478667,0.94,0.0422722949992286,NA,NA,0.0920450463962326,"LBMT-POI",0
"1096",56,"Best",717.465219173876,"LBMT","POI",0.376653674758745,1.07,0.0169362844469285,NA,NA,0.0844174857784427,"LBMT-POI",0
"1097",57,"Best",1040.64569637368,"LBMT","POI",0.0958688262831942,1.14,0.00673794699909945,NA,NA,0.143361596390902,"LBMT-POI",0
"1098",58,"Best",725.549362662154,"LBMT","POI",0.36963002956805,0.72,0.0084250924266116,NA,NA,0.0855464535156421,"LBMT-POI",0
"1099",59,"Best",1076.00620252977,"LBMT","POI",0.0651470003576829,1.1,0.301030172876826,NA,NA,0.108945031578664,"LBMT-POI",0
"1100",60,"Cumulative",801.021982844943,"LBMT","POI",0.304058097730796,0.89,0.00721887616512906,NA,NA,0.0915980218646062,"LBMT-POI",0
"1101",61,"Cumulative",678.839317073529,"LBMT","POI",0.410212533766717,1.19,0.725973051212981,NA,NA,0.0782231874125782,"LBMT-POI",0
"1102",62,"Cumulative",832.787781128786,"LBMT","POI",0.276459416847855,0.86,0.00673794699913768,NA,NA,0.0999540383092537,"LBMT-POI",0
"1103",63,"Cumulative",1036.17675413033,"LBMT","POI",0.0997515214308606,0.88,1.98981642990533,NA,NA,0.128577571918383,"LBMT-POI",0
"1104",64,"Best",700.774007779649,"LBMT","POI",0.391155291016041,0.99,0.359268831266037,NA,NA,0.0781159655043792,"LBMT-POI",0
"1105",65,"Best",854.882206151132,"LBMT","POI",0.257263394130746,1.16,0.00673794699909823,NA,NA,0.0988422295210712,"LBMT-POI",0
"1106",66,"Best",886.163641756277,"LBMT","POI",0.230085536010752,1.1,0.00673794699912384,NA,NA,0.0982333447718742,"LBMT-POI",0
"1107",67,"Cumulative",821.756857963617,"LBMT","POI",0.286043275737829,0.83,0.00885191227163643,NA,NA,0.0976113258291921,"LBMT-POI",0
"1108",68,"Best",634.282847093513,"LBMT","POI",0.448923973827527,1.07,0.521662359418028,NA,NA,0.0638458681215065,"LBMT-POI",0
"1109",69,"Best",950.914571782599,"LBMT","POI",0.173828796019458,1.03,0.00673794699908833,NA,NA,0.12543484895995,"LBMT-POI",0
"1110",70,"Best",950.734189693103,"LBMT","POI",0.173985515132275,1.1,0.00772101574617943,NA,NA,0.11573835940913,"LBMT-POI",0
"1111",71,"Cumulative",744.105371834605,"LBMT","POI",0.353508244400389,1.13,0.487915351534082,NA,NA,0.0934856207031834,"LBMT-POI",0
"1112",72,"Cumulative",516.456829296835,"LBMT","POI",0.551293277939494,1.11,0.489614255124144,NA,NA,0.0660890636667601,"LBMT-POI",0
"1113",73,"Best",778.937602840309,"LBMT","POI",0.323245393160908,1.19,0.0154839726755793,NA,NA,0.0839755458717722,"LBMT-POI",0
"1114",74,"Cumulative",1068.46664957535,"LBMT","POI",0.0716974957719534,0.81,0.00673794699909695,NA,NA,0.145270773157074,"LBMT-POI",0
"1115",75,"Cumulative",841.830119969492,"LBMT","POI",0.268603274783672,1.13,0.591403147994237,NA,NA,0.104346744311256,"LBMT-POI",0
"1116",76,"Cumulative",838.24243491921,"LBMT","POI",0.271720318275747,0.91,0.00767517024605156,NA,NA,0.0942608555464103,"LBMT-POI",0
"1117",77,"Cumulative",686.22455427656,"LBMT","POI",0.403796110575018,1.05,0.470786758948275,NA,NA,0.0895898177974142,"LBMT-POI",0
"1118",78,"Best",1112.40020807458,"LBMT","POI",0.033527252095478,1.09,0.00673794699909615,NA,NA,0.216467106324721,"LBMT-POI",0
"1119",79,"Best",852.22741182988,"LBMT","POI",0.259569925848519,1.29,0.00755999748227401,NA,NA,0.0967061206245811,"LBMT-POI",0
"1120",80,"Cumulative",936.63265494601,"LBMT","POI",0.186237175045467,0.9,0.0125672985639321,NA,NA,0.109415874900032,"LBMT-POI",0
"1121",1,"Cumulative",989.815299263644,"LBMT","PMU",0.140031163916201,1.2,103.650062888777,NA,NA,0.00680937836474203,"LBMT-PMU",0
"1122",2,"Cumulative",974.165191816471,"LBMT","PMU",0.153628250863578,0.91,0.317621556186139,NA,NA,0.00682502359369243,"LBMT-PMU",0
"1123",3,"Cumulative",1007.99494833661,"LBMT","PMU",0.124236366982547,0.9,0.452900269928055,NA,NA,0.00677098502534725,"LBMT-PMU",0
"1124",4,"Cumulative",996.209963748676,"LBMT","PMU",0.134475367619225,1.2,114.187723031184,NA,NA,0.00683873611492514,"LBMT-PMU",0
"1125",5,"Best",1043.42877032599,"LBMT","PMU",0.0934508429793566,1.26,73.4950522544895,NA,NA,0.00682634873643078,"LBMT-PMU",0
"1126",6,"Best",1080.02287599749,"LBMT","PMU",0.0616572442289074,1.06,15.8934027016554,NA,NA,0.00686138691737021,"LBMT-PMU",0
"1127",7,"Cumulative",962.673020708451,"LBMT","PMU",0.163612850029899,1.05,136.024118791692,NA,NA,0.00678413783439037,"LBMT-PMU",0
"1128",8,"Cumulative",963.493359684407,"LBMT","PMU",0.162900125186313,1.21,89.8349813429164,NA,NA,0.0068350594685841,"LBMT-PMU",0
"1129",9,"Cumulative",998.42756317036,"LBMT","PMU",0.132548678473296,0.88,0.0955942577453885,NA,NA,0.00680224739312936,"LBMT-PMU",0
"1130",10,"Cumulative",1030.6567180434,"LBMT","PMU",0.104547425285198,0.92,39.0787445489948,NA,NA,0.00679131135267134,"LBMT-PMU",0
"1131",11,"Best",988.886710934765,"LBMT","PMU",0.140837937690037,0.94,0.0780352962716461,NA,NA,0.00681232972151691,"LBMT-PMU",0
"1132",12,"Best",987.291704389965,"LBMT","PMU",0.142223707260277,1.02,0.152953763143464,NA,NA,0.00681737154229064,"LBMT-PMU",0
"1133",13,"Best",1002.08907324165,"LBMT","PMU",0.129367494512353,1.04,0.357012482273133,NA,NA,0.00676232537366736,"LBMT-PMU",0
"1134",14,"Best",1057.00751313846,"LBMT","PMU",0.0816533938384806,1.26,0.0551294454354682,NA,NA,0.00684343515104908,"LBMT-PMU",0
"1135",15,"Cumulative",1009.17029878624,"LBMT","PMU",0.123215201964275,0.9,0.177601457341219,NA,NA,0.00681483242089815,"LBMT-PMU",0
"1136",16,"Cumulative",997.009033658958,"LBMT","PMU",0.133781121711725,0.87,0.0242415459298485,NA,NA,0.0068716349604081,"LBMT-PMU",0
"1137",17,"Cumulative",991.342358816293,"LBMT","PMU",0.1387044278806,1.14,110.148226327475,NA,NA,0.00680617392132674,"LBMT-PMU",0
"1138",18,"Cumulative",994.299346240034,"LBMT","PMU",0.136135345512404,0.9,0.110978989159476,NA,NA,0.00679796229549482,"LBMT-PMU",0
"1139",19,"Best",976.405246535865,"LBMT","PMU",0.151682052162432,1.23,0.415988640808518,NA,NA,0.00681139685721566,"LBMT-PMU",0
"1140",20,"Best",1069.57857885031,"LBMT","PMU",0.0707314321789716,1.05,1.97019551181612,NA,NA,0.00687187291599654,"LBMT-PMU",0
"1141",21,"Best",976.327841745778,"LBMT","PMU",0.15174930279726,1.02,0.682535978202161,NA,NA,0.0067587258357146,"LBMT-PMU",0
"1142",22,"Best",964.878733223698,"LBMT","PMU",0.161696488436092,0.92,0.2725729290864,NA,NA,0.00679878350705654,"LBMT-PMU",0
"1143",23,"Cumulative",1028.48019899208,"LBMT","PMU",0.106438423087183,0.85,0.285556388059273,NA,NA,0.00683046828764932,"LBMT-PMU",0
"1144",24,"Cumulative",984.450342442907,"LBMT","PMU",0.144692332192951,0.83,0.117483734690928,NA,NA,0.00684379457171942,"LBMT-PMU",0
"1145",25,"Best",1085.17433250052,"LBMT","PMU",0.0571815687606229,0.76,0.164591969255979,NA,NA,0.00690409587829563,"LBMT-PMU",0
"1146",26,"Best",1036.72686306805,"LBMT","PMU",0.0992735771686967,1.14,0.171876933960622,NA,NA,0.00683449409660588,"LBMT-PMU",0
"1147",27,"Best",1038.10308813173,"LBMT","PMU",0.0980778887740155,1.06,0.0394979136046078,NA,NA,0.00675969589411536,"LBMT-PMU",0
"1148",28,"Cumulative",1023.84583713377,"LBMT","PMU",0.110464837688213,0.82,0.248828083623613,NA,NA,0.00679535434042877,"LBMT-PMU",0
"1149",29,"Cumulative",995.660990606928,"LBMT","PMU",0.134952325081997,0.82,0.501848659113003,NA,NA,0.00680648648073751,"LBMT-PMU",0
"1150",30,"Cumulative",1002.6374319341,"LBMT","PMU",0.128891070893869,1.08,81.0226674338089,NA,NA,0.00681588920849359,"LBMT-PMU",0
"1151",31,"Best",1038.99927571442,"LBMT","PMU",0.0972992653349097,1.47,0.795315896831549,NA,NA,0.00678033126415821,"LBMT-PMU",0
"1152",32,"Best",1091.72260422458,"LBMT","PMU",0.0514923158089958,1.07,0.098981114796944,NA,NA,0.00691846709096107,"LBMT-PMU",0
"1153",33,"Best",1022.17925726972,"LBMT","PMU",0.111912791409477,0.96,0.328044998490543,NA,NA,0.00681014166206566,"LBMT-PMU",0
"1154",34,"Cumulative",999.584099050451,"LBMT","PMU",0.131543859881958,0.91,0.0208055501872825,NA,NA,0.00683381690330749,"LBMT-PMU",0
"1155",35,"Cumulative",962.757118928189,"LBMT","PMU",0.163539784026374,1.31,118.881095151743,NA,NA,0.00684611759636647,"LBMT-PMU",0
"1156",36,"Cumulative",1063.8071020149,"LBMT","PMU",0.0757457921513125,0.98,97.217586676379,NA,NA,0.00683527797671676,"LBMT-PMU",0
"1157",37,"Cumulative",996.631620397543,"LBMT","PMU",0.134109024951231,0.87,0.0978690646261459,NA,NA,0.00680385447570651,"LBMT-PMU",0
"1158",38,"Best",1022.16253560384,"LBMT","PMU",0.111927319485126,1.12,0.357982251007983,NA,NA,0.0068239174943677,"LBMT-PMU",0
"1159",39,"Best",993.004583382804,"LBMT","PMU",0.137260258117983,1.24,0.0714445658282927,NA,NA,0.00678056293880308,"LBMT-PMU",0
"1160",40,"Best",1069.6848256621,"LBMT","PMU",0.0706391230914686,1.34,0.302639753837725,NA,NA,0.00684234167914939,"LBMT-PMU",0
"1161",41,"Best",1029.13397040997,"LBMT","PMU",0.105870415050002,1.16,0.0768276116104803,NA,NA,0.00680658507902548,"LBMT-PMU",0
"1162",42,"Cumulative",977.486928261758,"LBMT","PMU",0.150742268168872,0.81,0.0599073208656999,NA,NA,0.00678663850061938,"LBMT-PMU",0
"1163",43,"Cumulative",1026.94356550282,"LBMT","PMU",0.107773477126288,0.87,0.637185484286976,NA,NA,0.00678650783396058,"LBMT-PMU",0
"1164",44,"Cumulative",1012.96796557713,"LBMT","PMU",0.119915722665036,0.82,0.359427329985641,NA,NA,0.00683219356637629,"LBMT-PMU",0
"1165",45,"Best",1018.53956067778,"LBMT","PMU",0.115075023438219,0.96,0.85448074499497,NA,NA,0.00680495733087194,"LBMT-PMU",0
"1166",46,"Best",999.911763492925,"LBMT","PMU",0.131259179286063,1.08,0.0612589892437803,NA,NA,0.00686318427633878,"LBMT-PMU",0
"1167",47,"Best",997.242248822061,"LBMT","PMU",0.133578500300922,0.91,94.6519997971303,NA,NA,0.00678088577809484,"LBMT-PMU",0
"1168",48,"Cumulative",961.041006522745,"LBMT","PMU",0.165030772485531,1.25,118.171711123824,NA,NA,0.00688200684936955,"LBMT-PMU",0
"1169",49,"Cumulative",1016.84259167006,"LBMT","PMU",0.11654937977876,0.88,0.494869332170947,NA,NA,0.00689320578253235,"LBMT-PMU",0
"1170",50,"Best",1030.94408942343,"LBMT","PMU",0.104297752006363,1.11,0.344423907695955,NA,NA,0.00680741465468144,"LBMT-PMU",0
"1171",51,"Best",991.486104706824,"LBMT","PMU",0.138579538937922,1.04,0.460267437283991,NA,NA,0.00682427771637346,"LBMT-PMU",0
"1172",52,"Best",984.53430164986,"LBMT","PMU",0.144619386966164,1.1,98.403655142521,NA,NA,0.0068334806193737,"LBMT-PMU",0
"1173",53,"Best",959.195152423251,"LBMT","PMU",0.16663448279664,0.95,0.559890923897379,NA,NA,0.00681940419766718,"LBMT-PMU",0
"1174",54,"Cumulative",985.382956374752,"LBMT","PMU",0.143882060904882,1.18,119.931869649786,NA,NA,0.00681404455317391,"LBMT-PMU",0
"1175",55,"Cumulative",991.80984217674,"LBMT","PMU",0.138298270164437,0.94,0.138100769140734,NA,NA,0.00681550504004199,"LBMT-PMU",0
"1176",56,"Best",965.517736090559,"LBMT","PMU",0.161141311574228,1.07,0.233774454893535,NA,NA,0.00682851025179346,"LBMT-PMU",0
"1177",57,"Best",1076.23064579934,"LBMT","PMU",0.0649520001213313,1.14,0.81737380183351,NA,NA,0.00682782802994297,"LBMT-PMU",0
"1178",58,"Best",984.912878201634,"LBMT","PMU",0.144290473039656,0.72,1.17755441386458,NA,NA,0.00684527419880658,"LBMT-PMU",0
"1179",59,"Best",1105.31025508651,"LBMT","PMU",0.0396871271990189,1.1,61.5295925186542,NA,NA,0.00679628326026453,"LBMT-PMU",0
"1180",60,"Cumulative",990.090222578247,"LBMT","PMU",0.139792305734228,0.89,0.0839229674462815,NA,NA,0.00680671348636454,"LBMT-PMU",0
"1181",61,"Cumulative",1002.92082442217,"LBMT","PMU",0.128644854545933,1.19,117.678287546691,NA,NA,0.00678265027488898,"LBMT-PMU",0
"1182",62,"Cumulative",1001.3531638738,"LBMT","PMU",0.130006865436408,0.86,0.141690775421331,NA,NA,0.00676881641345435,"LBMT-PMU",0
"1183",63,"Cumulative",1112.76512065682,"LBMT","PMU",0.0332102096645739,0.88,112.977240239334,NA,NA,0.00682811994224327,"LBMT-PMU",0
"1184",64,"Best",994.224579418419,"LBMT","PMU",0.136200304234106,0.99,82.4326238287216,NA,NA,0.00680860290620356,"LBMT-PMU",0
"1185",65,"Best",1008.25789581105,"LBMT","PMU",0.124007913619877,1.16,0.19745149698477,NA,NA,0.00680029532236298,"LBMT-PMU",0
"1186",66,"Best",1016.12717366114,"LBMT","PMU",0.117170947451944,1.1,0.0927832323810363,NA,NA,0.00685573713716366,"LBMT-PMU",0
"1187",67,"Cumulative",1004.51170201003,"LBMT","PMU",0.127262672285659,0.83,0.224455325700414,NA,NA,0.00680185131798062,"LBMT-PMU",0
"1188",68,"Best",969.36018533474,"LBMT","PMU",0.157802924496673,1.07,97.1113340627814,NA,NA,0.00676359083965854,"LBMT-PMU",0
"1189",69,"Best",1039.18479568217,"LBMT","PMU",0.0971380823436453,1.03,0.101617500716385,NA,NA,0.00684360612122026,"LBMT-PMU",0
"1190",70,"Best",1038.89132383737,"LBMT","PMU",0.0973930558129147,1.1,0.060678304657311,NA,NA,0.006842964375293,"LBMT-PMU",0
"1191",71,"Cumulative",1009.42722470658,"LBMT","PMU",0.122991980233075,1.13,99.4115537971274,NA,NA,0.00684496274981279,"LBMT-PMU",0
"1192",72,"Cumulative",970.388595729096,"LBMT","PMU",0.156909423567248,1.11,113.799372386495,NA,NA,0.00681359120267208,"LBMT-PMU",0
"1193",73,"Best",971.359104298469,"LBMT","PMU",0.156066228755615,1.19,0.18869952405419,NA,NA,0.00678204092484152,"LBMT-PMU",0
"1194",74,"Cumulative",1089.68870848188,"LBMT","PMU",0.0532593999870862,0.81,0.0769309465366589,NA,NA,0.00697401234640715,"LBMT-PMU",0
"1195",75,"Cumulative",1037.46514352763,"LBMT","PMU",0.0986321461986948,1.13,106.651760861007,NA,NA,0.00690532900284116,"LBMT-PMU",0
"1196",76,"Cumulative",996.610853657836,"LBMT","PMU",0.134127067457736,0.91,0.171972953344709,NA,NA,0.00677420808864015,"LBMT-PMU",0
"1197",77,"Cumulative",1004.29399665364,"LBMT","PMU",0.127451818505245,1.05,91.0219810516879,NA,NA,0.00677655620340365,"LBMT-PMU",0
"1198",78,"Best",1118.35897297884,"LBMT","PMU",0.0283501729747265,1.09,0.38700905416902,NA,NA,0.00709375183693442,"LBMT-PMU",0
"1199",79,"Best",1005.83495617596,"LBMT","PMU",0.126113005932992,1.29,0.486741162752336,NA,NA,0.00677178021296207,"LBMT-PMU",0
"1200",80,"Cumulative",1036.60168667518,"LBMT","PMU",0.0993823326071714,0.9,0.366819580033041,NA,NA,0.00679827456685707,"LBMT-PMU",0
"1201",1,"Cumulative",1217.59906102118,"RBF","GV",-0.0578713504449555,1.2,NA,84.5221778843743,NA,148.413158894237,"RBF-GV",0
"1202",2,"Cumulative",1143.70483623034,"RBF","GV",0.00632924388205636,0.91,NA,0.167396076994156,NA,0.849593620703915,"RBF-GV",0
"1203",3,"Cumulative",1128.90155382238,"RBF","GV",0.0191905944310522,0.9,NA,0.164556589415642,NA,0.303052623254638,"RBF-GV",0
"1204",4,"Cumulative",1150.993373951,"RBF","GV",-3.16510885034482e-06,1.2,NA,148.413156222297,NA,148.413158426331,"RBF-GV",0
"1205",5,"Best",1167.85900361616,"RBF","GV",-0.0146563190091382,1.26,NA,148.413153699999,NA,148.413157901143,"RBF-GV",0
"1206",6,"Best",1151.7275579395,"RBF","GV",-0.000641036993157762,1.06,NA,74.3018594219077,NA,85.8953046169879,"RBF-GV",0
"1207",7,"Cumulative",1151.01000457976,"RBF","GV",-1.76140898517918e-05,1.05,NA,148.413159015249,NA,148.413158499979,"RBF-GV",0
"1208",8,"Cumulative",1150.99793958521,"RBF","GV",-7.13181166767107e-06,1.21,NA,148.413158712422,NA,148.413158773091,"RBF-GV",0
"1209",9,"Cumulative",1136.88761280542,"RBF","GV",0.0122521667732349,0.88,NA,0.164924584978481,NA,0.598914457277723,"RBF-GV",0
"1210",10,"Cumulative",1167.12995494889,"RBF","GV",-0.0140229087816885,0.92,NA,148.41315832238,NA,148.413158705672,"RBF-GV",0
"1211",11,"Best",1112.84910448519,"RBF","GV",0.0331372430462671,0.94,NA,0.0877810696695607,NA,0.0124859531463794,"RBF-GV",0
"1212",12,"Best",1128.79630794785,"RBF","GV",0.0192820338867647,1.02,NA,0.164889092332817,NA,0.435882857094973,"RBF-GV",0
"1213",13,"Best",1112.84910448519,"RBF","GV",0.0331372430462671,1.04,NA,0.0857111077368588,NA,0.0137030822203425,"RBF-GV",0
"1214",14,"Best",1131.80295397597,"RBF","GV",0.0166698072549504,1.26,NA,0.164481826365291,NA,0.42620594063405,"RBF-GV",0
"1215",15,"Cumulative",1120.97486000755,"RBF","GV",0.0260774445928985,0.9,NA,0.0349755925016843,NA,0.0267871509932192,"RBF-GV",0
"1216",16,"Cumulative",1151.09642976609,"RBF","GV",-9.27018026319892e-05,0.87,NA,0.164684097883249,NA,1.05469605995919,"RBF-GV",0
"1217",17,"Cumulative",1172.73762224779,"RBF","GV",-0.0188949481649552,1.14,NA,148.413158282796,NA,148.413158626857,"RBF-GV",0
"1218",18,"Cumulative",1112.84910448519,"RBF","GV",0.0331372430462671,0.9,NA,0.017712549761047,NA,0.0182776363265087,"RBF-GV",0
"1219",19,"Best",1138.89753101173,"RBF","GV",0.0105059146979333,1.23,NA,0.165264850900034,NA,0.559843926910061,"RBF-GV",0
"1220",20,"Best",1191.51987694798,"RBF","GV",-0.0352132994023766,1.05,NA,0.317832367848764,NA,0.69049728834719,"RBF-GV",0
"1221",21,"Best",1112.84910448519,"RBF","GV",0.0331372430462671,1.02,NA,0.0218384063071079,NA,0.0147067814618755,"RBF-GV",0
"1222",22,"Best",1120.76013355284,"RBF","GV",0.0262640026906268,0.92,NA,0.0834031204551342,NA,0.0263313970076619,"RBF-GV",0
"1223",23,"Cumulative",1141.89450888158,"RBF","GV",0.00790208793104186,0.85,NA,0.0692606079544645,NA,0.571893286415478,"RBF-GV",0
"1224",24,"Cumulative",1129.16930437154,"RBF","GV",0.0189579680730919,0.83,NA,0.0641455246464398,NA,0.0290300106968133,"RBF-GV",0
"1225",25,"Best",1146.86811103365,"RBF","GV",0.00358093543214766,0.76,NA,0.147265708273593,NA,0.117367783259792,"RBF-GV",0
"1226",26,"Best",1127.84957103574,"RBF","GV",0.0201045754669897,1.14,NA,0.155255568022413,NA,0.207236523490018,"RBF-GV",0
"1227",27,"Best",1128.90706561725,"RBF","GV",0.0191858056873098,1.06,NA,0.0749767485773502,NA,0.30224709636287,"RBF-GV",0
