"","participant","reward","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"127",16,"Cumulative",40,3,810.021541243905,0.296239124062293,"LBMT","UCB",3.39482914665856,NA,0.331512190799578,0.150298670315719,129.367594495726,0.87
"128",16,"Cumulative",40,4,810.021541243905,0.296239124062293,"LBMT","UCB",1.9112504310018,NA,0.397947261346808,0.176709488557811,136.496414255997,0.87
"129",17,"Cumulative",20,1,752.499218362832,0.346215523794317,"LBMT","UCB",0.670227159020708,NA,45.655464955755,25.6347492374469,85.1933860729005,1.14
"130",17,"Cumulative",20,2,752.499218362832,0.346215523794317,"LBMT","UCB",0.00673797769341482,NA,0.142290522474719,0.0791485572071489,77.0100111661813,1.14
"131",17,"Cumulative",20,3,752.499218362832,0.346215523794317,"LBMT","UCB",0.00673796916872711,NA,0.143802006586628,0.0793240473825154,77.6495030065583,1.14
"132",17,"Cumulative",20,4,752.499218362832,0.346215523794317,"LBMT","UCB",0.00673814741967239,NA,0.149895281289849,0.0777551427108677,86.1216776491573,1.14
"133",17,"Cumulative",40,1,752.499218362832,0.346215523794317,"LBMT","UCB",0.282757025512685,NA,0.140413063929447,0.0560205308785559,133.713427976494,1.14
"134",17,"Cumulative",40,2,752.499218362832,0.346215523794317,"LBMT","UCB",0.137040289252521,NA,0.13521078466871,0.055566029478287,127.961003108067,1.14
"135",17,"Cumulative",40,3,752.499218362832,0.346215523794317,"LBMT","UCB",0.369429284467529,NA,0.145667101969031,0.0598312224113809,107.2803978447,1.14
"136",17,"Cumulative",40,4,752.499218362832,0.346215523794317,"LBMT","UCB",0.00673802144314953,NA,0.121602550492769,0.0534163507209791,57.5698115387739,1.14
"137",18,"Cumulative",20,1,772.198453289013,0.329100484105789,"LBMT","UCB",0.0979896716020009,NA,0.260349698885284,0.106709940447293,70.5502380904428,0.9
"138",18,"Cumulative",20,2,772.198453289013,0.329100484105789,"LBMT","UCB",0.00673797364229906,NA,0.234551491175624,0.0960213207464823,71.7712592138162,0.9
"139",18,"Cumulative",20,3,772.198453289013,0.329100484105789,"LBMT","UCB",0.00674689232295624,NA,0.220586557597606,0.0990271542370722,53.4423841429059,0.9
"140",18,"Cumulative",20,4,772.198453289013,0.329100484105789,"LBMT","UCB",0.00674014914878783,NA,0.202402593785214,0.0893765677272474,57.5786691987574,0.9
"141",18,"Cumulative",40,1,772.198453289013,0.329100484105789,"LBMT","UCB",0.269784173093149,NA,69.9997870710444,20.0547100930171,124.490953042207,0.9
"142",18,"Cumulative",40,2,772.198453289013,0.329100484105789,"LBMT","UCB",0.763207251859022,NA,44.3075880939282,19.2173906869901,132.549694590955,0.9
"143",18,"Cumulative",40,3,772.198453289013,0.329100484105789,"LBMT","UCB",0.0458819511278274,NA,0.3993093233165,0.17497236401292,132.232468608656,0.9
"144",18,"Cumulative",40,4,772.198453289013,0.329100484105789,"LBMT","UCB",0.750796632968003,NA,44.6334262676768,19.3542202808174,129.582786401273,0.9
"145",19,"Best",20,1,725.654249212011,0.369538902299894,"LBMT","UCB",0.00673825780379099,NA,43.9756958295298,19.0228592647337,79.6728268499921,1.23
"146",19,"Best",20,2,725.654249212011,0.369538902299894,"LBMT","UCB",0.0536374193703734,NA,4.1043080425754,1.96895181156612,56.949649846557,1.23
"147",19,"Best",20,3,725.654249212011,0.369538902299894,"LBMT","UCB",0.09158671976038,NA,44.6109350363175,19.7038486333569,73.6284324301701,1.23
"148",19,"Best",20,4,725.654249212011,0.369538902299894,"LBMT","UCB",0.0372847877463081,NA,8.05066979864592,3.85911452663543,57.7725182647953,1.23
"149",19,"Best",40,1,725.654249212011,0.369538902299894,"LBMT","UCB",0.00674207738641256,NA,0.235222003750396,0.0921768983249202,118.303488963587,1.23
"150",19,"Best",40,2,725.654249212011,0.369538902299894,"LBMT","UCB",0.00674402988176893,NA,44.4974853646941,17.7759424667328,116.863706858059,1.23
"151",19,"Best",40,3,725.654249212011,0.369538902299894,"LBMT","UCB",0.00674635936965581,NA,0.225958947608433,0.0927333189521902,95.2629132192055,1.23
"152",19,"Best",40,4,725.654249212011,0.369538902299894,"LBMT","UCB",0.00673831050700599,NA,0.241325057610271,0.092859983624967,127.200712779645,1.23
"153",20,"Best",20,1,972.240611170754,0.155300360174353,"LBMT","UCB",1.82452894898273,NA,0.257708421416094,0.180859710214219,74.3430596158843,1.05
"154",20,"Best",20,2,972.240611170754,0.155300360174353,"LBMT","UCB",0.00673846803466435,NA,0.239248098896229,0.136846803151859,97.6685465718459,1.05
"155",20,"Best",20,3,972.240611170754,0.155300360174353,"LBMT","UCB",1.6724280407128,NA,0.253645506511952,0.167272872695024,79.8546466650356,1.05
"156",20,"Best",20,4,972.240611170754,0.155300360174353,"LBMT","UCB",1.97169168521453,NA,0.389437971366804,0.236374514679392,88.0647706390616,1.05
"157",20,"Best",40,1,972.240611170754,0.155300360174353,"LBMT","UCB",0.00675113159614358,NA,44.3277102484497,22.9087401457021,186.335951222254,1.05
"158",20,"Best",40,2,972.240611170754,0.155300360174353,"LBMT","UCB",0.00674313922402289,NA,0.225845909313513,0.135389823362234,140.581597667069,1.05
"159",20,"Best",40,3,972.240611170754,0.155300360174353,"LBMT","UCB",0.00674095310255484,NA,0.284376227400554,0.162600834636181,151.050883868928,1.05
"160",20,"Best",40,4,972.240611170754,0.155300360174353,"LBMT","UCB",0.00674324674414439,NA,0.222165492471387,0.125791758335596,154.341154920676,1.05
"161",21,"Best",20,1,681.851111521501,0.407595834097725,"LBMT","UCB",0.00673850228185595,NA,39.914499948892,17.2807698684412,59.1282183111456,1.02
"162",21,"Best",20,2,681.851111521501,0.407595834097725,"LBMT","UCB",0.00676157423866463,NA,0.363530537066386,0.15770940682168,58.5706096227595,1.02
"163",21,"Best",20,3,681.851111521501,0.407595834097725,"LBMT","UCB",0.0315513733919503,NA,0.496940169420357,0.201370079238235,73.762806909958,1.02
"164",21,"Best",20,4,681.851111521501,0.407595834097725,"LBMT","UCB",0.00674148348578447,NA,0.443650023559783,0.192895355018932,58.9649894333053,1.02
"165",21,"Best",40,1,681.851111521501,0.407595834097725,"LBMT","UCB",0.595079706717385,NA,0.557099700029635,0.204233191647397,125.329555242139,1.02
"166",21,"Best",40,2,681.851111521501,0.407595834097725,"LBMT","UCB",0.623987063206685,NA,0.604325265695738,0.223187904751809,121.852340123509,1.02
"167",21,"Best",40,3,681.851111521501,0.407595834097725,"LBMT","UCB",0.00674196867441052,NA,0.357549920936451,0.138875737065655,100.547693429279,1.02
"168",21,"Best",40,4,681.851111521501,0.407595834097725,"LBMT","UCB",0.358915065847993,NA,44.384365891836,17.9514603343285,83.6948984494052,1.02
"169",22,"Best",20,1,618.268890586313,0.462837179199113,"LBMT","UCB",0.00673915288071564,NA,41.9846135277412,13.9643396511593,44.8638961965331,0.92
"170",22,"Best",20,2,618.268890586313,0.462837179199113,"LBMT","UCB",0.00673923862251657,NA,31.652518298387,10.5701015881102,44.785742952084,0.92
"171",22,"Best",20,3,618.268890586313,0.462837179199113,"LBMT","UCB",0.00674186334438839,NA,42.0929319363295,13.8062717195439,48.5950448662759,0.92
"172",22,"Best",20,4,618.268890586313,0.462837179199113,"LBMT","UCB",0.00673816001296291,NA,42.7305578821294,14.9071483140434,35.0064048365465,0.92
"173",22,"Best",40,1,618.268890586313,0.462837179199113,"LBMT","UCB",0.884564412563456,NA,0.767745682703755,0.305618516568718,89.2188143663133,0.92
"174",22,"Best",40,2,618.268890586313,0.462837179199113,"LBMT","UCB",0.800898390157925,NA,0.98865732879005,0.381328589554688,111.838357017877,0.92
