"","participant","reward","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"430",54,"Cumulative",40,2,620.714446079183,0.460712437833379,"LBMT","UCB",10.9295236175129,NA,0.00920661056808888,0.00675837428817474,71.3491706044851,1.18
"431",54,"Cumulative",40,3,620.714446079183,0.460712437833379,"LBMT","UCB",5.2308954061166,NA,0.0217240591864625,0.0155991554674012,182.622336885076,1.18
"432",54,"Cumulative",40,4,620.714446079183,0.460712437833379,"LBMT","UCB",9.95704396214411,NA,0.0079964434694837,0.00673932290253083,62.2662647825701,1.18
"433",55,"Cumulative",20,1,765.028050799353,0.335330255142742,"LBMT","UCB",0.00673801772327253,NA,44.233443360437,19.7156205472714,64.0542981057352,0.94
"434",55,"Cumulative",20,2,765.028050799353,0.335330255142742,"LBMT","UCB",0.00674106548283093,NA,44.6503578563938,20.0533830052518,62.6111038492995,0.94
"435",55,"Cumulative",20,3,765.028050799353,0.335330255142742,"LBMT","UCB",0.00673834612657462,NA,29.5199485190175,12.8364123886481,70.2757901537839,0.94
"436",55,"Cumulative",20,4,765.028050799353,0.335330255142742,"LBMT","UCB",0.00673845968676361,NA,44.5057389657074,20.0099750686004,61.5633124716666,0.94
"437",55,"Cumulative",40,1,765.028050799353,0.335330255142742,"LBMT","UCB",0.0203735069475261,NA,2.31896778906186,1.02770351079137,114.745587041536,0.94
"438",55,"Cumulative",40,2,765.028050799353,0.335330255142742,"LBMT","UCB",0.00682560566517099,NA,45.6239558183212,20.4110831802939,104.210196394037,0.94
"439",55,"Cumulative",40,3,765.028050799353,0.335330255142742,"LBMT","UCB",0.0435909987466408,NA,1.47565572836007,0.618378141533334,143.615999417212,0.94
"440",55,"Cumulative",40,4,765.028050799353,0.335330255142742,"LBMT","UCB",0.0366817647749028,NA,1.03013068417431,0.430506886556372,143.951763366083,0.94
"441",56,"Best",20,1,675.519133525178,0.413097167277417,"LBMT","UCB",0.197864991943178,NA,44.8255008334617,18.32683893314,70.7464317546387,1.07
"442",56,"Best",20,2,675.519133525178,0.413097167277417,"LBMT","UCB",0.301710147015917,NA,65.0569072625751,18.7888764499747,64.0297919609663,1.07
"443",56,"Best",20,3,675.519133525178,0.413097167277417,"LBMT","UCB",0.00674870552832611,NA,44.7128944609725,20.5095509970301,48.0627206984532,1.07
"444",56,"Best",20,4,675.519133525178,0.413097167277417,"LBMT","UCB",0.447782382460345,NA,44.7847492399125,18.547998076841,66.6901973157965,1.07
"445",56,"Best",40,1,675.519133525178,0.413097167277417,"LBMT","UCB",0.0067879416178741,NA,43.5664725689891,17.0727786641033,96.1836970329696,1.07
"446",56,"Best",40,2,675.519133525178,0.413097167277417,"LBMT","UCB",0.0067471686024764,NA,43.9643075966035,16.7089616814438,109.487838140891,1.07
"447",56,"Best",40,3,675.519133525178,0.413097167277417,"LBMT","UCB",0.00674239450443715,NA,43.9457463219776,15.9527345512864,136.862181706326,1.07
"448",56,"Best",40,4,675.519133525178,0.413097167277417,"LBMT","UCB",0.00674012668543877,NA,43.1727039487084,17.3262070277927,83.4562749151366,1.07
"449",57,"Best",20,1,1018.04640944742,0.115503481848489,"LBMT","UCB",0.00673798461270717,NA,37.6431115374578,26.2518990531337,88.5812565313596,1.14
"450",57,"Best",20,2,1018.04640944742,0.115503481848489,"LBMT","UCB",0.00674010237419022,NA,36.1265851952821,24.5446631976134,90.6969947599372,1.14
"451",57,"Best",20,3,1018.04640944742,0.115503481848489,"LBMT","UCB",0.006738922221262,NA,44.6913416749479,32.4118887960035,85.0834361068494,1.14
"452",57,"Best",20,4,1018.04640944742,0.115503481848489,"LBMT","UCB",0.00674451628606006,NA,44.6818688877,33.3240785151277,83.5325373325558,1.14
"453",57,"Best",40,1,1018.04640944742,0.115503481848489,"LBMT","UCB",0.00673917001993987,NA,10.6573546093385,6.63384318088734,172.51149554185,1.14
"454",57,"Best",40,2,1018.04640944742,0.115503481848489,"LBMT","UCB",0.031301584809375,NA,0.657035764967605,0.419014126282528,167.199952598508,1.14
"455",57,"Best",40,3,1018.04640944742,0.115503481848489,"LBMT","UCB",0.00673804520461867,NA,14.0326546656792,8.90161794721408,169.32678057438,1.14
"456",57,"Best",40,4,1018.04640944742,0.115503481848489,"LBMT","UCB",0.00673979573147274,NA,1.04887110513144,0.688337655703396,161.113956001981,1.14
"457",58,"Best",20,1,651.578480507828,0.433897225152592,"LBMT","UCB",0.724376179855242,NA,42.3575203037368,13.6536372116851,65.0116094774874,0.72
"458",58,"Best",20,2,651.578480507828,0.433897225152592,"LBMT","UCB",0.00674051379335423,NA,19.4991877260499,6.63448160851946,54.7002581350069,0.72
"459",58,"Best",20,3,651.578480507828,0.433897225152592,"LBMT","UCB",0.534701704101387,NA,1.752209117551,0.656609186978866,31.2794984221749,0.72
"460",58,"Best",20,4,651.578480507828,0.433897225152592,"LBMT","UCB",0.614812168136904,NA,3.26062195659189,1.1737887399424,41.1590396608286,0.72
"461",58,"Best",40,1,651.578480507828,0.433897225152592,"LBMT","UCB",1.41314446554856,NA,0.393756891582731,0.152648377684983,113.691388539899,0.72
"462",58,"Best",40,2,651.578480507828,0.433897225152592,"LBMT","UCB",1.60572758670318,NA,0.728791658240377,0.264247152373677,141.853744755751,0.72
"463",58,"Best",40,3,651.578480507828,0.433897225152592,"LBMT","UCB",1.36757573456209,NA,0.77142566096215,0.302944524994793,105.931824003761,0.72
"464",58,"Best",40,4,651.578480507828,0.433897225152592,"LBMT","UCB",1.66226784781828,NA,0.403718303918292,0.161040808116008,97.9511175129189,0.72
"465",59,"Best",20,1,1007.21654642823,0.124912656168679,"LBMT","UCB",0.515171234938377,NA,0.163816275598232,0.0875787767563283,74.9954314220127,1.1
"466",59,"Best",20,2,1007.21654642823,0.124912656168679,"LBMT","UCB",0.0067431823482977,NA,0.110928906300681,0.0645191508941372,70.2455269768314,1.1
"467",59,"Best",20,3,1007.21654642823,0.124912656168679,"LBMT","UCB",0.00680548623641607,NA,0.108423999187213,0.0594175364608127,78.3313638369318,1.1
"468",59,"Best",20,4,1007.21654642823,0.124912656168679,"LBMT","UCB",0.577570016285842,NA,0.112151728918976,0.0617251020352118,83.0763652779535,1.1
"469",59,"Best",40,1,1007.21654642823,0.124912656168679,"LBMT","UCB",1.47283668022909,NA,0.223400547487258,0.172848551538783,159.042902339633,1.1
"470",59,"Best",40,2,1007.21654642823,0.124912656168679,"LBMT","UCB",0.00674891699124848,NA,0.147230878468772,0.111643578434147,166.026262381207,1.1
"471",59,"Best",40,3,1007.21654642823,0.124912656168679,"LBMT","UCB",1.06117167849423,NA,0.160809768391347,0.110011523822776,181.583914243423,1.1
"472",59,"Best",40,4,1007.21654642823,0.124912656168679,"LBMT","UCB",1.52907870966595,NA,0.140292494127928,0.0919751899217814,193.914779950235,1.1
"473",60,"Cumulative",20,1,727.216312577142,0.368181754340068,"LBMT","UCB",0.00673820090133789,NA,42.966963578115,15.9711843742867,76.9650865794238,0.89
"474",60,"Cumulative",20,2,727.216312577142,0.368181754340068,"LBMT","UCB",0.00673872123252617,NA,44.0622371298083,17.4036269659261,61.2655446121745,0.89
"475",60,"Cumulative",20,3,727.216312577142,0.368181754340068,"LBMT","UCB",0.00673859726446136,NA,35.3252089732639,14.6743139194058,50.2402360587242,0.89
"476",60,"Cumulative",20,4,727.216312577142,0.368181754340068,"LBMT","UCB",0.006751195412518,NA,44.6576514354169,18.9894186689212,44.0549764315531,0.89
"477",60,"Cumulative",40,1,727.216312577142,0.368181754340068,"LBMT","UCB",0.21885633758549,NA,44.7085438919596,19.1907894070905,121.02111540221,0.89
"478",60,"Cumulative",40,2,727.216312577142,0.368181754340068,"LBMT","UCB",0.331562896714515,NA,46.6636833799967,19.1454103469532,122.398162691098,0.89
"479",60,"Cumulative",40,3,727.216312577142,0.368181754340068,"LBMT","UCB",0.00673816430152875,NA,9.75952249792194,4.17768206552819,122.004925761772,0.89
"480",60,"Cumulative",40,4,727.216312577142,0.368181754340068,"LBMT","UCB",0.52403003273706,NA,44.816973869242,18.7503517546984,129.266265040186,0.89
"481",61,"Cumulative",20,1,326.391726986183,0.716425161570547,"LBMT","UCB",5.17973305760806,NA,0.0112581473660022,0.010186788047496,45.7602507374412,1.19
"482",61,"Cumulative",20,2,326.391726986183,0.716425161570547,"LBMT","UCB",5.90014766063819,NA,0.00673971433346588,0.00737438901927718,23.3643124022407,1.19
"483",61,"Cumulative",20,3,326.391726986183,0.716425161570547,"LBMT","UCB",0.00673813178500651,NA,0.00673794774677359,0.0139414789518349,102.841107158179,1.19
"484",61,"Cumulative",20,4,326.391726986183,0.716425161570547,"LBMT","UCB",5.00936247043737,NA,0.00843116850437838,0.00880902072338026,14.4600385208398,1.19
"485",61,"Cumulative",40,1,326.391726986183,0.716425161570547,"LBMT","UCB",10.5502932459518,NA,0.0101489493876971,0.00673818095954822,58.5639912820936,1.19
"486",61,"Cumulative",40,2,326.391726986183,0.716425161570547,"LBMT","UCB",10.5878311800959,NA,0.00889038182925111,0.00673798093137308,27.9384468211492,1.19
"487",61,"Cumulative",40,3,326.391726986183,0.716425161570547,"LBMT","UCB",10.8731025332145,NA,0.00897896066344628,0.00673800427853801,6.62330822673217,1.19
"488",61,"Cumulative",40,4,326.391726986183,0.716425161570547,"LBMT","UCB",6.82115938702665,NA,0.0117119184955659,0.0114718558736798,46.8402718375074,1.19
"489",62,"Cumulative",20,1,820.765981788299,0.286904166281576,"LBMT","UCB",0.00673838353788621,NA,42.7234282244211,23.1679737446434,65.5596953848124,0.86
"490",62,"Cumulative",20,2,820.765981788299,0.286904166281576,"LBMT","UCB",0.00673855208410214,NA,34.1274215835592,16.3679400938703,88.8293571771878,0.86
"491",62,"Cumulative",20,3,820.765981788299,0.286904166281576,"LBMT","UCB",0.00673975270998472,NA,44.5548689161288,23.4895869665487,69.8533997902398,0.86
"492",62,"Cumulative",20,4,820.765981788299,0.286904166281576,"LBMT","UCB",0.00673865962614762,NA,44.7396358727302,23.0099680659573,73.7069495779027,0.86
"493",62,"Cumulative",40,1,820.765981788299,0.286904166281576,"LBMT","UCB",0.00675900323326846,NA,23.9293203166226,11.069009560213,122.69163356761,0.86
"494",62,"Cumulative",40,2,820.765981788299,0.286904166281576,"LBMT","UCB",0.00673917512836086,NA,9.91377903439116,4.41424403761413,138.000470635801,0.86
"495",62,"Cumulative",40,3,820.765981788299,0.286904166281576,"LBMT","UCB",0.00674079779462551,NA,24.2112363597536,11.0173999359225,128.528671725829,0.86
"496",62,"Cumulative",40,4,820.765981788299,0.286904166281576,"LBMT","UCB",0.00674086121724415,NA,43.3684389439404,19.5625610881285,133.595803928916,0.86
"497",63,"Cumulative",20,1,695.838895897034,0.395443002495943,"LBMT","UCB",2.50724656033068,NA,0.0067379501880178,0.0323189805916759,29.2428074406366,0.88
"498",63,"Cumulative",20,2,695.838895897034,0.395443002495943,"LBMT","UCB",2.23667202437235,NA,0.00673796935376603,0.037641515756846,25.3843114859061,0.88
"499",63,"Cumulative",20,3,695.838895897034,0.395443002495943,"LBMT","UCB",2.71558438705127,NA,0.00673795612917472,0.028289866884666,79.1731840702559,0.88
"500",63,"Cumulative",20,4,695.838895897034,0.395443002495943,"LBMT","UCB",2.19455208603467,NA,0.0067379600678591,0.0334456487715715,84.2716120483397,0.88
"501",63,"Cumulative",40,1,695.838895897034,0.395443002495943,"LBMT","UCB",15.7911705447395,NA,0.00893410990466123,0.00673820735295602,114.898891008286,0.88
"502",63,"Cumulative",40,2,695.838895897034,0.395443002495943,"LBMT","UCB",13.679105326653,NA,0.00902980922666793,0.006740058583911,177.582248343402,0.88
"503",63,"Cumulative",40,3,695.838895897034,0.395443002495943,"LBMT","UCB",16.5315645253378,NA,0.0089160426304159,0.00674380368149551,9.94856935755678,0.88
"504",63,"Cumulative",40,4,695.838895897034,0.395443002495943,"LBMT","UCB",13.1927979533375,NA,0.00875961830923379,0.00674176151578512,175.337272142651,0.88
"505",64,"Best",20,1,453.096759320822,0.606341614403878,"LBMT","UCB",0.154293532363948,NA,0.107701741438039,0.0461212879767913,2.81539164547097,0.99
