"","participant","reward","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"166",21,"Best",40,2,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.218437292404117,107.21925618576,1.02
"167",21,"Best",40,3,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.186643504929609,169.811826556088,1.02
"168",21,"Best",40,4,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.198421478523247,144.780220584089,1.02
"169",22,"Best",20,1,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.185124558773976,60.7727001314269,0.92
"170",22,"Best",20,2,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.201105613683149,46.8116375949224,0.92
"171",22,"Best",20,3,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.174524248531521,72.7048611211395,0.92
"172",22,"Best",20,4,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.185889270922096,60.6387322485223,0.92
"173",22,"Best",40,1,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.189770359479317,163.853078864868,0.92
"174",22,"Best",40,2,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.210960000830047,121.789963303327,0.92
"175",22,"Best",40,3,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.212395415459645,120.261697693739,0.92
"176",22,"Best",40,4,767.276213284547,0.333377012272928,"LocalSearch","",NA,NA,NA,0.212167900458671,120.443542326602,0.92
"177",23,"Cumulative",20,1,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.294438064782436,78.7490673153404,0.85
"178",23,"Cumulative",20,2,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.309569123021322,74.0203014051675,0.85
"179",23,"Cumulative",20,3,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.27871631346241,85.309791229458,0.85
"180",23,"Cumulative",20,4,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.266325274113649,91.1301873594512,0.85
"181",23,"Cumulative",40,1,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.269445244725572,148.572506767661,0.85
"182",23,"Cumulative",40,2,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.257529424833733,161.359329400962,0.85
"183",23,"Cumulative",40,3,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.268264265677096,150.581294629264,0.85
"184",23,"Cumulative",40,4,956.575528725902,0.168910457661509,"LocalSearch","",NA,NA,NA,0.252108793521824,166.853050618598,0.85
"185",24,"Cumulative",20,1,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.209611609940943,54.7669683429529,0.83
"186",24,"Cumulative",20,2,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.196973274865501,64.8233093708999,0.83
"187",24,"Cumulative",20,3,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.180681494379443,84.0631995190891,0.83
"188",24,"Cumulative",20,4,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.212439699210092,51.2553861530222,0.83
"189",24,"Cumulative",40,1,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.232178290376338,129.320115599566,0.83
"190",24,"Cumulative",40,2,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.232304226261949,128.479271268634,0.83
"191",24,"Cumulative",40,3,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.22934202881312,131.876086526375,0.83
"192",24,"Cumulative",40,4,819.971995047562,0.28759399584251,"LocalSearch","",NA,NA,NA,0.205122612750191,175.387658267023,0.83
"193",25,"Best",20,1,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.371948254872836,84.8684769599133,0.76
"194",25,"Best",20,2,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.327435683226846,93.9013723892962,0.76
"195",25,"Best",20,3,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.322735160646827,95.1006811263679,0.76
"196",25,"Best",20,4,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.410188226849843,80.6822703587481,0.76
"197",25,"Best",40,1,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.38617734152382,177.02832956123,0.76
"198",25,"Best",40,2,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.424747026661179,169.204195388627,0.76
"199",25,"Best",40,3,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.361423170041144,184.80287564052,0.76
"200",25,"Best",40,4,1072.09974325983,0.0685410004646517,"LocalSearch","",NA,NA,NA,0.357049173955379,186.511541835127,0.76
"201",26,"Best",20,1,979.575127727375,0.148928003966961,"LocalSearch","",NA,NA,NA,0.334248050396091,91.3495497343826,1.14
"202",26,"Best",20,2,979.575127727375,0.148928003966961,"LocalSearch","",NA,NA,NA,0.374194301301218,83.9870890632858,1.14
