"","participant","reward","environment","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed","mainTextBest"
"375",51,"Cumulative","Rough",408.143708962628,"BMT","GM",-5.67524867101099e-08,1.02,54.5981500196184,NA,NA,54.5981499857978,"BMT-GM",0.0123456790123457,1
"376",52,"Cumulative","Rough",408.143725414977,"BMT","GM",-9.70626750085302e-08,1.03,54.5981500202179,NA,NA,54.5981499940793,"BMT-GM",0.0123456790123457,1
"377",53,"Cumulative","Smooth",305.354722200923,"BMT","GM",0.251845041770513,1.29,10.3209490261606,NA,NA,0.00782042469676273,"BMT-GM",0.0123456790123457,1
"378",54,"Cumulative","Smooth",408.143763560245,"BMT","GM",-1.90523066878612e-07,1.11,54.5981500144212,NA,NA,54.5981500027847,"BMT-GM",0.0123456790123457,1
"379",55,"Best","Rough",408.143754953706,"BMT","GM",-1.69436033425896e-07,0.98,54.5981500113607,NA,NA,54.5981499659042,"BMT-GM",0.0123456790123457,1
"380",56,"Best","Rough",408.143767757254,"BMT","GM",-2.00806231642758e-07,1.23,54.5981500186877,NA,NA,54.598150004225,"BMT-GM",0.0123456790123457,1
"381",57,"Best","Smooth",409.223031014701,"BMT","GM",-0.00264452263454173,1.37,54.5981498814796,NA,NA,54.5981499221637,"BMT-GM",0.0123456790123457,1
"382",58,"Best","Smooth",408.143766249975,"BMT","GM",-1.97113221744871e-07,1.08,54.5981500132192,NA,NA,54.5981499888963,"BMT-GM",0.0123456790123457,1
"383",59,"Cumulative","Rough",302.707353182093,"BMT","GM",0.258331407016233,1.21,10.1982604099622,NA,NA,0.00673794700608046,"BMT-GM",0.0123456790123457,1
"384",60,"Cumulative","Smooth",408.143756390075,"BMT","GM",-1.72955306076972e-07,1.11,54.5981500256334,NA,NA,54.5981499863828,"BMT-GM",0.0123456790123457,1
"385",61,"Cumulative","Smooth",298.909847733656,"BMT","GM",0.267635741691897,1.34,10.9557153180134,NA,NA,0.00673794705523221,"BMT-GM",0.0123456790123457,1
"386",62,"Best","Rough",408.143759819491,"BMT","GM",-1.81357777906399e-07,1.15,54.5981500194202,NA,NA,54.5981499755528,"BMT-GM",0.0123456790123457,1
"387",63,"Best","Rough",359.60143997542,"BMT","GM",0.118934207518011,1.02,10.1952285003501,NA,NA,0.00673795248254285,"BMT-GM",0.0123456790123457,1
"388",64,"Best","Smooth",408.143748539713,"BMT","GM",-1.5372099637645e-07,1.21,54.5981500245486,NA,NA,54.5981499874046,"BMT-GM",0.0123456790123457,1
"389",65,"Best","Smooth",408.143739474461,"BMT","GM",-1.31510064615981e-07,1.14,54.5981500190369,NA,NA,54.5981499918708,"BMT-GM",0.0123456790123457,1
"390",66,"Cumulative","Rough",213.75627254515,"BMT","GM",0.476272009141948,1.3,7.28700503879602,NA,NA,0.00673794701326652,"BMT-GM",0.0123456790123457,1
"391",67,"Cumulative","Rough",408.143744259698,"BMT","GM",-1.43234456739805e-07,1.04,54.5981500185346,NA,NA,54.5981499786261,"BMT-GM",0.0123456790123457,1
"392",68,"Cumulative","Smooth",408.143782328364,"BMT","GM",-2.36507162743038e-07,1.18,54.5981500132498,NA,NA,54.5981499896574,"BMT-GM",0.0123456790123457,1
"393",69,"Cumulative","Smooth",408.143742206995,"BMT","GM",-1.3820509470186e-07,1.1,54.5981500225978,NA,NA,54.5981499515236,"BMT-GM",0.0123456790123457,1
"394",70,"Best","Rough",408.324487966686,"BMT","GM",-0.000442986559680891,1.04,54.598150011026,NA,NA,54.5981498992464,"BMT-GM",0.0123456790123457,1
"395",71,"Best","Rough",408.143768282049,"BMT","GM",-2.0209204087962e-07,1.22,54.5981500155527,NA,NA,54.5981500173179,"BMT-GM",0.0123456790123457,1
"396",72,"Best","Smooth",408.143777497696,"BMT","GM",-2.24671459436721e-07,1.39,54.598150012246,NA,NA,54.5981499796858,"BMT-GM",0.0123456790123457,1
"397",73,"Best","Smooth",408.143769105858,"BMT","GM",-2.04110469192997e-07,1.14,54.5981500134556,NA,NA,54.5981499965253,"BMT-GM",0.0123456790123457,1
"398",74,"Best","Smooth",408.143761372535,"BMT","GM",-1.85162920551818e-07,1.24,54.5981500117371,NA,NA,54.5981499975146,"BMT-GM",0.0123456790123457,1
"399",75,"Best","Rough",408.14372846885,"BMT","GM",-1.04545022860947e-07,1.04,54.5981500216723,NA,NA,54.5981500145904,"BMT-GM",0.0123456790123457,1
"400",76,"Best","Smooth",408.143742248174,"BMT","GM",-1.38305986885356e-07,1.09,54.5981500162786,NA,NA,54.5981499694118,"BMT-GM",0.0123456790123457,1
"401",77,"Cumulative","Smooth",408.143771307209,"BMT","GM",-2.09504037007591e-07,1.15,54.5981500259665,NA,NA,54.5981499915617,"BMT-GM",0.0123456790123457,1
"402",78,"Best","Smooth",408.14374735409,"BMT","GM",-1.50816080735083e-07,1.33,54.5981500126563,NA,NA,54.5981499744649,"BMT-GM",0.0123456790123457,1
