"","participant","reward","environment","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed"
"138",57,"Best","Smooth",397.753954017282,"RBF","UCB",0.0254560639884098,1.37,NA,0.283671434384844,0.60448355282554,0.0506531015195735,"RBF-UCB",0.123456790123457
"139",58,"Best","Smooth",403.922973638146,"RBF","UCB",0.0103412408623815,1.08,NA,0.332482721108975,0.553542015424006,0.133288766205153,"RBF-UCB",0.123456790123457
"140",59,"Cumulative","Rough",306.774762207748,"RBF","UCB",0.248365776854179,1.21,NA,0.387219876151206,0.234587659397301,0.0466059384919027,"RBF-UCB",0.123456790123457
"141",60,"Cumulative","Smooth",402.163536913784,"RBF","UCB",0.0146520676265299,1.11,NA,0.123911219035156,26.8189942955488,0.00694473620649906,"RBF-UCB",0.123456790123457
"142",61,"Cumulative","Smooth",344.216629529472,"RBF","UCB",0.156628801312381,1.34,NA,0.257125064354232,0.179669705461512,0.0702653351347648,"RBF-UCB",0.123456790123457
"143",62,"Best","Rough",388.653290038058,"RBF","UCB",0.0477537603533504,1.15,NA,0.517740881605044,3.08987150667201,0.0977543094677622,"RBF-UCB",0.123456790123457
"144",63,"Best","Rough",355.277747316125,"RBF","UCB",0.129527762703916,1.02,NA,0.47360642729657,0.122328495136633,0.0710791220090525,"RBF-UCB",0.123456790123457
"145",64,"Best","Smooth",389.933198326154,"RBF","UCB",0.0446178346178131,1.21,NA,0.322762909764373,1.37717532501363,0.00698556068190156,"RBF-UCB",0.123456790123457
"146",65,"Best","Smooth",412.260790678366,"RBF","UCB",-0.0100873908433559,1.14,NA,0.189429152190684,0.496857360157209,0.00673796424573259,"RBF-UCB",0.123456790123457
"147",66,"Cumulative","Rough",242.19568788451,"RBF","UCB",0.40659209902977,1.3,NA,0.0621341349764233,0.0725798958030902,0.0594162727143785,"RBF-UCB",0.123456790123457
"148",67,"Cumulative","Rough",391.770919879468,"RBF","UCB",0.0401152008217898,1.04,NA,0.539467554255871,5.17273253675796,0.159566049034517,"RBF-UCB",0.123456790123457
"149",68,"Cumulative","Smooth",389.180360314192,"RBF","UCB",0.0464623762293949,1.18,NA,0.127360153323469,7.05000718483448,0.00677212430649901,"RBF-UCB",0.123456790123457
"150",69,"Cumulative","Smooth",393.804352702425,"RBF","UCB",0.0351330514128774,1.1,NA,0.11635474043914,17.3881919051727,0.0200644811919398,"RBF-UCB",0.123456790123457
"151",70,"Best","Rough",398.06781182369,"RBF","UCB",0.024687075474493,1.04,NA,0.523255549287716,0.991801332653242,0.122628806486025,"RBF-UCB",0.123456790123457
"152",71,"Best","Rough",407.770389849858,"RBF","UCB",0.000914618950601298,1.22,NA,0.590134246250065,54.5922343090369,6.42950409066153,"RBF-UCB",0.123456790123457
"153",72,"Best","Smooth",398.798670249269,"RBF","UCB",0.0228963864328446,1.39,NA,0.0895836320135395,1.81552072125326,0.10223514342095,"RBF-UCB",0.123456790123457
