"participant","leaveoutindex","reward","horizon","kError","beta","tau"
42,2,"Cumulative",20,0.422966497050414,6.72731252440343,0.172774343066634
42,3,"Cumulative",20,0.0424999247220613,14.4440126561975,0.0249120622445073
42,4,"Cumulative",20,0.0164423614060197,58.2447289492908,0.696430875573315
42,1,"Cumulative",40,4.58633035759575,0.357031693812433,0.0137997135122082
42,2,"Cumulative",40,0.0210438178518763,15.5964585882024,0.11063189421853
42,3,"Cumulative",40,5.63603861676402,0.371392121547264,0.0102527876525879
42,4,"Cumulative",40,4.77952884192696,0.347934129763357,0.0119352330213267
43,1,"Cumulative",20,1.6404050664247,0.269211731553161,0.0358481236317311
43,2,"Cumulative",20,1.62132537511439,0.26604796821718,0.0375653382900291
43,3,"Cumulative",20,0.0412325068604147,19.417817912905,0.0179954622264546
43,4,"Cumulative",20,1.6319402200065,0.267913442021024,0.0400527436111834
43,1,"Cumulative",40,13.3134549271831,0.325239225263589,0.00761757639740161
43,2,"Cumulative",40,13.6360140255061,0.308711961150099,0.00673813352140106
43,3,"Cumulative",40,4.6118125380978,0.246358433479409,0.0492655267682887
43,4,"Cumulative",40,17.3689587991111,0.295764724349643,0.00676542403018136
44,1,"Cumulative",20,0.194680100683808,16.1259853390234,0.139282827121797
44,2,"Cumulative",20,32.473429522442,44.4595578841177,0.136689696306084
44,3,"Cumulative",20,6.76032017101017,40.0548075653461,2.60800278205532
44,4,"Cumulative",20,10.5455340956505,28.0344926535384,0.801482881009811
44,1,"Cumulative",40,0.901197684538389,4.81130420560189,0.0122410525681396
44,2,"Cumulative",40,5.65016278643723,44.832857458551,2.07035287920803
44,3,"Cumulative",40,0.574441388847969,71.836173140922,18.4877002418445
44,4,"Cumulative",40,0.316944902092806,125.934400239077,18.7634279224125
45,1,"Best",20,0.953678272551519,71.2493645651627,21.9997917115137
45,2,"Best",20,0.0575776986879243,18.2747678649851,0.0621996102752179
45,3,"Best",20,16.1168987290059,38.1954628030623,0.478783544655331
45,4,"Best",20,8.70975084189127,40.0165865192884,1.64055916957791
45,1,"Best",40,0.00678775387889029,41.7010225614999,36.4642269424798
45,2,"Best",40,19.5460919034299,4.85443470477065,0.021336052513236
45,3,"Best",40,0.00689010382939659,33.291171251926,28.6545779275085
45,4,"Best",40,0.00695963393056525,46.315928904425,30.5270873371459
46,1,"Best",20,0.0168351429348823,59.5874195951449,0.0782212135930679
46,2,"Best",20,1.64201023437839,38.2325693216597,0.0281904825134232
46,3,"Best",20,0.0331781620975422,50.6651792793473,0.0400597505081383
46,4,"Best",20,0.056072912630528,10.8421787557511,0.112337841814893
46,1,"Best",40,0.776760467368372,82.5227580966812,15.5170083939936
46,2,"Best",40,7.42649860349708,46.1569124776662,0.554286965592619
46,3,"Best",40,38.4926426884908,8.79974842576855,0.0156645068052361
46,4,"Best",40,5.9119959721015,0.874032374146068,0.0342846457345608
47,1,"Best",20,6.09341995644305,0.00673795694983781,0.00673794789384877
47,2,"Best",20,6.98973742007421,0.00673795620427011,0.00673794869775042
47,3,"Best",20,7.43843099281317,0.00673796126652856,0.00673794791751447
47,4,"Best",20,7.65823145677303,0.0472611994091451,0.00673796571578879
47,1,"Best",40,5.58142561324143,0.121152897265721,0.00674631987762077
47,2,"Best",40,7.59516188113009,0.169872468524307,0.0067380258077765
47,3,"Best",40,9.44718667380321,0.0949631576598753,0.0067381035473219
47,4,"Best",40,9.89418703174728,0.0919934280323256,0.006738177239813
48,1,"Cumulative",20,6.81399703864146,0.11579304005584,0.00673829424441293
48,2,"Cumulative",20,7.59932563026649,0.00673795017798944,0.00673795001936745
48,3,"Cumulative",20,7.65085366430668,0.00673796744857777,0.00673795440245873
