"participant","leaveoutindex","reward","horizon","lambda","beta","tau"
48,3,"Cumulative",20,1.02416573859183,0.025535629639584,0.0292703222422378
48,4,"Cumulative",20,0.817529444826467,0.0443816201407837,0.0222780205831957
48,1,"Cumulative",40,0.574160522671182,0.243961126532905,0.00673800975693836
48,2,"Cumulative",40,0.587085545096349,0.239343417930645,0.00802225417298784
48,3,"Cumulative",40,0.470381258117909,0.277849361164999,0.00673921942557361
48,4,"Cumulative",40,0.594741525426348,0.221717555195222,0.0102508006284266
49,1,"Cumulative",20,1.18350759129996,0.00675290574955422,0.128258390503187
49,2,"Cumulative",20,1.14398310176693,0.00673794755668625,0.126736836392287
49,3,"Cumulative",20,0.438150982145727,0.518505634023531,0.00675857324746406
49,4,"Cumulative",20,1.20080767505741,0.00673862894545781,0.131679201295353
49,1,"Cumulative",40,0.419035219602953,0.534894926321589,0.00673794903300293
49,2,"Cumulative",40,0.415754168087691,0.514775244130305,0.00673794713851495
49,3,"Cumulative",40,0.427488500607076,0.530383938624417,0.0067379470632793
49,4,"Cumulative",40,0.416458676534923,0.534198655678695,0.00673795188139353
50,1,"Best",20,0.424286316977587,0.506965747821845,0.00673795007081493
50,2,"Best",20,0.41020030555315,0.503311269733209,0.00673794757747174
50,3,"Best",20,0.42165433162928,0.558303610451684,0.00679099248135002
50,4,"Best",20,0.410052378145795,0.414040542304355,0.00673794948579265
50,1,"Best",40,0.42462980862038,0.712755089360788,0.0075542241006182
50,2,"Best",40,0.387181351689542,0.529200653119891,0.00673794750266981
50,3,"Best",40,0.386833504563629,0.725490339929537,0.0072970019161487
50,4,"Best",40,0.4161623892447,0.531089111209726,0.00686355864334334
51,1,"Best",20,0.427521631431026,0.51763361386653,0.00673803302760945
51,2,"Best",20,0.963391136586551,0.00679276678019199,0.166674527894372
51,3,"Best",20,0.939363676565735,0.00673820793233636,0.159473481395971
51,4,"Best",20,0.423728798826301,0.496829718914805,0.00693638608578249
51,1,"Best",40,0.43001461313209,0.524302993316064,0.00673794811410845
51,2,"Best",40,0.436260275075658,0.518932728507141,0.00673796926048546
51,3,"Best",40,0.439431938410695,0.518067121074022,0.00673795831191446
51,4,"Best",40,0.424884904846771,0.37897031236702,0.0067379470095524
52,1,"Best",20,1.03469926792261,0.00673794731079436,0.0663235781316459
52,2,"Best",20,1.02591739026387,0.00673794708666733,0.0647612715409087
52,3,"Best",20,1.0252568196899,0.00673794711534713,0.064802990263295
52,4,"Best",20,1.13149417970455,0.00673794779825474,0.0692569444181303
52,1,"Best",40,0.0304662237897257,0.226900140414477,0.0262232713328885
52,2,"Best",40,1.14025290657327,0.00673794705718564,0.0703211463514117
52,3,"Best",40,0.992740423210671,0.0067379470894598,0.0807754421389677
52,4,"Best",40,1.04096134053696,0.00673794727672777,0.0950990782060211
53,1,"Best",20,1.06567767697632,0.00673795321164769,0.201208508121463
53,2,"Best",20,1.03746889881015,0.00673798732133211,0.180249901641762
53,3,"Best",20,0.194842870758093,147.926429358194,96.8884835407267
53,4,"Best",20,1.03639716918055,0.0067400901359943,0.152158501754188
53,1,"Best",40,0.375294495436632,0.527361545683888,0.00673794747130763
53,2,"Best",40,0.392436865441243,0.524016247646985,0.00673794714286544
53,3,"Best",40,0.416678841258545,0.496341409989177,0.00673795163440845
53,4,"Best",40,0.423061609516985,0.518500269144481,0.00673794738650214
54,1,"Cumulative",20,0.622038528935089,0.202823389470703,0.0185075231285235
54,2,"Cumulative",20,0.741924117302426,0.175889123153278,0.0259072893168549
54,3,"Cumulative",20,1.29562770225212,0.00673794758285273,0.0466684449705412
54,4,"Cumulative",20,1.14190944532031,0.0593146171594693,0.0247043400013916
54,1,"Cumulative",40,0.709956159628415,0.00673794829838783,0.0331577786490459
54,2,"Cumulative",40,0.727106829160083,0.00673794702428748,0.0283125482680953
54,3,"Cumulative",40,0.689210341494402,0.188617132334528,0.0220992050400117
54,4,"Cumulative",40,0.752914595890417,0.00673794705976594,0.0371672577366499
55,1,"Cumulative",20,0.431994187753171,0.487805064450133,0.00673852169984145
55,2,"Cumulative",20,1.05166379215426,0.0067379476017931,0.109949078395191
55,3,"Cumulative",20,0.985664350720674,0.00673796429648929,0.107153755908241
55,4,"Cumulative",20,0.977757053187154,0.00673795246359895,0.115248074953906
55,1,"Cumulative",40,0.437558448797063,0.499400186012362,0.00673794701941863
55,2,"Cumulative",40,0.417396856699674,0.510180205126135,0.0067379654914642
55,3,"Cumulative",40,0.408889211156546,0.516774613556178,0.00673794712676047
55,4,"Cumulative",40,0.419591636626799,0.514252744991836,0.00673795203898869
56,1,"Best",20,1.08421528101717,0.00675035443282411,0.136288429013382
56,2,"Best",20,0.459361684724911,0.419858318188806,0.00674799661174371
56,3,"Best",20,0.44559775729654,0.51417791926931,0.00673804168593099
56,4,"Best",20,0.411789843206569,0.520530837919156,0.0067379470936756
56,1,"Best",40,0.461735118458954,0.517170930730166,0.00673794743591837
56,2,"Best",40,0.4561705140867,0.509018154897199,0.00673799170010751
56,3,"Best",40,0.458028010349238,0.517688193786138,0.00673794871749598
56,4,"Best",40,0.460737104415124,0.513096722366747,0.00673794704233345
57,1,"Best",20,0.408898482000154,0.444987624416591,0.00673794743105055
57,2,"Best",20,0.442031402113039,0.440353554658177,0.00673794746032881
57,3,"Best",20,0.400519512029349,0.408084924972704,0.00673794803009729
57,4,"Best",20,0.424185029546642,0.444156292875171,0.00673794894229868
57,1,"Best",40,0.591123399517275,0.545524845031049,0.036569270940103
57,2,"Best",40,0.541472097792417,0.577015961634003,0.0501707661019562
57,3,"Best",40,0.607938152865685,0.566568813018972,0.058811385125042
57,4,"Best",40,0.579794710988626,0.639187400138258,0.0559513744663455
58,1,"Best",20,0.0634416806538073,15.0027581198117,0.0999090728551757
58,2,"Best",20,0.23247051694147,12.7272065943837,7.20128654393846
58,3,"Best",20,1.05202058053864,0.00673894284651816,0.0786850529216217
58,4,"Best",20,1.06973769315941,0.00674372193675666,0.0760345880853905
58,1,"Best",40,1.12266831574029,0.00673794740341553,0.19697042818142
58,2,"Best",40,1.09677725235499,0.00674087539638649,0.187774209712279
58,3,"Best",40,1.19370678136025,0.00673873102894895,0.179883655087047
58,4,"Best",40,0.677229581929838,148.339414550482,62.9632790757363
59,1,"Best",20,0.338092594177737,0.384302408654655,0.00676224620630336
59,2,"Best",20,0.377252234642098,0.376476899220842,0.00790833681714667
59,3,"Best",20,0.362038188908911,0.381890501966812,0.00815611320063179
59,4,"Best",20,0.34207506670869,0.438835137614449,0.00673794779381195
59,1,"Best",40,0.980612755739685,0.00673802783745156,0.108211582163491
59,2,"Best",40,0.989180786916058,0.00673794847149146,0.118995048970465
59,3,"Best",40,0.991800564016029,0.00673794742814501,0.107624632723644
59,4,"Best",40,0.641550589625677,0.368324448981452,0.184091983138251
60,1,"Cumulative",20,0.401934162893126,0.515796963194018,0.00673794713392803
60,2,"Cumulative",20,0.414663268684991,0.506029669425004,0.0067380340988353
60,3,"Cumulative",20,0.392226035932576,0.502720231245153,0.0067393695312507
60,4,"Cumulative",20,0.399608599494569,0.514165751539517,0.00674049883962879
60,1,"Cumulative",40,0.443625304092666,0.488081674238419,0.00673794826105232
60,2,"Cumulative",40,0.41535880340705,0.49390791313844,0.00673794771157051
60,3,"Cumulative",40,0.433406459043999,0.492799014694877,0.00673794727996474
60,4,"Cumulative",40,0.408103875660008,0.496868208254122,0.00673794717244159
61,1,"Cumulative",20,1.18266141245793,0.0176749802576784,0.02940611286149
61,2,"Cumulative",20,1.2254369984561,0.0154151266915438,0.0354239291940805
61,3,"Cumulative",20,0.99316710721045,0.015787463130062,0.0517849283194792
61,4,"Cumulative",20,1.31204137169177,0.0241797985414835,0.042199949044736
61,1,"Cumulative",40,0.390828754099778,0.255315534423505,0.00673861744624841
61,2,"Cumulative",40,0.388559977620253,0.263099772636098,0.00674085557031551
61,3,"Cumulative",40,0.419837369526611,0.253221190409063,0.00673896971374582
61,4,"Cumulative",40,0.398992737914931,0.256128574463024,0.00673804895060239
62,1,"Cumulative",20,0.504949002224873,0.32422984682755,0.00673796900458884
62,2,"Cumulative",20,0.420400844795652,0.493131844534347,0.00673941638758748
62,3,"Cumulative",20,0.427125032490444,0.497161560997139,0.00685505223031649
62,4,"Cumulative",20,0.426388384578262,0.489222259551898,0.00673810248877063
62,1,"Cumulative",40,0.431316002351437,0.509104432189378,0.00673794800395385
62,2,"Cumulative",40,0.449079847901384,0.5080729714523,0.00673794928520241
62,3,"Cumulative",40,0.428300058211594,0.511725728586713,0.00673794737341071
62,4,"Cumulative",40,0.439857053820965,0.502901104067267,0.0067379470568001
63,1,"Cumulative",20,0.432775252618507,0.045152171448153,0.0637128350935547
63,2,"Cumulative",20,0.417435516038607,0.0524405323773474,0.05724008799744
63,3,"Cumulative",20,0.334383783218954,0.309604685229345,0.00673795059100794
63,4,"Cumulative",20,2.27947744519513,104.462923075687,34.7023788892221
63,1,"Cumulative",40,0.0138202427342128,0.00673794701179431,0.0970244596142858
63,2,"Cumulative",40,0.45900561510297,0.00673794707552404,0.132908318669766
63,3,"Cumulative",40,1.11973925376831,0.0067379474067056,0.0898118884339533
63,4,"Cumulative",40,1.03606703800925,101.31604183112,53.6014281460824
64,1,"Best",20,0.796169523414733,0.00673795060862115,0.0429159139867741
64,2,"Best",20,0.758431948581017,0.0067379470714081,0.0531426128310351
64,3,"Best",20,0.49801102874096,0.23047619672337,0.0113714124055477
64,4,"Best",20,0.895848734520492,0.00673795091080968,0.0550962321159331
64,1,"Best",40,0.375761109474528,0.350942271249109,0.00673795168414201
64,2,"Best",40,0.460984610439507,0.311932117089758,0.012447551099123
64,3,"Best",40,0.443981718951039,0.308972961916971,0.0133373070093
64,4,"Best",40,0.451304819501595,0.310335349749992,0.0127323254715383
65,1,"Best",20,1.25666288068828,0.00673794820818887,0.0761906342560419
65,2,"Best",20,0.451876858551478,0.492726638023973,0.00673794755989526
65,3,"Best",20,0.458950732875434,0.488877310379088,0.00673842397956856
65,4,"Best",20,0.452532365536228,0.492846547440507,0.00673795211882036
65,1,"Best",40,0.428225001014372,0.535518704407243,0.0067379470561639
65,2,"Best",40,0.41568225110703,0.543633354022035,0.00705469368077082
65,3,"Best",40,0.414328578853462,0.54200202240584,0.00673794881553549
65,4,"Best",40,0.413974405319459,0.527530728156611,0.00673794847051513
66,1,"Best",20,0.956039088473327,0.0356837785881498,0.134047480349387
66,2,"Best",20,1.00832397441295,0.00678675189471171,0.145238818744939
66,3,"Best",20,1.21423616200174,0.0067402118841159,0.12454669007661
66,4,"Best",20,1.00087897830431,0.00673797988222385,0.13417735924779
66,1,"Best",40,0.425009666765461,0.193073400935675,0.125166979032891
66,2,"Best",40,1.0810161625736,0.00673794889179627,0.167182982485375
66,3,"Best",40,1.1293349899796,0.00673823307055103,0.152191826114487
66,4,"Best",40,1.174202484929,0.00676672509943897,0.190470883811373
67,1,"Cumulative",20,1.13992935284431,0.00673794849206598,0.108861338217116
67,2,"Cumulative",20,1.10049360989005,0.00673797021501421,0.0951935457846817
67,3,"Cumulative",20,1.13557999040055,0.00673908188827486,0.107148452097778
67,4,"Cumulative",20,1.23696514857581,0.028087652790099,0.104093752562876
67,1,"Cumulative",40,1.18712460035387,0.00673794853730329,0.13872162003556
67,2,"Cumulative",40,1.17285837134005,0.00674276234828317,0.142221460192473
67,3,"Cumulative",40,0.436937150899081,0.501126075063564,0.00673794705448844
67,4,"Cumulative",40,1.19142091274565,0.0067421801182789,0.129247192667019
68,1,"Best",20,0.882948974862742,0.00673794705218352,0.0771774234273997
68,2,"Best",20,0.901149558992434,0.00673794700827812,0.0770861854519178
68,3,"Best",20,0.88300865882221,0.0067379472186598,0.0793733431352467
68,4,"Best",20,0.893733852035291,0.00673794700333449,0.0713648606369594
68,1,"Best",40,0.791799699149183,0.00673795030213921,0.0456464289426127
68,2,"Best",40,0.843371146664027,0.00673794779809162,0.0652145732213472
68,3,"Best",40,0.862692048190126,0.00673794710879663,0.0681191284079826
68,4,"Best",40,0.859245929467201,0.00673794707504612,0.0673134190671369
69,1,"Best",20,0.348161832913562,0.529773049134377,0.00673794783370201
69,2,"Best",20,148.385243396458,21.8870086978498,0.197284267631111
69,3,"Best",20,0.359369002909114,0.527475100860833,0.00682654571062011
69,4,"Best",20,148.412011527463,19.5267520422381,0.114979219493345
69,1,"Best",40,1.21014259318321,0.00694702636761656,0.177883966369588
69,2,"Best",40,0.458320337822363,0.411683931040711,0.105157119327429
69,3,"Best",40,1.18458309597105,0.00683630117389813,0.169227028802768
69,4,"Best",40,1.12085606773975,0.0067707513871159,0.167045059480591
70,1,"Best",20,1.33077728377274,0.0136328838251283,0.104486630611236
70,2,"Best",20,1.29815022977006,0.0194999605019902,0.115725694416471
70,3,"Best",20,1.32136951467923,0.0266645317735786,0.111275689435199
70,4,"Best",20,1.23510292061427,0.0284073950742117,0.100777825482854
70,1,"Best",40,0.370412923956003,0.561374902428722,0.00677844355107528
70,2,"Best",40,0.368791351956784,0.429490092242476,0.00673794705690102
70,3,"Best",40,1.13823738699752,0.0148413345541531,0.170729838744414
70,4,"Best",40,0.372247095728623,0.509510228426017,0.00679710188537623
71,1,"Cumulative",20,0.894138656099753,0.0991780631382604,0.0253223824873738
71,2,"Cumulative",20,0.406392567913299,0.404527471534363,0.00948003498446582
71,3,"Cumulative",20,1.37150795534115,0.119872972551996,0.0689788332332825
71,4,"Cumulative",20,1.08075582075684,0.0551983318937237,0.0618903724373582
71,1,"Cumulative",40,0.816834772625072,0.140661015342795,0.0348663347883047
71,2,"Cumulative",40,0.880710855792034,0.0652134355842161,0.0390438742017395
71,3,"Cumulative",40,0.65575778947417,0.30226397413976,0.0160945601392284
71,4,"Cumulative",40,0.827427423106153,0.127859664477367,0.0385816352593828
72,1,"Cumulative",20,1.00670964253534,0.00673794701343676,0.043416854206998
72,2,"Cumulative",20,1.12965977634554,0.00673794711496738,0.0433856434423793
72,3,"Cumulative",20,1.09214349762426,0.00673794739886943,0.0568294735100567
72,4,"Cumulative",20,1.08683621811255,0.00673794708058835,0.0499530965515669
72,1,"Cumulative",40,0.613591365724446,0.243014477983936,0.00673795845649313
72,2,"Cumulative",40,0.661131176815379,0.209626729337823,0.00677262722254739
72,3,"Cumulative",40,1.06527026299736,0.00673794771086693,0.0399609978011005
72,4,"Cumulative",40,1.03339512094672,0.00673795559245509,0.0365960036428062
73,1,"Best",20,0.408833338356453,0.511423906414367,0.00675197411573617
73,2,"Best",20,0.410929156936658,0.52601254185289,0.00676289504594612
73,3,"Best",20,0.406103395818252,0.517149797656496,0.0069309577596323
73,4,"Best",20,0.463692735524974,0.526001451754328,0.0156238249928437
73,1,"Best",40,0.421712758613636,0.51210328674576,0.00673794724060098
73,2,"Best",40,0.415064220475505,0.513151481357724,0.00673794724316005
73,3,"Best",40,0.414750455460378,0.466006282736584,0.00673796620426801
73,4,"Best",40,0.409334396255606,0.517729205889364,0.00673794703105763
74,1,"Cumulative",20,1.39732913368852,0.00683525493924828,0.179147976577313
74,2,"Cumulative",20,0.38662799100431,0.410496701699246,0.00673794880777647
74,3,"Cumulative",20,0.378864030516306,0.427476692711497,0.00673930889414312
74,4,"Cumulative",20,0.378683846032215,6.95731598240454,0.00674324817649741
74,1,"Cumulative",40,0.641750547143362,0.436758176769619,0.0933408460526826
74,2,"Cumulative",40,0.719268617979204,0.772969583006129,0.181896473062901
74,3,"Cumulative",40,0.738939141573182,0.695533282558788,0.137926314995165
74,4,"Cumulative",40,0.548589923110203,0.57962922854058,0.0511017723664072
75,1,"Cumulative",20,0.887355397013319,0.0332222176020765,0.0480649067779238
75,2,"Cumulative",20,0.882137109748547,0.0650967618508502,0.0492138996590984
75,3,"Cumulative",20,1.00993969250031,0.0510102011688908,0.0512603944674205
75,4,"Cumulative",20,0.841174576448438,0.0623811288471887,0.0601739156541501
75,1,"Cumulative",40,0.622887966890148,0.265315928962605,0.0261483786422234
75,2,"Cumulative",40,0.473909890946108,0.347768567072113,0.0177651215453431
75,3,"Cumulative",40,0.558182861448598,0.311852654565921,0.026168712290726
75,4,"Cumulative",40,0.424525002997097,0.407879553117494,0.00949427683412077
76,1,"Cumulative",20,0.441089433652992,0.50519076061687,0.00673804423820665
76,2,"Cumulative",20,0.453126007569786,0.507499744371302,0.00673794757765049
76,3,"Cumulative",20,0.439697700599742,0.475110367814478,0.00673855621626967
76,4,"Cumulative",20,0.432774260470024,0.508372094741272,0.00674179142313269
76,1,"Cumulative",40,0.45501418925067,0.517248443918977,0.00673795050529959
76,2,"Cumulative",40,0.450560108803416,0.531261414448866,0.00673794747985855
76,3,"Cumulative",40,0.448724196409181,0.532232818389322,0.00673794728817385
76,4,"Cumulative",40,0.440938045236413,0.531757657624409,0.00673794821651516
77,1,"Cumulative",20,1.19121944814667,0.0752628956863433,0.0345363998805421
77,2,"Cumulative",20,1.18963493316425,0.0944878070315415,0.029392474930029
77,3,"Cumulative",20,1.26475179162208,0.0318119117624796,0.0459255479585541
77,4,"Cumulative",20,1.18801101981098,0.0708813574333002,0.0461559736567076
77,1,"Cumulative",40,0.812611357065503,0.145461752306637,0.0225632645428744
77,2,"Cumulative",40,0.9626017007193,0.0867084649930452,0.0396160237024372
77,3,"Cumulative",40,0.859801311881438,0.108244461790033,0.0350311328350437
77,4,"Cumulative",40,0.773553745467164,0.178858782227918,0.0252688333107516
78,1,"Best",20,0.4327656971321,8.22891235473141,0.0324441721312161
78,2,"Best",20,0.565217202387951,1.80493412564253,0.186009883820535
78,3,"Best",20,0.456814078572118,0.906405094816803,0.0775505271677905
78,4,"Best",20,0.55497020529779,0.666864626040833,0.0597725785740594
78,1,"Best",40,0.697996355280736,0.718903569266039,0.155058123157659
78,2,"Best",40,0.802420250960016,0.800457585957968,0.211750854724108
78,3,"Best",40,0.351080079656231,23.2671895797158,0.00674262109955687
78,4,"Best",40,0.846377044730893,1.36744885602473,0.368313351584448
79,1,"Best",20,0.379990520379449,0.533145379619275,0.0067379479451069
79,2,"Best",20,0.612560768759614,0.361930643030358,0.0325843219742709
79,3,"Best",20,1.18482473017485,0.0067422884402641,0.138293579207442
79,4,"Best",20,1.22942603381653,0.00673800900028557,0.141460743588237
79,1,"Best",40,0.369508569742302,0.541214096226349,0.00674730130687068
79,2,"Best",40,0.384570001846384,0.525182113636665,0.00673870458460224
79,3,"Best",40,0.384345812702933,0.542239658233062,0.00673795039354328
79,4,"Best",40,0.387624206753168,0.540322849671425,0.00673927760738718
80,1,"Cumulative",20,0.501319859075823,0.489874554531967,0.00791521969162963
80,2,"Cumulative",20,0.656654462350899,0.463258077688148,0.0211756955944765
80,3,"Cumulative",20,0.612914591543068,0.44463746881905,0.0179794855721611
80,4,"Cumulative",20,0.634092300929217,0.465033534311265,0.0238208640654651
80,1,"Cumulative",40,0.46208574813777,1.36702566649422,0.00765439512560899
80,2,"Cumulative",40,0.475917054083518,0.844792079717601,0.00867442105651595
80,3,"Cumulative",40,0.452286905613578,1.20292059152858,0.00673803929872181
80,4,"Cumulative",40,0.448664612391276,1.39164813362526,0.00673794986875796
