"","participant","reward","environment","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed","mainTextBest"
"418",18,"Cumulative","Rough",536.847458880304,"Mean Tracker","UCB",0.53357754248566,1.17,4.56770147511579,NA,0.130335043505245,0.0121119826710237,"BMT-UCB",0,0
"419",19,"Cumulative","Smooth",1142.40972326728,"Mean Tracker","UCB",0.00745446066569488,1.06,10.0531468490973,NA,1.29178620250941,0.0144601548076546,"BMT-UCB",0,0
"420",20,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.01,0.0570682962442871,NA,13.4188504778765,0.14793688414224,"BMT-UCB",0,0
"421",21,"Best","Rough",1119.43675891676,"Mean Tracker","UCB",0.0274137737098626,1.31,1.50664256608282,NA,14.4794352527842,0.0365287543123805,"BMT-UCB",0,0
"422",22,"Best","Rough",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.14,0.149868429979301,NA,16.1413604581882,0.148872908082415,"BMT-UCB",0,0
"423",23,"Best","Smooth",771.918188570552,"Mean Tracker","UCB",0.329343982992813,1.39,4.58558269910534,NA,0.170507420419643,0.0249778084230995,"BMT-UCB",0,0
"424",24,"Best","Smooth",1141.53463811372,"Mean Tracker","UCB",0.00821474994546545,1.26,0.106205400519219,NA,0.00673794744104664,0.197096259207973,"BMT-UCB",0,0
"425",25,"Cumulative","Rough",1121.10302488761,"Mean Tracker","UCB",0.0259660927045042,0.9,0.499149482038509,NA,18.6132285132894,0.29890015768646,"BMT-UCB",0,0
"426",26,"Cumulative","Rough",1122.3135681997,"Mean Tracker","UCB",0.024914351512081,0.92,0.838779386067553,NA,39.1767009083825,0.0684747008580269,"BMT-UCB",0,0
"427",27,"Cumulative","Smooth",946.006021642274,"Mean Tracker","UCB",0.178093430193303,1.18,3.02639239023842,NA,0.136054135324004,0.0391140860907705,"BMT-UCB",0,0
"428",28,"Cumulative","Smooth",1132.81372759926,"Mean Tracker","UCB",0.0157916294605513,1.15,2.93875750848444,NA,39.6698355717011,0.782231887703109,"BMT-UCB",0,0
"429",29,"Best","Rough",1120.79873899377,"Mean Tracker","UCB",0.0262304616086455,1.09,0.214591154238043,NA,1.388875119587,0.0302416552004517,"BMT-UCB",0,0
"430",30,"Best","Rough",1128.69882361508,"Mean Tracker","UCB",0.0193667299793151,1.23,1.18585072530689,NA,24.0550239792574,0.106813130039169,"BMT-UCB",0,0
"431",31,"Best","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.4,0.361504178987174,NA,4.95897330938824,0.0257595640311359,"BMT-UCB",0,0
"432",32,"Best","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.27,0.0866926869580305,NA,26.889630090756,0.104170352641768,"BMT-UCB",0,0
"433",33,"Cumulative","Rough",1129.58917533456,"Mean Tracker","UCB",0.0185931768401822,0.85,1.74029129345616,NA,24.3190072604652,4.12006988922674,"BMT-UCB",0,0
"434",34,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.05,0.207340305088886,NA,4.13406994497283,0.0915490938856005,"BMT-UCB",0,0
"435",35,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.07,0.132037396819051,NA,20.8485476193329,0.123513142781551,"BMT-UCB",0,0
"436",36,"Best","Rough",1120.9959467008,"Mean Tracker","UCB",0.0260591241051653,1.25,1.08445753576676,NA,31.1933270299258,0.19681432891974,"BMT-UCB",0,0
"437",37,"Best","Rough",861.818324565088,"Mean Tracker","UCB",0.25123717319455,0.65,2.87634266976184,NA,0.00673794792974678,0.0256751047078647,"BMT-UCB",0,0
"438",38,"Best","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.25,0.0560289446502042,NA,7.26028419680071,0.0339748999946263,"BMT-UCB",0,0
"439",39,"Best","Smooth",1138.05253207411,"Mean Tracker","UCB",0.0112400645473223,1.07,2.7197948747635,NA,42.303165130275,0.203134487071283,"BMT-UCB",0,0
"440",40,"Cumulative","Rough",1141.03423774943,"Mean Tracker","UCB",0.00864950653002572,0.91,20.97935726328,NA,2.0213192916609,0.0244548650775581,"BMT-UCB",0,0
"441",41,"Cumulative","Rough",1135.54844852206,"Mean Tracker","UCB",0.0134156561140711,0.93,4.22408756030772,NA,0.50091791231823,0.0225765168028448,"BMT-UCB",0,0
"442",42,"Cumulative","Smooth",463.854651413647,"Mean Tracker","UCB",0.596994969682722,1.4,7.45505904784437,NA,0.175546899503418,0.00673803110017416,"BMT-UCB",0,0
"443",43,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.03,0.78253575762619,NA,12.3917569648729,0.0403762537815391,"BMT-UCB",0,0
"444",44,"Best","Smooth",1130.61788268283,"Mean Tracker","UCB",0.0176994179119988,1.4,0.283894353525239,NA,37.3329565276252,0.419932758472555,"BMT-UCB",0,0
"445",45,"Best","Smooth",1150.77487364613,"Mean Tracker","UCB",0.000186671775873282,1.39,1.6899663321113,NA,43.1495403242216,0.917116664264832,"BMT-UCB",0,0
"446",46,"Cumulative","Rough",1210.7469373414,"Mean Tracker","UCB",-0.051918105602224,0.98,7.2126572583191,NA,18.9713156018634,0.054298779170505,"BMT-UCB",0,0
"447",47,"Cumulative","Rough",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,0.86,0.224338667267423,NA,35.2584432199609,0.119971033467166,"BMT-UCB",0,0
"448",48,"Cumulative","Smooth",698.763238580347,"Mean Tracker","UCB",0.39290228244893,1.13,9.2882347430804,NA,0.00673797549811475,0.00673797907100861,"BMT-UCB",0,0
"449",49,"Cumulative","Smooth",1125.20611971177,"Mean Tracker","UCB",0.0224012521904203,1.07,1.94222950627452,NA,1.23161625625738,0.03645900783457,"BMT-UCB",0,0
"450",50,"Best","Rough",1174.41903144493,"Mean Tracker","UCB",-0.0203557858700576,1.06,6.27720860518399,NA,0.827206580809885,0.0439050905647374,"BMT-UCB",0,0
"451",51,"Best","Rough",1120.7816351383,"Mean Tracker","UCB",0.0262453217372836,1.45,0.483026847751117,NA,14.744913989163,0.131554075946693,"BMT-UCB",0,0
"452",52,"Best","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.4,0.111212697052684,NA,10.3954422229644,0.122294366482689,"BMT-UCB",0,0
"453",53,"Best","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.47,0.24160901299212,NA,46.314882773258,0.0511125781999041,"BMT-UCB",0,0
"454",54,"Cumulative","Rough",1149.52090779585,"Mean Tracker","UCB",0.00127613922859227,0.92,1.69723997062297,NA,0.923268031551664,0.0933604599039008,"BMT-UCB",0,0
"455",55,"Cumulative","Rough",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,0.93,0.169220086468484,NA,5.8544102617516,0.0740465816041999,"BMT-UCB",0,0
"456",56,"Cumulative","Smooth",1155.81618128136,"Mean Tracker","UCB",-0.00419330443043231,1.04,1.6175247072029,NA,0.17165496011418,0.207432744342567,"BMT-UCB",0,0
"457",57,"Cumulative","Smooth",1161.94999211969,"Mean Tracker","UCB",-0.00952246651886823,1.05,11.8938467159658,NA,0.558255125950479,0.00967184403093421,"BMT-UCB",0,0
"458",58,"Best","Rough",1132.06036990989,"Mean Tracker","UCB",0.0164461597913788,1.21,11.1387073088645,NA,22.4448498959272,0.0419033681755343,"BMT-UCB",0,0
"459",59,"Best","Rough",804.027317635611,"Mean Tracker","UCB",0.301447010324998,1.41,8.07180985246051,NA,0.208331092946253,0.0067404893367791,"BMT-UCB",0,0
"460",60,"Best","Smooth",1145.95641686886,"Mean Tracker","UCB",0.00437303126087185,1.37,0.190181261193335,NA,9.60077888529981,0.32281836969001,"BMT-UCB",0,0
"461",61,"Best","Smooth",1146.09892278397,"Mean Tracker","UCB",0.00424921963051383,1.47,3.04606312061513,NA,1.58717169304789,0.0215076296959927,"BMT-UCB",0,0
"462",62,"Cumulative","Rough",1144.34547548477,"Mean Tracker","UCB",0.00577264529806409,0.88,3.41246395344411,NA,0.48499436470842,0.0512856823325295,"BMT-UCB",0,0
"463",63,"Cumulative","Rough",1170.60597671271,"Mean Tracker","UCB",-0.0170429372583647,0.83,0.332735406577238,NA,0.00673801314754474,0.252377899566617,"BMT-UCB",0,0
"464",64,"Cumulative","Smooth",712.614430620916,"Mean Tracker","UCB",0.380868124655691,1.37,3.99807421892775,NA,0.164491235123716,0.0212140447238882,"BMT-UCB",0,0
"465",65,"Best","Rough",1135.40295904357,"Mean Tracker","UCB",0.0135420599164439,1.12,0.702015150319341,NA,22.6847428301493,0.979882705742009,"BMT-UCB",0,0
"466",66,"Best","Rough",1208.73630208736,"Mean Tracker","UCB",-0.0501712305433137,1.06,0.832207167953199,NA,0.184905062185832,0.014256446399986,"BMT-UCB",0,0
"467",67,"Best","Smooth",1121.54172750879,"Mean Tracker","UCB",0.0255849401977651,1.47,2.26827476318211,NA,8.4204487321493,0.0301092573917574,"BMT-UCB",0,0
"468",68,"Best","Smooth",581.600371752133,"Mean Tracker","UCB",0.494695429406202,1.14,7.47204001888005,NA,0.10336983675455,0.00673800250393992,"BMT-UCB",0,0
"469",69,"Cumulative","Rough",889.696972943929,"Mean Tracker","UCB",0.22701571610475,1.08,6.53473749841822,NA,0.271653993122624,0.00673801902883052,"BMT-UCB",0,0
"470",70,"Cumulative","Rough",1128.84356042194,"Mean Tracker","UCB",0.0192409801111995,0.96,2.33771237559779,NA,4.38738552944024,0.0106735044656306,"BMT-UCB",0,0
"471",71,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.06,0.218016778106754,NA,41.4912736934843,0.178932683021456,"BMT-UCB",0,0
"472",72,"Cumulative","Smooth",1146.23024337824,"Mean Tracker","UCB",0.00413512600245103,1.04,0.152918296779158,NA,44.654147744362,27.8277124361871,"BMT-UCB",0,0
"473",73,"Best","Rough",1151.43533132911,"Mean Tracker","UCB",-0.000387145405306377,1.24,1.42427936365946,NA,44.7196362288265,5.55105453079163,"BMT-UCB",0,0
"474",74,"Best","Rough",1123.26586159458,"Mean Tracker","UCB",0.0240869823624931,1.14,0.00673865054221473,NA,0.151450522192056,0.01756892288827,"BMT-UCB",0,0
"475",75,"Best","Smooth",1112.84910448519,"Mean Tracker","UCB",0.0331372430462671,1.19,0.076200035031399,NA,40.8888464576829,0.0674103529697195,"BMT-UCB",0,0
"476",76,"Best","Smooth",1144.19869850551,"Mean Tracker","UCB",0.00590016770361756,1.11,2.01167017225493,NA,0.521250971964346,0.0569256991959362,"BMT-UCB",0,0
"477",77,"Cumulative","Smooth",470.164493193301,"Mean Tracker","UCB",0.59151286883506,1.25,6.13044246271112,NA,0.133015949724167,0.00673813987126047,"BMT-UCB",0,0
"478",78,"Best","Smooth",1129.1165420183,"Mean Tracker","UCB",0.0190038089279841,1.41,2.27611942415617,NA,1.05832818522596,0.0751532813966777,"BMT-UCB",0,0
"479",79,"Cumulative","Smooth",359.263046227285,"Mean Tracker","UCB",0.687865984753075,1.35,6.48125300004726,NA,0.180953488213471,0.00673796590691548,"BMT-UCB",0,0
"480",80,"Cumulative","Smooth",1168.69277113734,"Mean Tracker","UCB",-0.0153807108075703,0.94,2.43735195243226,NA,0.212651772467038,0.103472953129528,"BMT-UCB",0,0
"481",1,"Cumulative","Rough",1147.87176497211,"Mean Tracker","EXI",0.00270894334440086,0.89,11.9858271307908,NA,NA,0.00673794847473957,"BMT-EXI",0,NA
"482",2,"Cumulative","Rough",1126.14766312663,"Mean Tracker","EXI",0.0215832228114097,0.86,6.84038274966555,NA,NA,0.00711717547819222,"BMT-EXI",0,NA
"483",3,"Cumulative","Smooth",1150.99067386597,"Mean Tracker","EXI",-8.19227770509912e-07,1.19,148.413159048234,NA,NA,148.413159011987,"BMT-EXI",0,NA
"484",4,"Cumulative","Smooth",1150.99015461025,"Mean Tracker","EXI",-3.68089324576104e-07,1.27,148.413159027153,NA,NA,148.413158854882,"BMT-EXI",0,NA
"485",5,"Best","Rough",1150.99120498287,"Mean Tracker","EXI",-1.28067141957899e-06,0.86,148.413159035558,NA,NA,148.413158868185,"BMT-EXI",0,NA
"486",6,"Best","Rough",1219.3911690516,"Mean Tracker","EXI",-0.0594283652316612,0.92,148.413158900287,NA,NA,148.413158767503,"BMT-EXI",0,NA
"487",7,"Best","Smooth",1123.25674667091,"Mean Tracker","EXI",0.0240949015675259,1.39,4.63418014130676,NA,NA,0.00889180540130826,"BMT-EXI",0,NA
"488",8,"Best","Smooth",1127.71445703622,"Mean Tracker","EXI",0.0202219648718516,1.38,12.0627362124206,NA,NA,0.00673794703873344,"BMT-EXI",0,NA
"489",9,"Cumulative","Rough",1150.99079319896,"Mean Tracker","EXI",-9.22906361999765e-07,1.24,148.413159067188,NA,NA,148.41315893571,"BMT-EXI",0,NA
"490",10,"Cumulative","Rough",1150.99004909662,"Mean Tracker","EXI",-2.76417235767212e-07,1.1,148.413159059418,NA,NA,148.413159040685,"BMT-EXI",0,NA
"491",11,"Cumulative","Smooth",1145.52635034093,"Mean Tracker","EXI",0.00474668057881655,1.07,11.0435074048367,NA,NA,0.00673794710239949,"BMT-EXI",0,NA
"492",12,"Cumulative","Smooth",1170.81164731507,"Mean Tracker","EXI",-0.0172216274732633,1.05,1.0093743137029,NA,NA,0.482062916639709,"BMT-EXI",0,NA
"493",13,"Best","Rough",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.16,0.436687866050944,NA,NA,0.00919405201602544,"BMT-EXI",0,NA
"494",14,"Best","Rough",1128.59422998169,"Mean Tracker","EXI",0.019457602756519,1.12,4.56562364854391,NA,NA,0.00889680922391086,"BMT-EXI",0,NA
"495",15,"Best","Smooth",1139.39939465571,"Mean Tracker","EXI",0.0100698867903999,1.29,10.7276179426228,NA,NA,0.00673794832975258,"BMT-EXI",0,NA
"496",16,"Best","Smooth",1136.79865564725,"Mean Tracker","EXI",0.0123294543074153,1.2,0.00673794699927618,NA,NA,0.209792137827374,"BMT-EXI",0,NA
"497",17,"Cumulative","Rough",1155.4299885351,"Mean Tracker","EXI",-0.00385777342100191,0.84,0.00673794699930748,NA,NA,0.445047709229272,"BMT-EXI",0,NA
"498",18,"Cumulative","Rough",1150.99052166889,"Mean Tracker","EXI",-6.86996284304797e-07,1.17,148.413159011006,NA,NA,148.413158961485,"BMT-EXI",0,NA
"499",19,"Cumulative","Smooth",1141.11482389112,"Mean Tracker","EXI",0.00857949188131257,1.06,2.38193691413748,NA,NA,0.0527321790975957,"BMT-EXI",0,NA
"500",20,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.01,0.0539033310230471,NA,NA,0.0133431467060276,"BMT-EXI",0,NA
"501",21,"Best","Rough",1119.86562763603,"Mean Tracker","EXI",0.0270411650690257,1.31,4.74790540100427,NA,NA,0.00722156931799838,"BMT-EXI",0,NA
"502",22,"Best","Rough",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.14,0.101426034181891,NA,NA,0.0123105524044305,"BMT-EXI",0,NA
"503",23,"Best","Smooth",1150.99009960526,"Mean Tracker","EXI",-3.20300024281295e-07,1.39,148.41315898404,NA,NA,148.413158928983,"BMT-EXI",0,NA
"504",24,"Best","Smooth",1151.70916382286,"Mean Tracker","EXI",-0.000625055863054058,1.26,148.413158507193,NA,NA,148.413157337702,"BMT-EXI",0,NA
"505",25,"Cumulative","Rough",1121.19653599507,"Mean Tracker","EXI",0.0258848486195703,0.9,0.333406146402721,NA,NA,0.0148243365388175,"BMT-EXI",0,NA
"506",26,"Cumulative","Rough",1119.33186239487,"Mean Tracker","EXI",0.0275049096418982,0.92,0.0244244268008815,NA,NA,0.0126991530318209,"BMT-EXI",0,NA
"507",27,"Cumulative","Smooth",1150.98994888338,"Mean Tracker","EXI",-1.89350223278595e-07,1.18,148.413158991446,NA,NA,148.413158917905,"BMT-EXI",0,NA
"508",28,"Cumulative","Smooth",1130.55668974517,"Mean Tracker","EXI",0.0177525834060218,1.15,0.0980604599713475,NA,NA,0.0137251750560056,"BMT-EXI",0,NA
"509",29,"Best","Rough",1120.69891213829,"Mean Tracker","EXI",0.0263171929258743,1.09,0.293573294392843,NA,NA,0.00928593767135747,"BMT-EXI",0,NA
"510",30,"Best","Rough",1128.5763702563,"Mean Tracker","EXI",0.0194731195981648,1.23,0.0524946947449039,NA,NA,0.0144630416604023,"BMT-EXI",0,NA
"511",31,"Best","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.4,0.143899257645065,NA,NA,0.0128671162969108,"BMT-EXI",0,NA
"512",32,"Best","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.27,0.0715336767551389,NA,NA,0.0121854281666742,"BMT-EXI",0,NA
"513",33,"Cumulative","Rough",1129.63093260491,"Mean Tracker","EXI",0.0185568973936943,0.85,8.51747316827647,NA,NA,0.0904132600753373,"BMT-EXI",0,NA
"514",34,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.05,0.107696132167928,NA,NA,0.00879608309897228,"BMT-EXI",0,NA
"515",35,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.07,0.0544259757339842,NA,NA,0.0111370070954654,"BMT-EXI",0,NA
"516",36,"Best","Rough",1121.11125341794,"Mean Tracker","EXI",0.0259589436135006,1.25,0.0540546068125968,NA,NA,0.0156405467399965,"BMT-EXI",0,NA
"517",37,"Best","Rough",1150.99010623565,"Mean Tracker","EXI",-3.26060626276714e-07,0.65,148.413158953959,NA,NA,148.413158874109,"BMT-EXI",0,NA
"518",38,"Best","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.25,0.35902587680275,NA,NA,0.00931502237842163,"BMT-EXI",0,NA
"519",39,"Best","Smooth",1136.88313364794,"Mean Tracker","EXI",0.01225605834356,1.07,0.00673794699927794,NA,NA,0.361623222363948,"BMT-EXI",0,NA
"520",40,"Cumulative","Rough",1141.37911260225,"Mean Tracker","EXI",0.00834987322875147,0.91,7.10727009635242,NA,NA,0.00855600159777067,"BMT-EXI",0,NA
"521",41,"Cumulative","Rough",1132.571621006,"Mean Tracker","EXI",0.0160019759013158,0.93,12.6965719367643,NA,NA,0.00673794732830049,"BMT-EXI",0,NA
"522",42,"Cumulative","Smooth",1150.99046172743,"Mean Tracker","EXI",-6.34918101649617e-07,1.4,148.413159063715,NA,NA,148.41315892224,"BMT-EXI",0,NA
"523",43,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.03,0.136943287514628,NA,NA,0.0117293044923035,"BMT-EXI",0,NA
"524",44,"Best","Smooth",1130.4750151517,"Mean Tracker","EXI",0.0178235437206774,1.4,0.164105494938119,NA,NA,0.0163177719749426,"BMT-EXI",0,NA
"525",45,"Best","Smooth",1149.34791247695,"Mean Tracker","EXI",0.0014264405859814,1.39,1.53964282635897,NA,NA,0.422184022242314,"BMT-EXI",0,NA
"526",46,"Cumulative","Rough",1231.98407379698,"Mean Tracker","EXI",-0.0703693010252875,0.98,6.45227793503472,NA,NA,0.218708936030822,"BMT-EXI",0,NA
"527",47,"Cumulative","Rough",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,0.86,0.0894203523441059,NA,NA,0.0134036283791881,"BMT-EXI",0,NA
"528",48,"Cumulative","Smooth",1150.99037968372,"Mean Tracker","EXI",-5.63637086115065e-07,1.13,148.413159065557,NA,NA,148.413159000691,"BMT-EXI",0,NA
"529",49,"Cumulative","Smooth",1124.34498470137,"Mean Tracker","EXI",0.0231494213419394,1.07,4.89854888262365,NA,NA,0.00786057963531397,"BMT-EXI",0,NA
"530",50,"Best","Rough",1171.29161283677,"Mean Tracker","EXI",-0.0176386299093318,1.06,11.5000214953163,NA,NA,0.0067383028139051,"BMT-EXI",0,NA
"531",51,"Best","Rough",1120.77114287437,"Mean Tracker","EXI",0.0262544375996121,1.45,0.0584586724037597,NA,NA,0.013190959351116,"BMT-EXI",0,NA
"532",52,"Best","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.4,0.058925313813042,NA,NA,0.0121901989712127,"BMT-EXI",0,NA
"533",53,"Best","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.47,0.0255557285805172,NA,NA,0.012057518569044,"BMT-EXI",0,NA
"534",54,"Cumulative","Rough",1133.88329494139,"Mean Tracker","EXI",0.0148623706553898,0.92,10.2507189661319,NA,NA,0.00793002016028001,"BMT-EXI",0,NA
"535",55,"Cumulative","Rough",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,0.93,0.191344149228762,NA,NA,0.0109403604060352,"BMT-EXI",0,NA
"536",56,"Cumulative","Smooth",1154.27974305247,"Mean Tracker","EXI",-0.00285842003694903,1.04,28.3271224111245,NA,NA,0.00673794700308791,"BMT-EXI",0,NA
"537",57,"Cumulative","Smooth",1178.20178241137,"Mean Tracker","EXI",-0.0236423060402564,1.05,11.8005179967808,NA,NA,0.0151420258448625,"BMT-EXI",0,NA
"538",58,"Best","Rough",1132.98153758147,"Mean Tracker","EXI",0.0156458332143349,1.21,0.958579612690163,NA,NA,0.10751570266747,"BMT-EXI",0,NA
"539",59,"Best","Rough",1150.99007373494,"Mean Tracker","EXI",-2.97823442352296e-07,1.41,148.413159059977,NA,NA,148.41315892504,"BMT-EXI",0,NA
"540",60,"Best","Smooth",1145.55675042297,"Mean Tracker","EXI",0.00472026845608597,1.37,0.0434618222850722,NA,NA,0.0130621114679446,"BMT-EXI",0,NA
"541",61,"Best","Smooth",1144.86096406195,"Mean Tracker","EXI",0.0053247798103695,1.47,0.75504138434114,NA,NA,0.117459244869361,"BMT-EXI",0,NA
"542",62,"Cumulative","Rough",1133.46251847889,"Mean Tracker","EXI",0.015227948602082,0.88,11.8575463879144,NA,NA,0.00673796960924504,"BMT-EXI",0,NA
"543",63,"Cumulative","Rough",1154.21821356764,"Mean Tracker","EXI",-0.00280496214486581,0.83,148.413157547976,NA,NA,148.413155171094,"BMT-EXI",0,NA
"544",64,"Cumulative","Smooth",1150.99009537555,"Mean Tracker","EXI",-3.16625181406849e-07,1.37,148.413159058277,NA,NA,148.413159004549,"BMT-EXI",0,NA
"545",65,"Best","Rough",1129.35873248313,"Mean Tracker","EXI",0.0187933896181341,1.12,9.621680603914,NA,NA,0.107199680818665,"BMT-EXI",0,NA
"546",66,"Best","Rough",1196.91519193255,"Mean Tracker","EXI",-0.0399008433825909,1.06,4.62714619549007,NA,NA,0.344783771540451,"BMT-EXI",0,NA
"547",67,"Best","Smooth",1120.25336129905,"Mean Tracker","EXI",0.0267042952841778,1.47,4.256091927109,NA,NA,0.00717678549691381,"BMT-EXI",0,NA
"548",68,"Best","Smooth",1150.99040590328,"Mean Tracker","EXI",-5.86417097547809e-07,1.14,148.413159048636,NA,NA,148.413159008092,"BMT-EXI",0,NA
"549",69,"Cumulative","Rough",1150.98984936201,"Mean Tracker","EXI",-1.02884319508334e-07,1.08,148.413159034055,NA,NA,148.413158755207,"BMT-EXI",0,NA
"550",70,"Cumulative","Rough",1128.46756787272,"Mean Tracker","EXI",0.0195676490111175,0.96,0.277998859946439,NA,NA,0.00849457528461977,"BMT-EXI",0,NA
"551",71,"Cumulative","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.06,0.10847281136866,NA,NA,0.00947160326713989,"BMT-EXI",0,NA
"552",72,"Cumulative","Smooth",1147.56487270087,"Mean Tracker","EXI",0.0029755767147791,1.04,0.470318966086525,NA,NA,0.204256989111247,"BMT-EXI",0,NA
"553",73,"Best","Rough",1145.24363098176,"Mean Tracker","EXI",0.00499231210060325,1.24,0.196417300658967,NA,NA,0.625674664883775,"BMT-EXI",0,NA
"554",74,"Best","Rough",1148.86557322997,"Mean Tracker","EXI",0.00184550535607553,1.14,0.908997525912963,NA,NA,0.57836234592317,"BMT-EXI",0,NA
"555",75,"Best","Smooth",1112.84910448519,"Mean Tracker","EXI",0.0331372430462671,1.19,0.0711095585578572,NA,NA,0.0100244570800734,"BMT-EXI",0,NA
"556",76,"Best","Smooth",1143.09737181741,"Mean Tracker","EXI",0.00685701958378204,1.11,11.7914091217675,NA,NA,0.0067380426164094,"BMT-EXI",0,NA
"557",77,"Cumulative","Smooth",1150.9905445343,"Mean Tracker","EXI",-7.06862153920795e-07,1.25,148.413159029249,NA,NA,148.413158868387,"BMT-EXI",0,NA
"558",78,"Best","Smooth",1128.74864386991,"Mean Tracker","EXI",0.0193234452709508,1.41,3.35260817494739,NA,NA,0.00932417306749033,"BMT-EXI",0,NA
"559",79,"Cumulative","Smooth",1150.99060104564,"Mean Tracker","EXI",-7.5596019799562e-07,1.35,148.413158998108,NA,NA,148.413158698159,"BMT-EXI",0,NA
"560",80,"Cumulative","Smooth",1163.8721291899,"Mean Tracker","EXI",-0.011192452808531,0.94,24.4312723697257,NA,NA,8.47564369591494,"BMT-EXI",0,NA
"561",1,"Cumulative","Rough",1143.1670624181,"Mean Tracker","POI",0.00679647117155713,0.89,0.00673794699928545,NA,NA,0.123058677770456,"BMT-POI",0,NA
"562",2,"Cumulative","Rough",1122.54984891043,"Mean Tracker","POI",0.0247090666999131,0.86,0.00673794700164585,NA,NA,0.0996235992984145,"BMT-POI",0,NA
"563",3,"Cumulative","Smooth",673.501611940569,"Mean Tracker","POI",0.414850025300708,1.19,2.36910359594126,NA,NA,0.0067379469990856,"BMT-POI",0,NA
"564",4,"Cumulative","Smooth",710.736621124211,"Mean Tracker","POI",0.382499598374545,1.27,2.53702896955118,NA,NA,0.00673794699928013,"BMT-POI",0,NA
"565",5,"Best","Rough",626.842490026749,"Mean Tracker","POI",0.455388286120449,0.86,2.71840967790665,NA,NA,0.00673794699908746,"BMT-POI",0,NA
"566",6,"Best","Rough",999.102718731462,"Mean Tracker","POI",0.13196209151865,0.92,2.78759965189132,NA,NA,0.00673794699908799,"BMT-POI",0,NA
"567",7,"Best","Smooth",1127.39934784288,"Mean Tracker","POI",0.0204957372478063,1.39,0.0701734782960921,NA,NA,0.118358843873096,"BMT-POI",0,NA
"568",8,"Best","Smooth",1128.18155349748,"Mean Tracker","POI",0.0198161433004691,1.38,0.00805285510401085,NA,NA,0.125392532414922,"BMT-POI",0,NA
"569",9,"Cumulative","Rough",388.404178026605,"Mean Tracker","POI",0.662547659996659,1.24,1.6068543551716,NA,NA,0.00673794699908607,"BMT-POI",0,NA
"570",10,"Cumulative","Rough",868.811937099653,"Mean Tracker","POI",0.24516100036125,1.1,2.82247395338811,NA,NA,0.00673794699908631,"BMT-POI",0,NA
"571",11,"Cumulative","Smooth",1139.70421739425,"Mean Tracker","POI",0.00980505146620447,1.07,0.00673794699998165,NA,NA,0.118762981767519,"BMT-POI",0,NA
"572",12,"Cumulative","Smooth",1155.22017938655,"Mean Tracker","POI",-0.00367548756483194,1.05,0.399287711268301,NA,NA,0.117050932094481,"BMT-POI",0,NA
"573",13,"Best","Rough",1118.5180945361,"Mean Tracker","POI",0.028211925384001,1.16,0.00741281660606748,NA,NA,0.110258145698011,"BMT-POI",0,NA
"574",14,"Best","Rough",1122.35307105894,"Mean Tracker","POI",0.02488003073738,1.12,0.00734200856436068,NA,NA,0.113154713227698,"BMT-POI",0,NA
"575",15,"Best","Smooth",1134.6455790533,"Mean Tracker","POI",0.0142000848926136,1.29,0.0067379470031437,NA,NA,0.167982767230834,"BMT-POI",0,NA
"576",16,"Best","Smooth",1131.81113532852,"Mean Tracker","POI",0.0166626991528289,1.2,0.00673794699914917,NA,NA,0.145539711838532,"BMT-POI",0,NA
"577",17,"Cumulative","Rough",1148.85813074307,"Mean Tracker","POI",0.00185197151881011,0.84,0.00673794699924088,NA,NA,0.293277732083797,"BMT-POI",0,NA
