"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"350",44,"Best","Smooth",40,2,746.706317663659,0.351248497194024,"LBMT","UCB",0.0262410952985741,NA,67.2431222568763,20.3470719512121,143.611659907529,1.4
"351",44,"Best","Smooth",40,3,746.706317663659,0.351248497194024,"LBMT","UCB",0.782638408169901,NA,44.8965006486806,20.4354854678613,130.270190543986,1.4
"352",44,"Best","Smooth",40,4,746.706317663659,0.351248497194024,"LBMT","UCB",0.759859426225337,NA,50.8157662816702,19.7967496430032,144.912774425827,1.4
"353",45,"Best","Smooth",20,1,739.776284657281,0.35726943102173,"LBMT","UCB",1.38785508113015,NA,3.05643306790164,1.22596314208651,62.0257944185398,1.39
"354",45,"Best","Smooth",20,2,739.776284657281,0.35726943102173,"LBMT","UCB",1.34979022035764,NA,1.46883054946646,0.609463001281608,54.5558869861515,1.39
"355",45,"Best","Smooth",20,3,739.776284657281,0.35726943102173,"LBMT","UCB",1.30743239889845,NA,1.94315135812942,0.75061598354179,71.1827427424482,1.39
"356",45,"Best","Smooth",20,4,739.776284657281,0.35726943102173,"LBMT","UCB",0.00674536422685373,NA,44.3223096283562,18.9128214890773,55.5098825456872,1.39
"357",45,"Best","Smooth",40,1,739.776284657281,0.35726943102173,"LBMT","UCB",0.91477938897147,NA,44.8980097329147,19.1772782582832,117.713897296077,1.39
"358",45,"Best","Smooth",40,2,739.776284657281,0.35726943102173,"LBMT","UCB",1.41729453710235,NA,44.9651784458339,18.7076903168779,121.14147815869,1.39
"359",45,"Best","Smooth",40,3,739.776284657281,0.35726943102173,"LBMT","UCB",0.961205492366377,NA,63.4354973129267,17.8750200790159,141.408445372765,1.39
"360",45,"Best","Smooth",40,4,739.776284657281,0.35726943102173,"LBMT","UCB",1.36545277028199,NA,46.8106465135686,19.012914420961,116.238157136922,1.39
"361",46,"Cumulative","Rough",20,1,786.509480037773,0.316666813879181,"LBMT","UCB",10.6302567403315,NA,0.0315189099162765,0.0145761087821133,55.6724543197106,0.98
