"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"92",12,"Cumulative","Smooth",20,4,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.254348749067145,82.4791754005851,1.05
"93",12,"Cumulative","Smooth",40,1,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.254128406599615,157.897840274791,1.05
"94",12,"Cumulative","Smooth",40,2,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.264654952424135,147.061626286297,1.05
"95",12,"Cumulative","Smooth",40,3,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.266894740773355,145.299235863021,1.05
"96",12,"Cumulative","Smooth",40,4,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.245093534701913,169.483399660969,1.05
"97",13,"Best","Rough",20,1,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.216333378039399,73.6910526189519,1.16
"98",13,"Best","Rough",20,2,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.224595879805434,67.0156312845779,1.16
"99",13,"Best","Rough",20,3,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.212788776185635,76.7490348791089,1.16
"100",13,"Best","Rough",20,4,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.232774232368195,60.4007803773525,1.16
"101",13,"Best","Rough",40,1,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.241064602171186,142.547840532212,1.16
"102",13,"Best","Rough",40,2,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.228876556969082,160.25902469591,1.16
"103",13,"Best","Rough",40,3,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.238423378318857,145.445500219066,1.16
"104",13,"Best","Rough",40,4,865.972873893951,0.247627628107246,"LocalSearch","",NA,NA,NA,0.242599050515433,139.864009286772,1.16
"105",14,"Best","Rough",20,1,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.251133983583232,74.6409970619881,1.12
"106",14,"Best","Rough",20,2,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.235175439386786,84.8826390166646,1.12
"107",14,"Best","Rough",20,3,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.257903701085783,71.5067300496109,1.12
"108",14,"Best","Rough",20,4,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.25333916100177,73.2102808476894,1.12
"109",14,"Best","Rough",40,1,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.234615288205565,126.391552879692,1.12
"110",14,"Best","Rough",40,2,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.224592358927441,142.181799064608,1.12
"111",14,"Best","Rough",40,3,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.221308101243495,146.399627625749,1.12
"112",14,"Best","Rough",40,4,868.162851553429,0.245724937231209,"LocalSearch","",NA,NA,NA,0.220276422521479,148.949225007427,1.12
"113",15,"Best","Smooth",20,1,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.322204195233521,75.7106853521536,1.29
"114",15,"Best","Smooth",20,2,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.293817209045378,84.6048901126382,1.29
"115",15,"Best","Smooth",20,3,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.271043283508477,94.5999526809508,1.29
"116",15,"Best","Smooth",20,4,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.306866933048559,80.0121279420647,1.29
"117",15,"Best","Smooth",40,1,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.254035582465277,151.325491914167,1.29
"118",15,"Best","Smooth",40,2,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.263378526678149,141.517960801159,1.29
"119",15,"Best","Smooth",40,3,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.261017979316325,143.250112413823,1.29
"120",15,"Best","Smooth",40,4,949.416466810513,0.175130375809277,"LocalSearch","",NA,NA,NA,0.234272614532008,178.395245593557,1.29
"121",16,"Best","Smooth",20,1,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.184507720509773,55.8715001104086,1.2
"122",16,"Best","Smooth",20,2,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.191053386270309,52.0835255621734,1.2
"123",16,"Best","Smooth",20,3,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.182968067119627,58.5266307111339,1.2
"124",16,"Best","Smooth",20,4,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.175574937013706,66.2873474584513,1.2
"125",16,"Best","Smooth",40,1,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.171148264433238,144.595737667631,1.2
"126",16,"Best","Smooth",40,2,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.193893934486603,96.7650072075807,1.2
"127",16,"Best","Smooth",40,3,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.189964998113513,103.833089100173,1.2
"128",16,"Best","Smooth",40,4,698.5917152893,0.393051304882786,"LocalSearch","",NA,NA,NA,0.18190583839144,120.628877471748,1.2
"129",17,"Cumulative","Rough",20,1,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.201557826280484,73.3253654811067,0.84
"130",17,"Cumulative","Rough",20,2,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.204843456333567,70.7932732807935,0.84
"131",17,"Cumulative","Rough",20,3,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.227707901362879,50.2267046431329,0.84
"132",17,"Cumulative","Rough",20,4,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.204640159703147,70.2965591271749,0.84
"133",17,"Cumulative","Rough",40,1,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.21430628524732,122.963691240785,0.84
"134",17,"Cumulative","Rough",40,2,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.191659848934152,167.864281605648,0.84
"135",17,"Cumulative","Rough",40,3,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.217922252068521,119.048831883159,0.84
"136",17,"Cumulative","Rough",40,4,794.468656835965,0.309751741933518,"LocalSearch","",NA,NA,NA,0.216513011231319,119.949949574165,0.84
"137",18,"Cumulative","Rough",20,1,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.241350211635118,49.6427667444744,1.17
"138",18,"Cumulative","Rough",20,2,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.200032063017026,85.4836680137748,1.17
"139",18,"Cumulative","Rough",20,3,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.233906048509478,55.9880103854428,1.17
"140",18,"Cumulative","Rough",20,4,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.197102048313678,87.3163660668718,1.17
"141",18,"Cumulative","Rough",40,1,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.181262317305265,83.1967815591233,1.17
"142",18,"Cumulative","Rough",40,2,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.157730587631109,138.486015132654,1.17
"143",18,"Cumulative","Rough",40,3,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.169835474890686,109.374894477113,1.17
"144",18,"Cumulative","Rough",40,4,708.579622380742,0.384373636591812,"LocalSearch","",NA,NA,NA,0.174590953165099,99.0911200012874,1.17
"145",19,"Cumulative","Smooth",20,1,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.268642858779064,67.2763509713154,1.06
"146",19,"Cumulative","Smooth",20,2,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.245008953087383,80.3564644505637,1.06
"147",19,"Cumulative","Smooth",20,3,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.24696910624238,79.2607072850915,1.06
"148",19,"Cumulative","Smooth",20,4,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.2492922231708,77.9353476307317,1.06
"149",19,"Cumulative","Smooth",40,1,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.224193535663973,174.302689751604,1.06
"150",19,"Cumulative","Smooth",40,2,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.256116024530747,131.791869694861,1.06
"151",19,"Cumulative","Smooth",40,3,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.235587649494506,155.660852250704,1.06
"152",19,"Cumulative","Smooth",40,4,902.991207690869,0.215465452545018,"LocalSearch","",NA,NA,NA,0.251179417217067,136.406925655998,1.06
"153",20,"Cumulative","Smooth",20,1,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.179315976155274,66.7548056324927,1.01
"154",20,"Cumulative","Smooth",20,2,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.192509072273749,53.0094385018728,1.01
"155",20,"Cumulative","Smooth",20,3,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.18698979371225,60.0304486365207,1.01
"156",20,"Cumulative","Smooth",20,4,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.191699126673011,56.07242006357,1.01
"157",20,"Cumulative","Smooth",40,1,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.205353703422744,154.358904159727,1.01
"158",20,"Cumulative","Smooth",40,2,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.219291565595199,130.261490652329,1.01
"159",20,"Cumulative","Smooth",40,3,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.218601256865648,131.33208944348,1.01
"160",20,"Cumulative","Smooth",40,4,779.734908961788,0.322552679663955,"LocalSearch","",NA,NA,NA,0.221001215750363,127.915311871796,1.01
"161",21,"Best","Rough",20,1,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.282577380632765,90.7215110679833,1.31
