"participant","leaveoutindex","reward","environment","horizon","lambda","beta","tau"
22,5,"Cumulative","Rough",5,0.488675799724076,0.510112604878812,0.00673794788767533
22,6,"Cumulative","Rough",5,0.483797570027869,0.497278535946591,0.00673833217627658
22,7,"Cumulative","Rough",5,0.494241381193967,0.510475150693639,0.00673910202503644
22,8,"Cumulative","Rough",5,0.510109226796448,0.509481073197251,0.00673795197315318
22,1,"Cumulative","Rough",10,0.505725313108259,0.511933069962747,0.00673794725923821
22,2,"Cumulative","Rough",10,0.509740636480351,0.518958166829527,0.00673794727452662
22,3,"Cumulative","Rough",10,0.501715217874624,0.519131197144992,0.00673794759953414
22,4,"Cumulative","Rough",10,0.506641343407399,0.518234713693555,0.00673794701541589
22,5,"Cumulative","Rough",10,0.523494758160514,0.512231349822969,0.0067379472064561
22,6,"Cumulative","Rough",10,0.504390321646625,0.517969223580319,0.00673794700214355
22,7,"Cumulative","Rough",10,0.515253669918742,0.516818682458957,0.00673794700779103
22,8,"Cumulative","Rough",10,0.504591291662094,0.520196110193771,0.00673794711324098
23,1,"Cumulative","Rough",5,1.54685156560386,0.0166062202580085,0.115444946073119
23,2,"Cumulative","Rough",5,0.455448646759307,0.499348498770514,0.00674228636072145
23,3,"Cumulative","Rough",5,1.58193861715246,0.00673795199100444,0.116733000049545
23,4,"Cumulative","Rough",5,0.445501634291878,0.500496356474431,0.0067384203659012
23,5,"Cumulative","Rough",5,0.455903233579561,0.447429699688252,0.0067574795812691
23,6,"Cumulative","Rough",5,1.57306709743073,0.0115094173626086,0.105119795786088
23,7,"Cumulative","Rough",5,0.444669030030414,0.499946592703509,0.00673807478766794
23,8,"Cumulative","Rough",5,0.457020198530902,0.495969074115121,0.00673813965478025
23,1,"Cumulative","Rough",10,0.442336489109423,0.512217742491946,0.00673794715582999
23,2,"Cumulative","Rough",10,0.453424307066287,0.51048912972291,0.00673794704316498
23,3,"Cumulative","Rough",10,0.438133355291036,0.511807664649533,0.00673797000924839
23,4,"Cumulative","Rough",10,0.43828313992475,0.513091200939166,0.00673794750056379
23,5,"Cumulative","Rough",10,0.437396751909852,0.513273085947362,0.00673794703506186
23,6,"Cumulative","Rough",10,0.444675517022869,0.496279356067901,0.00673794718974707
23,7,"Cumulative","Rough",10,0.441284599338724,0.511676058341973,0.00673794714673309
23,8,"Cumulative","Rough",10,0.448021392825127,0.510188422286669,0.00673794944939303
24,1,"Cumulative","Smooth",5,0.533095555947523,2.42365510869906,0.0067379812257013
24,2,"Cumulative","Smooth",5,0.533415250929231,2.38803782094446,0.00673798553953258
24,3,"Cumulative","Smooth",5,0.537600735516104,2.33808123515665,0.00673823668105481
24,4,"Cumulative","Smooth",5,0.559386156512822,1.94087777352587,0.00673795130842979
24,5,"Cumulative","Smooth",5,0.533142725560445,2.41364070124317,0.00673859849729404
24,6,"Cumulative","Smooth",5,0.577458834261208,2.04375553212545,0.00673812130851634
24,7,"Cumulative","Smooth",5,0.522347134306699,2.40756280888671,0.00673810376029792
24,8,"Cumulative","Smooth",5,0.54126224097202,2.29566275084427,0.00673810445865727
24,1,"Cumulative","Smooth",10,0.72283150016314,0.499688582871395,0.0243297001993192
24,2,"Cumulative","Smooth",10,0.483804934141273,2.40599973253723,0.00673795755360008
24,3,"Cumulative","Smooth",10,0.757994707822043,0.497656183841837,0.0235043774520828
24,4,"Cumulative","Smooth",10,0.46746279810133,2.46273735230072,0.00673798197724809
24,5,"Cumulative","Smooth",10,0.667918598187234,0.496496787752421,0.0202427489134358
24,6,"Cumulative","Smooth",10,0.780355725787083,0.501439906859671,0.0253948968532712
24,7,"Cumulative","Smooth",10,0.84670243074558,0.501604957214511,0.0291741716566581
24,8,"Cumulative","Smooth",10,0.483846548704825,2.09577371447216,0.00673794778866516
25,1,"Cumulative","Smooth",5,0.494722441631084,1.58445605737381,0.00673794947229458
25,2,"Cumulative","Smooth",5,0.505806867883226,1.53206954633352,0.00673795892540182
25,3,"Cumulative","Smooth",5,0.50087376801359,1.70809063885549,0.00673794892991925
25,4,"Cumulative","Smooth",5,0.483428583601124,1.66889256603684,0.00673796566959741
25,5,"Cumulative","Smooth",5,0.495107998503266,1.70896817543839,0.0067379489442194
25,6,"Cumulative","Smooth",5,0.491118058359387,1.48622398199613,0.00673794964752379
25,7,"Cumulative","Smooth",5,0.483701889315707,1.77719867126992,0.00673794826680518
25,8,"Cumulative","Smooth",5,0.520571359975966,1.21911592802585,0.00673794700580428
25,1,"Cumulative","Smooth",10,0.447241705147189,0.537611233448499,0.00673794964091729
25,2,"Cumulative","Smooth",10,0.447341598199727,0.53550198363887,0.00673794754004904
25,3,"Cumulative","Smooth",10,0.451118906941829,0.53499329016572,0.00673794706379118
25,4,"Cumulative","Smooth",10,0.441719721519523,0.541209088738882,0.0067379472920066
25,5,"Cumulative","Smooth",10,0.451577573030986,0.542968151762845,0.00673794701067945
25,6,"Cumulative","Smooth",10,0.466090156536927,0.531925325297853,0.00673794699976128
25,7,"Cumulative","Smooth",10,0.452145445965954,0.538221775626356,0.00673794839021427
25,8,"Cumulative","Smooth",10,0.445765752159742,0.53737476093489,0.00673794783078852
26,1,"Best","Rough",5,0.861920429600352,0.515998769613475,0.00975157702997978
26,2,"Best","Rough",5,0.848135588356253,0.519634749496881,0.00957521976209397
26,3,"Best","Rough",5,0.863366301320339,0.516146881823028,0.00945741931555191
26,4,"Best","Rough",5,0.920342492082955,0.496306078490676,0.00808539898969337
26,5,"Best","Rough",5,0.822548852460236,0.52419880064056,0.00988276386845317
26,6,"Best","Rough",5,0.856667064822218,0.529250659758248,0.0106803128400934
26,7,"Best","Rough",5,0.86562656670084,0.51664717443909,0.00940291806950026
26,8,"Best","Rough",5,0.92689229172681,0.509593924256628,0.00793755168833229
26,1,"Best","Rough",10,0.456497290065753,0.53322705125927,0.00673794892045836
26,2,"Best","Rough",10,0.447079427712709,0.534703237550017,0.00673794847525729
26,3,"Best","Rough",10,0.455304156211168,0.532245533643623,0.00673794701050049
26,4,"Best","Rough",10,0.459561552460309,0.526270361179248,0.00673794702619776
26,5,"Best","Rough",10,0.452575440584689,0.534834236532031,0.0067379470313987
26,6,"Best","Rough",10,0.44549941952906,0.535166363005721,0.00673794714407874
26,7,"Best","Rough",10,0.453808306130165,0.531733003297952,0.00673794730048355
26,8,"Best","Rough",10,0.453420822428635,0.53460652654088,0.00673794942446154
27,1,"Best","Rough",5,0.812477357350762,0.00673794700855996,0.0354009239172417
27,2,"Best","Rough",5,0.788675446163843,0.00673794711391821,0.0342214754920754
27,3,"Best","Rough",5,0.767002001937617,0.00673794704354662,0.0356903039237725
27,4,"Best","Rough",5,0.813549371005909,0.00673794724423941,0.0350779129790616
27,5,"Best","Rough",5,0.791248201199961,0.0067379470536243,0.0342508563255782
27,6,"Best","Rough",5,0.810287542942372,0.00673794710775851,0.0347707290511761
27,7,"Best","Rough",5,0.256410070082535,0.00673795644626435,0.0067379471857138
27,8,"Best","Rough",5,0.767754941059339,0.0134909480279469,0.0361124655283133
27,1,"Best","Rough",10,0.372373167217971,0.0149729915967356,0.00673794777903293
27,2,"Best","Rough",10,0.37275130071036,0.0154847660162616,0.00673794724927818
27,3,"Best","Rough",10,0.352636118082,0.0092979613562551,0.00673794816308168
27,4,"Best","Rough",10,0.492245815537442,0.0140831811957257,0.00673794804142688
27,5,"Best","Rough",10,0.373892152626568,0.0202680282643291,0.00673794718803994
27,6,"Best","Rough",10,0.37238607973266,0.0149693419028016,0.00673794804918691
27,7,"Best","Rough",10,0.372373198311803,0.0149724036266942,0.00673794709445444
27,8,"Best","Rough",10,0.371593259199028,0.0149479912861317,0.00673794780929844
28,1,"Best","Smooth",5,0.553535784679715,0.46236547679844,0.00673794736854888
28,2,"Best","Smooth",5,0.508754979259258,0.474153376591627,0.00673858653635708
28,3,"Best","Smooth",5,0.503110279995918,0.480225235968849,0.00673796022584318
28,4,"Best","Smooth",5,0.505452492458844,0.480130962575502,0.00673948576725769
28,5,"Best","Smooth",5,0.505368582135902,0.478800398074058,0.00673794958712379
28,6,"Best","Smooth",5,0.507855631677431,0.477416450661253,0.00673797294788245
28,7,"Best","Smooth",5,0.559633236936049,0.444212683248911,0.00673794960352976
28,8,"Best","Smooth",5,0.506001846749543,0.480145966952481,0.00673795104791695
28,1,"Best","Smooth",10,0.429171775631901,0.53372204130624,0.00673794757938329
28,2,"Best","Smooth",10,0.437852271811689,0.532448750504986,0.0067379470048704
28,3,"Best","Smooth",10,0.439677333108029,0.532981294076237,0.00673794706260086
28,4,"Best","Smooth",10,0.447208615713584,0.529315274917267,0.00673794703104456
28,5,"Best","Smooth",10,0.433874960718797,0.533579912458868,0.0067379473761164
28,6,"Best","Smooth",10,0.433437633377463,0.533906412409203,0.00673794703677101
28,7,"Best","Smooth",10,0.430499318079115,0.529598702898648,0.006737948029774
28,8,"Best","Smooth",10,0.430325321863861,0.533137315246157,0.00673794711849024
29,1,"Best","Smooth",5,2.03936942418642,0.146158776127305,0.0649144261985482
29,2,"Best","Smooth",5,0.400173313588552,0.532821509836652,0.00691777773215236
29,3,"Best","Smooth",5,0.396995727368304,0.535479376573799,0.00695182816423523
29,4,"Best","Smooth",5,0.394905164472895,0.540515563327546,0.00679699505545112
29,5,"Best","Smooth",5,4.63525266944984,0.00673794714694291,0.108444595626741
29,6,"Best","Smooth",5,0.410318410754587,0.529937798565842,0.00673810363806576
29,7,"Best","Smooth",5,1.61613434086944,0.258519465377758,0.0754830340600752
29,8,"Best","Smooth",5,0.392192290913992,0.553351019080015,0.00682645480800846
29,1,"Best","Smooth",10,0.732582388773194,0.618936255265665,0.044938454285737
29,2,"Best","Smooth",10,0.641261933741389,0.610490345702804,0.0391631824836901
29,3,"Best","Smooth",10,0.614805656983448,0.597874384793947,0.0348281087869261
29,4,"Best","Smooth",10,0.653930457088242,0.6079369510592,0.0391279569930616
29,5,"Best","Smooth",10,0.692104315587577,0.610980993750955,0.0433505447656169
29,6,"Best","Smooth",10,0.625552480768595,0.607108830865816,0.0398592864397632
29,7,"Best","Smooth",10,0.716635457226383,0.592835626284122,0.0390071065437428
29,8,"Best","Smooth",10,0.714998412304733,0.590027243087435,0.039726552928049
30,1,"Cumulative","Rough",5,1.67704436270545,0.143636763024874,0.0235448406419861
30,2,"Cumulative","Rough",5,1.55078215822813,0.118970402763733,0.0232679234636346
30,3,"Cumulative","Rough",5,1.57984463657147,0.113267815453511,0.0248079201941007
30,4,"Cumulative","Rough",5,1.67021778944987,0.107420230150239,0.0250256209895453
30,5,"Cumulative","Rough",5,1.44721934855936,0.131898875077934,0.0138045574323331
30,6,"Cumulative","Rough",5,1.58723580568182,0.1121912563515,0.0243122973830861
30,7,"Cumulative","Rough",5,1.36900470911219,0.133988476343325,0.0218829200026201
30,8,"Cumulative","Rough",5,1.65583799091967,0.115403006670937,0.0253413252479377
30,1,"Cumulative","Rough",10,1.05751561555263,0.101751542731276,0.0268837630330777
30,2,"Cumulative","Rough",10,1.0946903741666,0.101755883444118,0.0303740000073954
30,3,"Cumulative","Rough",10,1.11699785646851,0.11079788446597,0.0302792394071417
30,4,"Cumulative","Rough",10,1.235478388628,0.0789931027423903,0.0322306707922536
30,5,"Cumulative","Rough",10,1.1149043545511,0.10692393177476,0.0301743856544553
30,6,"Cumulative","Rough",10,1.13914002945329,0.101279424537924,0.0282525842292995
30,7,"Cumulative","Rough",10,1.12696029472221,0.102153510837804,0.030942816534666
30,8,"Cumulative","Rough",10,1.01918246204823,0.143381558271458,0.0220505612723425
31,1,"Cumulative","Rough",5,0.908421982774694,0.0364660973759701,0.0315360306832973
31,2,"Cumulative","Rough",5,0.483236002527327,0.022482063029499,0.0354915264659217
31,3,"Cumulative","Rough",5,1.30342308044987,0.0358971911845238,0.0215513518261133
31,4,"Cumulative","Rough",5,0.510310446465125,0.022394582116742,0.0354113834287693
31,5,"Cumulative","Rough",5,0.87424807428734,0.0300225011489568,0.0308149200205229
31,6,"Cumulative","Rough",5,0.899790664910775,0.0347897674345945,0.0307993403452172
31,7,"Cumulative","Rough",5,1.54869212804665,0.0649763337592789,0.0338361615904361
31,8,"Cumulative","Rough",5,0.422634980606929,0.113407846603548,0.00673794739823486
31,1,"Cumulative","Rough",10,0.620775799137844,0.013114421543776,0.0303306070793687
31,2,"Cumulative","Rough",10,1.01441037561577,0.015092048006718,0.0174671158456617
31,3,"Cumulative","Rough",10,0.86677798051404,0.0131166909192564,0.029384199802547
31,4,"Cumulative","Rough",10,0.823785431323792,0.016955553754847,0.0284512280095622
31,5,"Cumulative","Rough",10,0.853531219067632,0.0135143556147424,0.0289878630654353
31,6,"Cumulative","Rough",10,0.626865130454542,0.0921267267050451,0.0189553609734728
31,7,"Cumulative","Rough",10,0.873131581428707,0.0152741906829137,0.0296323124498583
31,8,"Cumulative","Rough",10,0.878911461148106,0.0158123329541071,0.0293603890673199
32,1,"Cumulative","Smooth",5,2.22629937041347,0.207537180192676,0.0646716033096188
32,2,"Cumulative","Smooth",5,2.752780729928,0.19744339625825,0.0791906550765554
32,3,"Cumulative","Smooth",5,2.98520724262202,0.192197029830427,0.0755441845460185
32,4,"Cumulative","Smooth",5,2.59133723006022,0.164532869632344,0.0777019906920107
32,5,"Cumulative","Smooth",5,0.821831950058414,0.338318334167167,0.0164196486659938
32,6,"Cumulative","Smooth",5,2.61675636086229,0.168345472436451,0.0728885122657197
32,7,"Cumulative","Smooth",5,2.84753014832742,0.177478088031772,0.0736789199335063
32,8,"Cumulative","Smooth",5,2.85009894646458,0.194952622212452,0.0727075627129846
32,1,"Cumulative","Smooth",10,0.658231159911836,0.387736259127043,0.022105796116747
32,2,"Cumulative","Smooth",10,1.26256568364432,0.207563717490094,0.0519234254782075
32,3,"Cumulative","Smooth",10,1.55349454394828,0.155402882000325,0.0588626250674883
32,4,"Cumulative","Smooth",10,1.55095396467354,0.17246305092771,0.0609580613472723
32,5,"Cumulative","Smooth",10,1.48908531518628,0.167577296342797,0.0479792216579252
32,6,"Cumulative","Smooth",10,1.75839318312573,0.143428468757479,0.0577534595743586
32,7,"Cumulative","Smooth",10,1.32764653351329,0.21962947819383,0.0481591335653098
32,8,"Cumulative","Smooth",10,1.49594844141929,0.171059023847322,0.0550470320625391
33,1,"Cumulative","Smooth",5,0.521386036215948,0.506700038311456,0.00673798385561668
33,2,"Cumulative","Smooth",5,0.499502032575775,0.495290854368187,0.00673794740414902
33,3,"Cumulative","Smooth",5,0.504681224703999,0.507355826311952,0.00673794725559985
33,4,"Cumulative","Smooth",5,0.492936307045819,0.513682866480331,0.00674011567376411
33,5,"Cumulative","Smooth",5,0.49659533635701,0.510288852542592,0.00673794885714192
33,6,"Cumulative","Smooth",5,0.502180281628083,0.508124747519615,0.00673796787415792
33,7,"Cumulative","Smooth",5,0.52617423981005,0.50693489118111,0.00673794821295449
33,8,"Cumulative","Smooth",5,0.510155342810306,0.504750267032308,0.00673811251589449
33,1,"Cumulative","Smooth",10,0.478958711261468,1.00474452587568,0.00673795180427039
33,2,"Cumulative","Smooth",10,0.462894711254681,0.535162340040781,0.00673794745929157
33,3,"Cumulative","Smooth",10,0.465157963838184,0.535166836998289,0.00673794952112666
33,4,"Cumulative","Smooth",10,0.464051089144476,0.534172430178257,0.0067379471182404
33,5,"Cumulative","Smooth",10,0.458075361727187,0.532037706204781,0.00673795335353436
33,6,"Cumulative","Smooth",10,0.455498386599908,0.539969345292919,0.00673794721947334
33,7,"Cumulative","Smooth",10,0.470741014168457,0.5324170763413,0.00673794776532437
33,8,"Cumulative","Smooth",10,0.459776821338343,0.535944141786794,0.00673794852934119
34,1,"Best","Rough",5,0.509635194264174,0.504350988870617,0.00673794717433448
34,2,"Best","Rough",5,0.507072394514483,0.503352551311334,0.00673794726540754
34,3,"Best","Rough",5,0.520465567797587,0.503910079071962,0.00673794736824755
34,4,"Best","Rough",5,0.519723498195529,0.50267004362888,0.00673794704885619
34,5,"Best","Rough",5,0.500293922121764,0.504349667128381,0.00673794710743725
34,6,"Best","Rough",5,0.502360758172427,0.504401204278894,0.00673794706699939
34,7,"Best","Rough",5,0.51339034865779,0.453343298984315,0.00673794727026918
34,8,"Best","Rough",5,0.497874678856019,0.506099022523068,0.00673794770611182
34,1,"Best","Rough",10,0.490560364055127,0.499013239280114,0.00673797673210013
34,2,"Best","Rough",10,0.464951048969228,0.500527766750629,0.00673794731337391
34,3,"Best","Rough",10,0.488721732203903,0.498664108774892,0.00673794730232806
34,4,"Best","Rough",10,0.483455713906323,0.498096331517421,0.00673794717231964
34,5,"Best","Rough",10,0.483020944433391,0.498667008268686,0.00673794736112224
34,6,"Best","Rough",10,0.48138363782379,0.499981013962829,0.00673794701909697
34,7,"Best","Rough",10,0.463862848730309,0.500294365267839,0.00673794746455903
34,8,"Best","Rough",10,0.48509476061292,0.463175588495009,0.00673794703336922
35,1,"Best","Rough",5,1.94739472943661,0.0223656420440229,0.0747257628480864
35,2,"Best","Rough",5,1.92148582561207,0.006737947101005,0.0809373822068016
35,3,"Best","Rough",5,1.28094792586477,0.0947117500741547,0.0369200988202004
35,4,"Best","Rough",5,1.84196335519818,0.0248812422674548,0.0796087909803925
35,5,"Best","Rough",5,1.7767845493878,0.0125209206272702,0.0825194341793465
35,6,"Best","Rough",5,1.82253873433289,0.0213610180702125,0.08594670868123
35,7,"Best","Rough",5,1.95105818499564,0.0426762474879714,0.0840657146085861
35,8,"Best","Rough",5,1.83252690810889,0.0243198251264476,0.0775747542892925
35,1,"Best","Rough",10,1.04563804241805,0.282686703657941,0.0904467444145538
35,2,"Best","Rough",10,0.835866297457428,0.350777831454841,0.0714324962926378
35,3,"Best","Rough",10,0.862518552443664,0.357414340203137,0.0698546909852315
35,4,"Best","Rough",10,0.909823968592504,0.313999463317491,0.0815882449435606
35,5,"Best","Rough",10,0.858976630823249,0.330607747538481,0.0717362471233359
35,6,"Best","Rough",10,0.832955230775736,0.364217701791104,0.0711620352551902
35,7,"Best","Rough",10,0.75881452835332,0.426168491147015,0.0478227949156561
35,8,"Best","Rough",10,0.468464399995863,0.551688000645526,0.00973089700838228
36,1,"Best","Smooth",5,1.76768816752309,0.066951890792764,0.0564197351546552
36,2,"Best","Smooth",5,1.73580346799637,0.0627128897559975,0.0539993337146088
36,3,"Best","Smooth",5,1.80260582501493,0.0851574034851756,0.0632934219692857
36,4,"Best","Smooth",5,1.80192982394902,0.0538423377557485,0.0578657212699957
36,5,"Best","Smooth",5,1.72172894879357,0.0729709761639323,0.0671600192510418
36,6,"Best","Smooth",5,1.78273646098341,0.075571908581691,0.0638770451621443
36,7,"Best","Smooth",5,1.69583222134866,0.0612542995422735,0.0641469947378964
36,8,"Best","Smooth",5,1.74960827985194,0.0503414438338914,0.0639262220640936
36,1,"Best","Smooth",10,1.25390707173789,0.125289107467451,0.0512508043676304
36,2,"Best","Smooth",10,1.21623622130323,0.160887897039436,0.0461852303502864
36,3,"Best","Smooth",10,1.19683662650607,0.119208163551845,0.0533087912663745
36,4,"Best","Smooth",10,1.46817781026366,0.0832760821067963,0.0558349561777947
36,5,"Best","Smooth",10,1.29327027830261,0.151143225543124,0.0480734678044861
36,6,"Best","Smooth",10,1.24239301318319,0.121997571928083,0.0484621297680654
36,7,"Best","Smooth",10,1.27753770249445,0.166610580150052,0.0488601026199895
36,8,"Best","Smooth",10,1.28492328000943,0.114199096249394,0.0438923176354736
37,1,"Best","Smooth",5,0.378328808466887,0.501670350965733,0.00673798794365366
37,2,"Best","Smooth",5,0.376475725551586,0.500925086522302,0.00678820562478298
37,3,"Best","Smooth",5,0.383139669318272,0.501459234170707,0.00673813425847211
37,4,"Best","Smooth",5,0.380397653364411,0.501545907595084,0.00674201235103728
37,5,"Best","Smooth",5,0.35318437113318,6.36629717835062,0.00673797013864167
37,6,"Best","Smooth",5,0.380839327386079,0.501523944859718,0.00673809766973334
37,7,"Best","Smooth",5,0.381630919681906,0.501306279668859,0.00673815464919198
37,8,"Best","Smooth",5,0.377369659500905,0.499392840036083,0.00673843360331379
37,1,"Best","Smooth",10,0.567235570606933,0.383439255309778,0.143930716946591
37,2,"Best","Smooth",10,1.59859509519076,0.00919731891381489,0.289469050919502
37,3,"Best","Smooth",10,0.568749433114482,0.500050126124237,0.103415964259436
37,4,"Best","Smooth",10,1.73667912970221,0.00673794738211236,0.312286012879291
37,5,"Best","Smooth",10,2.05366057242724,0.0146834103707199,0.258024360580651
37,6,"Best","Smooth",10,1.19744555328498,0.159283754821083,0.216860314534111
37,7,"Best","Smooth",10,1.47118854516915,0.0109153113476135,0.280271772360886
37,8,"Best","Smooth",10,1.821529233264,0.0398159708545384,0.239553503785712
38,1,"Cumulative","Rough",5,0.523933797269402,0.498277852622387,0.0067379826330681
38,2,"Cumulative","Rough",5,0.49908178915272,0.498598015330651,0.00673795101947963
38,3,"Cumulative","Rough",5,0.491800871908252,0.500835217005999,0.00673806168623322
38,4,"Cumulative","Rough",5,0.497966531685716,0.498275736157169,0.00673821633186635
38,5,"Cumulative","Rough",5,0.497643540465676,0.482772309819822,0.0067381281965821
38,6,"Cumulative","Rough",5,0.500753022245987,0.499889913867623,0.00673795067298037
38,7,"Cumulative","Rough",5,0.500168613595373,0.499557732529143,0.00673808097671835
38,8,"Cumulative","Rough",5,0.50873795287686,0.500002724929686,0.00673814936965332
38,1,"Cumulative","Rough",10,0.478755475294769,0.502752793175957,0.00673794826108399
38,2,"Cumulative","Rough",10,0.473186989815208,0.503026048445648,0.00673794742376602
38,3,"Cumulative","Rough",10,0.476911834742967,0.494368722693867,0.00673794723053092
38,4,"Cumulative","Rough",10,0.468752441345908,0.503134206516048,0.00673794958552959
38,5,"Cumulative","Rough",10,0.475693078938269,0.503408090390759,0.00673794728180886
38,6,"Cumulative","Rough",10,0.476399565365431,0.501988274184493,0.00673794728713163
38,7,"Cumulative","Rough",10,0.474756385047372,0.502851212864991,0.00673794734998866
38,8,"Cumulative","Rough",10,0.469625406566822,0.503318108688927,0.0067379476307784
39,1,"Cumulative","Smooth",5,0.416131652604504,0.517580737547379,0.0067790588103659
39,2,"Cumulative","Smooth",5,1.8815851113054,0.00673794706752677,0.122460243541015
39,3,"Cumulative","Smooth",5,0.397524478791718,0.692323651320113,0.0067787017448188
39,4,"Cumulative","Smooth",5,1.89620358748091,0.00673794769793681,0.0838604847685182
39,5,"Cumulative","Smooth",5,1.88971883286099,0.00673827802682041,0.105657001709387
39,6,"Cumulative","Smooth",5,0.422636588872575,0.514998690369276,0.00674155744391214
39,7,"Cumulative","Smooth",5,1.93386952814583,0.0067379470762574,0.114958681810111
39,8,"Cumulative","Smooth",5,0.423555980290297,0.513443341057025,0.006738972648626
39,1,"Cumulative","Smooth",10,0.445054480788698,0.519685335584627,0.00673794737290415
39,2,"Cumulative","Smooth",10,0.433305458978181,0.522667836099991,0.00673794722902351
39,3,"Cumulative","Smooth",10,0.439019136036891,0.522349522045747,0.00673795391054643
39,4,"Cumulative","Smooth",10,0.438453769997893,0.519541772277049,0.00673794708682115
39,5,"Cumulative","Smooth",10,0.445171396738312,0.518662732600032,0.00673794714110259
39,6,"Cumulative","Smooth",10,0.444341769517267,0.521748499170812,0.00673794721579395
39,7,"Cumulative","Smooth",10,0.453972069362186,0.516943224059846,0.00673794699985029
39,8,"Cumulative","Smooth",10,0.444860367003188,0.52173556042897,0.0067379648278951
40,1,"Best","Rough",5,0.491754967431319,0.508589395415874,0.00673795060453836
40,2,"Best","Rough",5,0.490495138082572,0.512690726994949,0.00673796745889657
40,3,"Best","Rough",5,0.489815435513505,0.508615076248419,0.00673794703755214
40,4,"Best","Rough",5,0.493480222263054,0.506688984607499,0.00673794708338749
40,5,"Best","Rough",5,0.49162845412628,0.508633765451082,0.0067379473408551
40,6,"Best","Rough",5,0.497416975849712,0.501293707456098,0.00673794727351794
40,7,"Best","Rough",5,0.489137395580009,0.51154990084353,0.00673794704044144
40,8,"Best","Rough",5,0.504958724651345,0.518495058241007,0.00673794898464925
40,1,"Best","Rough",10,0.497510528009044,0.518035754426697,0.00673794704398667
40,2,"Best","Rough",10,0.484017515425332,0.525026396837903,0.00673794812986683
40,3,"Best","Rough",10,0.496878156543697,0.520183344728183,0.00673794716130774
40,4,"Best","Rough",10,0.491391092338151,0.52499579777913,0.0067379470247714
40,5,"Best","Rough",10,0.481976944260089,0.530858290521542,0.00673795233970619
40,6,"Best","Rough",10,0.48723264905587,0.522035135872225,0.00673794804366839
40,7,"Best","Rough",10,0.464085085217357,0.522571262455205,0.00673794700617102
40,8,"Best","Rough",10,0.483405027349794,0.527283509666907,0.00673794722005974
41,1,"Best","Rough",5,0.515693197467674,1.7185587799312,0.00673810063575598
41,2,"Best","Rough",5,0.476292975183051,2.25073853525184,0.0067384170694452
41,3,"Best","Rough",5,0.507951905186492,2.19116491937977,0.00673840971193731
41,4,"Best","Rough",5,0.475246048948369,2.31421578978801,0.00673795832711166
41,5,"Best","Rough",5,0.479468238092082,2.34618148536628,0.00673848738655105
41,6,"Best","Rough",5,0.876738210211013,0.459354354370888,0.0317729361110949
41,7,"Best","Rough",5,0.602786062681218,0.616873798890213,0.0145672531091153
41,8,"Best","Rough",5,0.469561996281566,2.25730944962752,0.00673824012204218
41,1,"Best","Rough",10,0.532203438152642,0.901306451769784,0.0156438523958514
41,2,"Best","Rough",10,0.425434373936156,2.16898990321635,0.0067382221901241
41,3,"Best","Rough",10,0.419039193920415,1.26573175925424,0.00673799469262945
41,4,"Best","Rough",10,0.41711019963068,1.05886590806766,0.00673807942822417
41,5,"Best","Rough",10,0.413399893422731,1.41841094601959,0.00673795029404059
41,6,"Best","Rough",10,0.431339198676493,2.30771731228432,0.00673795211147242
41,7,"Best","Rough",10,0.415394830571632,0.968243548631367,0.00673794909170461
41,8,"Best","Rough",10,0.415121528539684,1.24077517549746,0.0067379793083411
42,1,"Best","Smooth",5,0.457198023542989,0.511242167512257,0.00673801984957463
42,2,"Best","Smooth",5,0.703006049589262,0.56019507457456,0.0067379473361353
42,3,"Best","Smooth",5,0.463623016966157,0.512571384619103,0.00673795316671706
42,4,"Best","Smooth",5,0.463024011065263,0.511808937421137,0.00673794764436777
42,5,"Best","Smooth",5,0.461921222808648,0.512899977563582,0.00673796932693746
42,6,"Best","Smooth",5,0.457941254535069,0.514668391756802,0.00673795575905057
42,7,"Best","Smooth",5,0.4532173311919,0.515109214210877,0.00673796846530008
42,8,"Best","Smooth",5,0.495001105194948,0.504126132982441,0.00673795518123397
42,1,"Best","Smooth",10,0.796927589667744,0.573238205779825,0.0354615110109355
42,2,"Best","Smooth",10,0.76587451504624,0.581156885971867,0.0380940510538278
42,3,"Best","Smooth",10,0.791186922090856,0.575095062931226,0.0361275488575948
42,4,"Best","Smooth",10,0.689544582148137,0.578216012632945,0.0326548975098132
42,5,"Best","Smooth",10,0.750760246534328,0.555338804215852,0.0331389967124139
42,6,"Best","Smooth",10,0.680471427882042,0.572865588500998,0.0341015654282093
42,7,"Best","Smooth",10,0.668459966025138,0.581731727619989,0.0329071082629056
42,8,"Best","Smooth",10,0.703494815239872,0.567729140815532,0.0318815924456487
43,1,"Best","Smooth",5,1.93168774692825,0.00673794710584656,0.119817805217483
43,2,"Best","Smooth",5,2.03475754117457,0.00673794726066309,0.134867411765623
43,3,"Best","Smooth",5,1.98048919578602,0.00673794706012682,0.130815777809393
43,4,"Best","Smooth",5,2.03125958789273,0.00673794703225786,0.127028168635784
43,5,"Best","Smooth",5,1.92060164610764,0.00673794728684567,0.132003253331056
43,6,"Best","Smooth",5,1.96945995048936,0.00673794707972218,0.117726111277161
43,7,"Best","Smooth",5,0.475023117007006,0.506598509267385,0.00674337306691862
43,8,"Best","Smooth",5,1.9581499714901,0.00673794711986943,0.127026878499813
43,1,"Best","Smooth",10,1.57647130009547,0.00673794708951357,0.130105111426149
