"participant","leaveoutindex","reward","environment","horizon","lambda","beta","tau"
22,4,"Cumulative","Rough",10,0.787518159864861,0.534162662635655,0.151688198498821
22,5,"Cumulative","Rough",10,0.324059941206584,54.55898700748,14.4917982407019
22,6,"Cumulative","Rough",10,0.319946104880574,54.5644808527257,14.7950625561975
22,7,"Cumulative","Rough",10,0.321972651332321,54.5964857758354,14.2929073380452
22,8,"Cumulative","Rough",10,0.751558625345461,0.66596498956173,0.181989486044314
23,1,"Cumulative","Rough",5,0.733947373266796,0.450307300953003,0.128479107212067
23,2,"Cumulative","Rough",5,0.711852043231838,0.458755568488965,0.133251838201961
23,3,"Cumulative","Rough",5,0.670247619443861,0.506475226984831,0.132154241730451
23,4,"Cumulative","Rough",5,0.664180322154557,0.495577108327242,0.151040959102106
23,5,"Cumulative","Rough",5,0.738478197093666,0.366086930568655,0.109322123831136
23,6,"Cumulative","Rough",5,0.744788394356632,0.412248664835506,0.12570287441228
23,7,"Cumulative","Rough",5,0.694620913351469,0.456615179961175,0.135165424388742
23,8,"Cumulative","Rough",5,0.319645441704838,54.5872311053296,14.9210582589549
23,1,"Cumulative","Rough",10,0.637084184075448,0.556870266895719,0.140227877244914
23,2,"Cumulative","Rough",10,0.312279833753282,54.4899593646002,13.3033382097394
23,3,"Cumulative","Rough",10,0.310415150052638,54.5501014051229,13.8526775858904
23,4,"Cumulative","Rough",10,0.618549539773044,0.590598437819049,0.140214082534925
23,5,"Cumulative","Rough",10,0.336171401171468,26.1612591161139,6.78179226928007
23,6,"Cumulative","Rough",10,0.613277856152742,0.49870821013397,0.111409338380783
23,7,"Cumulative","Rough",10,0.303842673878513,54.4702392783029,12.3596854176866
23,8,"Cumulative","Rough",10,0.311166242386071,54.475003901043,13.0373616953008
24,1,"Cumulative","Smooth",5,1.28026659555328,0.398078774056583,0.155251245098501
24,2,"Cumulative","Smooth",5,1.5657344770435,0.368262793565479,0.162108041598089
24,3,"Cumulative","Smooth",5,1.04393995343367,0.477738614397743,0.172024797422716
24,4,"Cumulative","Smooth",5,1.33385074920343,0.379869883135063,0.162161544878078
24,5,"Cumulative","Smooth",5,1.7873975291218,0.319653048355214,0.134981916686235
24,6,"Cumulative","Smooth",5,1.76671488287736,0.316099901249125,0.144828798072226
24,7,"Cumulative","Smooth",5,1.61818035771045,0.312533947794972,0.140940078005249
24,8,"Cumulative","Smooth",5,12.7920680751631,0.00673794719417174,0.142267634162892
24,1,"Cumulative","Smooth",10,1.00911779400022,0.540434104087069,0.213191030056939
24,2,"Cumulative","Smooth",10,1.17838773393319,0.461558830014354,0.18138503913462
24,3,"Cumulative","Smooth",10,1.0956492646858,0.534494010378653,0.204389632413471
24,4,"Cumulative","Smooth",10,1.18132143477734,0.500443782860844,0.194952551075499
24,5,"Cumulative","Smooth",10,1.15643786963065,0.471836467060382,0.184122572054544
24,6,"Cumulative","Smooth",10,0.937078250581412,0.624619285216215,0.233578050430795
24,7,"Cumulative","Smooth",10,3.25021147349835,0.793826079367261,0.189279894871203
24,8,"Cumulative","Smooth",10,1.2185059663417,0.496088901932143,0.189943450732767
25,1,"Cumulative","Smooth",5,0.918418937503463,0.458038971406357,0.170978865403775
25,2,"Cumulative","Smooth",5,1.01739494961275,0.391830035977903,0.154817270278713
25,3,"Cumulative","Smooth",5,1.173201311311,0.305352527987103,0.130652627413493
25,4,"Cumulative","Smooth",5,0.999553866107638,0.406429138122078,0.159403390850016
25,5,"Cumulative","Smooth",5,0.923583820070099,0.468597093414066,0.17250802897682
25,6,"Cumulative","Smooth",5,0.932016729266177,0.436394782789171,0.168494280430522
25,7,"Cumulative","Smooth",5,17.4060529244265,0.00673799800227572,0.125010097276451
25,8,"Cumulative","Smooth",5,1.05796359428302,0.371163669535139,0.151882795271163
25,1,"Cumulative","Smooth",10,0.34651543002641,54.5926697514819,17.5708912158767
25,2,"Cumulative","Smooth",10,0.734816368166409,0.693124950002229,0.203432897461971
25,3,"Cumulative","Smooth",10,0.765358995489369,0.608382380078482,0.182734587373239
25,4,"Cumulative","Smooth",10,0.357480307489931,54.5366653732868,19.161640177672
25,5,"Cumulative","Smooth",10,0.832443255278514,0.62492452706542,0.19630702831711
25,6,"Cumulative","Smooth",10,0.733983223359553,0.69973993022945,0.218342238798452
25,7,"Cumulative","Smooth",10,0.344106512391635,54.596117004106,17.6735601623797
25,8,"Cumulative","Smooth",10,0.710401695121933,0.815649913921538,0.249994808982272
26,1,"Best","Rough",5,2.30286242708136,0.383578758954035,0.108449252423384
26,2,"Best","Rough",5,1.47685145182682,0.340794571317833,0.110563394151925
26,3,"Best","Rough",5,2.25459239326501,0.352918089415191,0.105085255133116
26,4,"Best","Rough",5,2.40460339460148,0.338785122975222,0.0884170747025492
26,5,"Best","Rough",5,2.27528401192118,0.306016588818497,0.107165659626625
26,6,"Best","Rough",5,1.64421959500075,0.34586754501396,0.112998583201559
26,7,"Best","Rough",5,1.64743912401324,0.314998476893889,0.10706200849074
26,8,"Best","Rough",5,2.28443231453193,0.350851836709645,0.111479994659565
26,1,"Best","Rough",10,0.846302773663555,0.566539406532941,0.182647503415538
26,2,"Best","Rough",10,0.781182698825124,0.623540784116098,0.187471960676944
26,3,"Best","Rough",10,0.798132005471725,0.585663830594649,0.179126683284532
26,4,"Best","Rough",10,0.756154887036879,0.640239634163546,0.188076155875655
26,5,"Best","Rough",10,0.829734615399665,0.535398235146353,0.171242539118918
26,6,"Best","Rough",10,0.343350609330657,54.5797302339455,18.8722347593799
26,7,"Best","Rough",10,0.792283132783442,0.63691945242029,0.186013467201673
26,8,"Best","Rough",10,0.798219633896724,0.597324778329874,0.181501141590898
27,1,"Best","Rough",5,0.497345687652678,0.0494287092958681,0.0344591992337534
27,2,"Best","Rough",5,0.489950775802748,0.0449232573190965,0.0334168195643024
27,3,"Best","Rough",5,0.776685270637138,0.00673794702168218,0.0342636049549386
27,4,"Best","Rough",5,0.497207035451162,0.0456325937497775,0.0341099129934422
27,5,"Best","Rough",5,0.490126074932681,0.0449347807810531,0.0334284589268307
27,6,"Best","Rough",5,0.494638752262928,0.0453396870863246,0.0338332997214797
27,7,"Best","Rough",5,0.286702585794977,0.0100820327772425,0.0067379469997912
27,8,"Best","Rough",5,0.509317213261148,0.0863164666794868,0.0350564287299918
27,1,"Best","Rough",10,0.29968540009498,0.00673794702520828,0.00855562631709757
27,2,"Best","Rough",10,0.298087901001289,0.0067379470227901,0.00876715008139003
27,3,"Best","Rough",10,0.102181422079359,0.00673794703526629,0.00673794704020412
27,4,"Best","Rough",10,0.449225423014769,0.00673794756142383,0.00848292927225853
27,5,"Best","Rough",10,0.0215346926632633,0.006737947000333,0.00975007250302809
27,6,"Best","Rough",10,0.299666324494914,0.00673794706404015,0.0085551662672769
27,7,"Best","Rough",10,0.299690454139522,0.00673794700037888,0.0085556383343371
27,8,"Best","Rough",10,0.293646862537667,0.00673794700297501,0.00852303020370048
28,1,"Best","Smooth",5,0.323887303690007,54.5954347850587,14.4103726469514
28,2,"Best","Smooth",5,0.319116128437305,54.5975216152555,14.2967622688522
28,3,"Best","Smooth",5,0.322385270405682,54.5888643250897,14.3349888723595
28,4,"Best","Smooth",5,0.318071572456649,54.5968041136222,12.8152839559985
28,5,"Best","Smooth",5,0.318538408953253,54.5961787141936,14.3864402826475
28,6,"Best","Smooth",5,0.318754220265542,54.5871688834448,13.9234568024646
28,7,"Best","Smooth",5,0.318041134414737,54.5978873253909,13.1665981955877
28,8,"Best","Smooth",5,0.320844771255588,54.5947909610413,13.3954134906646
28,1,"Best","Smooth",10,0.650035284477744,0.850651594044433,0.227900019801748
28,2,"Best","Smooth",10,0.33320799524569,54.5971996317622,14.8552839508333
28,3,"Best","Smooth",10,0.664639613154952,0.851464439122227,0.233656108215626
28,4,"Best","Smooth",10,0.639326570064611,0.960100382958822,0.246943743037854
28,5,"Best","Smooth",10,0.620839775369303,1.06726114785289,0.279708544666927
28,6,"Best","Smooth",10,0.328609294236287,54.5817661635087,15.3279018648493
28,7,"Best","Smooth",10,0.3322179841731,54.5889047678664,15.4683155517911
28,8,"Best","Smooth",10,0.331066314275629,54.5807010904444,15.4481914157276
29,1,"Best","Smooth",5,1.98583781237324,0.372783702420676,0.122599976346561
29,2,"Best","Smooth",5,2.19466942664688,0.373522151269596,0.15742276012227
29,3,"Best","Smooth",5,1.48604005525183,0.485235799274043,0.179605582564427
29,4,"Best","Smooth",5,1.51567548035347,0.449352325710468,0.178160964680387
29,5,"Best","Smooth",5,1.69684702945669,0.445903006084504,0.16312656186087
29,6,"Best","Smooth",5,1.34008510987789,0.394168540210257,0.148713173813137
29,7,"Best","Smooth",5,1.81098304968285,0.457106499366518,0.158480301084752
29,8,"Best","Smooth",5,1.61658518998446,0.455538034214613,0.17533372027259
29,1,"Best","Smooth",10,0.97350339215286,0.798600475872392,0.234690796402919
29,2,"Best","Smooth",10,0.88915880490512,0.797237233669045,0.23118512881025
29,3,"Best","Smooth",10,0.358351964092588,54.5917039071261,16.4074374780919
29,4,"Best","Smooth",10,0.364608190595358,54.5956147917637,17.5364887860581
29,5,"Best","Smooth",10,0.918368416932374,0.830329105701445,0.242353410951407
29,6,"Best","Smooth",10,0.343544304827661,54.5931700537637,17.5938412002312
29,7,"Best","Smooth",10,1.00037430407677,0.730850193309394,0.214985764800631
29,8,"Best","Smooth",10,0.858380871443578,0.87350362250235,0.253502229012715
30,1,"Cumulative","Rough",5,5.0017065822745,0.505382229479677,0.0497404207159788
30,2,"Cumulative","Rough",5,1.94589477059847,0.124743869320222,0.0505006800418815
30,3,"Cumulative","Rough",5,6.41153900688332,0.00674194939676622,0.0470654986945057
30,4,"Cumulative","Rough",5,2.13171978883807,0.0890139353740025,0.0509241554375351
30,5,"Cumulative","Rough",5,1.67017046396942,0.0662948156580487,0.0539226344902165
30,6,"Cumulative","Rough",5,2.06751441978904,0.0968077426601881,0.0469780782303156
30,7,"Cumulative","Rough",5,1.82793012140295,0.105364528355497,0.043515070355051
30,8,"Cumulative","Rough",5,2.77848417318555,0.1005677623169,0.0477103292076158
30,1,"Cumulative","Rough",10,1.29801508475891,0.0749057459006224,0.0394809619871595
30,2,"Cumulative","Rough",10,1.32855795478451,0.0787034839190037,0.0510609880648442
30,3,"Cumulative","Rough",10,1.57612219855655,0.0954832385488304,0.0489849895083479
30,4,"Cumulative","Rough",10,1.82771384438163,0.00802879303419576,0.0473612520403151
30,5,"Cumulative","Rough",10,1.89004063844751,0.0621286754442393,0.0475215685734023
30,6,"Cumulative","Rough",10,1.55808774417131,0.0475794533264184,0.0492108941405684
30,7,"Cumulative","Rough",10,1.39007331708508,0.0730219848677903,0.0503214247608693
30,8,"Cumulative","Rough",10,1.26286359956141,0.0893029980422979,0.0435553268990157
31,1,"Cumulative","Rough",5,0.422996700067669,0.00673794723425303,0.0403647064163709
31,2,"Cumulative","Rough",5,0.416582575219121,0.00673794709591603,0.0397560982764167
31,3,"Cumulative","Rough",5,0.438875210693241,0.00673794783201125,0.036292074751696
31,4,"Cumulative","Rough",5,0.416580626693302,0.00673796104206396,0.0397596136306159
31,5,"Cumulative","Rough",5,0.430368847549916,0.00673794699947964,0.0392260933119906
31,6,"Cumulative","Rough",5,0.438875705164176,0.00673794734815109,0.0364252092307102
31,7,"Cumulative","Rough",5,0.430368044889225,0.00673794737574541,0.0548168837904355
31,8,"Cumulative","Rough",5,0.430368880632533,0.0067379470136139,0.0396622771392261
31,1,"Cumulative","Rough",10,0.587692499467739,0.00673794714813701,0.0309567883603656
31,2,"Cumulative","Rough",10,1.01834758590332,0.00673794761523477,0.0221026607267793
31,3,"Cumulative","Rough",10,0.937338958750851,0.00673794702664589,0.03034202624492
31,4,"Cumulative","Rough",10,0.89827326488414,0.0067379470323398,0.0299551679904475
31,5,"Cumulative","Rough",10,0.92253110213601,0.0067379470124958,0.0300066999548716
31,6,"Cumulative","Rough",10,0.9262040839687,0.00673794738260747,0.0319222863434441
31,7,"Cumulative","Rough",10,0.946403556879164,0.00673794719426533,0.0310120163623413
31,8,"Cumulative","Rough",10,0.953728594556192,0.00673794725071121,0.0307944808050183
32,1,"Cumulative","Smooth",5,6.52390572329099,0.57668191072302,0.152076118821986
32,2,"Cumulative","Smooth",5,7.19718388917352,0.953012054138762,0.144762677293687
32,3,"Cumulative","Smooth",5,7.97849706034532,0.992731245265973,0.156549189389876
32,4,"Cumulative","Smooth",5,6.85809629893815,0.808985900777434,0.160289214498829
32,5,"Cumulative","Smooth",5,1.89061862590541,0.174066098141788,0.109534929456218
32,6,"Cumulative","Smooth",5,7.16141489852567,0.921643064734524,0.150106748025456
32,7,"Cumulative","Smooth",5,6.45432006380226,0.767824528693941,0.146629582076982
32,8,"Cumulative","Smooth",5,6.83456822104293,0.841462802009557,0.165833692855378
32,1,"Cumulative","Smooth",10,2.39589870154043,0.24139735839833,0.101863357805329
32,2,"Cumulative","Smooth",10,6.82793758337968,0.0969610080793487,0.0889315124171663
32,3,"Cumulative","Smooth",10,2.53767727211498,0.204660326472103,0.0916940412590474
32,4,"Cumulative","Smooth",10,2.75527590090727,0.253029360086283,0.0990467023661721
32,5,"Cumulative","Smooth",10,1.83218503581933,0.231127694367096,0.0861367369502945
32,6,"Cumulative","Smooth",10,2.54029149810449,0.187431222115695,0.090326525297655
32,7,"Cumulative","Smooth",10,2.59354313131648,0.230887325643666,0.0946790667349363
32,8,"Cumulative","Smooth",10,2.26586962684212,0.228884794019518,0.0930627873887145
33,1,"Cumulative","Smooth",5,0.328256797900652,54.4770778659281,13.8874969123714
33,2,"Cumulative","Smooth",5,0.649588850028325,0.9517802157173,0.237551920369568
33,3,"Cumulative","Smooth",5,0.322394006295986,54.5978215131077,13.8673631281842
33,4,"Cumulative","Smooth",5,0.665076933794734,1.03007256157438,0.275957009675614
33,5,"Cumulative","Smooth",5,0.325946088610864,54.5970292693214,13.8649722447566
33,6,"Cumulative","Smooth",5,0.32394589029184,54.5349450862076,13.7034069457257
33,7,"Cumulative","Smooth",5,0.325870280338347,54.5935427325858,15.0041945703235
33,8,"Cumulative","Smooth",5,0.322521128071351,54.5642910638866,11.8364414775127
33,1,"Cumulative","Smooth",10,0.336621501900672,54.579803985329,19.7141381711233
33,2,"Cumulative","Smooth",10,0.329833927647872,54.1153636372613,19.6724373454065
33,3,"Cumulative","Smooth",10,0.333196868324734,54.5901693334533,18.1820833352764
33,4,"Cumulative","Smooth",10,0.331798423586616,54.5957147649499,19.7831760309802
33,5,"Cumulative","Smooth",10,0.774694345002444,0.641043922809658,0.222648946643426
33,6,"Cumulative","Smooth",10,0.336779523988188,54.5963918188459,21.5543724901133
33,7,"Cumulative","Smooth",10,0.753761024929287,0.741141868803171,0.236305593793941
33,8,"Cumulative","Smooth",10,0.33390216864098,54.5897236717019,19.2060109229919
34,1,"Best","Rough",5,0.830077309582665,0.503571025154902,0.138644481662662
34,2,"Best","Rough",5,0.758102840595376,0.580130993577578,0.147093454218167
34,3,"Best","Rough",5,1.02650828656689,0.426008482726025,0.114569173988557
34,4,"Best","Rough",5,0.982261944805234,0.404076623574993,0.109307068675444
34,5,"Best","Rough",5,0.78342851435612,0.517623831607155,0.146754128989749
34,6,"Best","Rough",5,0.32964041160682,54.5928508985762,17.0618677880776
34,7,"Best","Rough",5,0.923370913405575,0.376208978259237,0.103387294817613
34,8,"Best","Rough",5,0.925259405300353,0.447801631682328,0.130965957683584
34,1,"Best","Rough",10,0.728043110410617,0.673517712235808,0.164625774836913
34,2,"Best","Rough",10,0.330071056918243,54.5649114073332,15.1373713625151
34,3,"Best","Rough",10,0.752231713791479,0.575503820865323,0.1455134385811
34,4,"Best","Rough",10,0.751167857933496,0.596617191061299,0.149737952401738
34,5,"Best","Rough",10,0.792015607462662,0.597959035789058,0.150364429616148
34,6,"Best","Rough",10,0.7612356837286,0.628940127973792,0.158118144522931
34,7,"Best","Rough",10,0.732172242510443,0.686705135951779,0.172151017445717
34,8,"Best","Rough",10,0.76593536618296,0.571289765567135,0.142017232725666
35,1,"Best","Rough",5,1.48745229448952,0.13188730651346,0.0698796482925321
35,2,"Best","Rough",5,17.528981274519,0.00673795702340168,0.0662702814619732
35,3,"Best","Rough",5,17.4122318165508,0.00673794723415283,0.0601540593681044
35,4,"Best","Rough",5,17.4318326411146,0.00673797220545726,0.0706005159466423
35,5,"Best","Rough",5,17.8344456990644,0.0067379471238428,0.0636209303984338
35,6,"Best","Rough",5,54.598148278387,2.43254081542176,0.0599072526725107
35,7,"Best","Rough",5,1.04758570170306,0.29012750719578,0.0919613555725113
35,8,"Best","Rough",5,17.5235482904484,0.00673798425485578,0.0646669332000115
35,1,"Best","Rough",10,1.0706316723746,0.300120856657808,0.124176565990452
35,2,"Best","Rough",10,1.03991476155115,0.325625220703085,0.122749795663098
35,3,"Best","Rough",10,1.0516326018212,0.345368317768363,0.129587374557372
35,4,"Best","Rough",10,1.2022556730122,0.270236203303718,0.114463323579858
35,5,"Best","Rough",10,0.972452651921208,0.354614553262945,0.133342242635913
35,6,"Best","Rough",10,1.05364981819309,0.33583518386855,0.133565395195136
35,7,"Best","Rough",10,0.995477711398963,0.370273030326916,0.144278498232083
35,8,"Best","Rough",10,1.00229730735535,0.462960852651315,0.16719165452551
36,1,"Best","Smooth",5,2.00589899967648,0.00673794763290025,0.0907506007409501
36,2,"Best","Smooth",5,1.99661431261361,0.0198108923260089,0.0935634078517695
36,3,"Best","Smooth",5,2.05514796376557,0.0892423409690015,0.106237405564664
36,4,"Best","Smooth",5,2.0989930455677,0.00673794701781406,0.0990727921560086
36,5,"Best","Smooth",5,1.83647652989986,0.0273039927371203,0.100860483805497
36,6,"Best","Smooth",5,2.06552271869395,0.0641747664743153,0.105175488602068
36,7,"Best","Smooth",5,1.95153904546916,0.00673794700314757,0.106573471234523
36,8,"Best","Smooth",5,2.03964496195013,0.00673794714842735,0.0981795413155721
36,1,"Best","Smooth",10,1.49943287839425,0.0547674083739275,0.0806091567080823
36,2,"Best","Smooth",10,1.53057278430347,0.0607004935415473,0.0793099023169913
36,3,"Best","Smooth",10,1.3215134016409,0.103782087732408,0.0713837447889531
36,4,"Best","Smooth",10,1.69640425958249,0.0125467262138134,0.0788393544119992
36,5,"Best","Smooth",10,1.35481326126858,0.141049170196656,0.0779644454339856
36,6,"Best","Smooth",10,1.29717930021343,0.108406643847692,0.0759835074673201
36,7,"Best","Smooth",10,1.40175060307492,0.160852444113571,0.081997958072318
36,8,"Best","Smooth",10,1.32326140114408,0.10253893544957,0.0727955626060521
37,1,"Best","Smooth",5,0.559120163553072,1.29412023773524,0.728159557917537
37,2,"Best","Smooth",5,0.592495496766547,1.08970945615455,0.586789538052815
37,3,"Best","Smooth",5,0.71087831773249,0.838854573287786,0.517801209810137
37,4,"Best","Smooth",5,0.517451818527879,1.54035452476657,0.850390243376277
37,5,"Best","Smooth",5,0.0351569709494405,54.5975018410053,46.3732053784474
37,6,"Best","Smooth",5,54.5981488247594,0.00673801541325567,0.317661981327837
37,7,"Best","Smooth",5,0.5339346473326,1.29088781349949,0.728109565712246
37,8,"Best","Smooth",5,0.564529195232905,1.05030305236161,0.627607388884105
37,1,"Best","Smooth",10,0.546561854637943,0.611004817015986,0.251376732451838
37,2,"Best","Smooth",10,0.563886937583937,0.571687237498971,0.250665741067307
37,3,"Best","Smooth",10,0.346771625794447,25.4565327875949,10.4533335894056
37,4,"Best","Smooth",10,0.477154793882614,0.600367361711614,0.252203435182133
37,5,"Best","Smooth",10,0.640429150851986,0.619797983848679,0.24151157637046
37,6,"Best","Smooth",10,0.65547677580173,0.416131873406907,0.200725195280803
37,7,"Best","Smooth",10,0.573301325200875,0.602038305703845,0.265781923883144
37,8,"Best","Smooth",10,0.692107737214383,0.468598832066832,0.252371006593155
38,1,"Cumulative","Rough",5,0.329451081108842,54.598070150924,15.1032897479245
38,2,"Cumulative","Rough",5,0.669919153320795,0.796818510005111,0.198526822854836
38,3,"Cumulative","Rough",5,0.664706998891133,1.04779144585502,0.254518063857014
38,4,"Cumulative","Rough",5,0.32513112730925,54.5949044397254,12.9823764495145
38,5,"Cumulative","Rough",5,0.324709621382661,54.5940161097468,13.6171200489801
38,6,"Cumulative","Rough",5,0.327778333536472,54.5896483567468,13.2695054649465
38,7,"Cumulative","Rough",5,0.642534251322276,1.03704027002087,0.244112319053328
38,8,"Cumulative","Rough",5,0.323579057190908,54.5209407840503,12.4987767709558
38,1,"Cumulative","Rough",10,0.728795352323489,0.826239171098654,0.192263597015019
38,2,"Cumulative","Rough",10,0.342914578301249,54.5966180785891,13.873769008247
38,3,"Cumulative","Rough",10,0.750099837203793,0.765783990549896,0.174510098194016
38,4,"Cumulative","Rough",10,0.703373739933109,0.821422992123671,0.198472827553261
38,5,"Cumulative","Rough",10,0.758559269354211,0.789152597020661,0.183222100069821
38,6,"Cumulative","Rough",10,0.743253137942058,0.813195928102508,0.192457786190273
38,7,"Cumulative","Rough",10,0.687067802439511,0.912148139255963,0.199923464651298
38,8,"Cumulative","Rough",10,0.754611306603452,0.697371513051977,0.177008333422809
39,1,"Cumulative","Smooth",5,0.317276106072507,54.5261374516562,17.0881496636957
39,2,"Cumulative","Smooth",5,0.315377895276769,54.5958978148928,16.8607578697602
39,3,"Cumulative","Smooth",5,0.312620164682383,54.5895102652498,17.2448746357069
39,4,"Cumulative","Smooth",5,0.310346797151356,54.5527812118978,18.3316955904338
39,5,"Cumulative","Smooth",5,0.313587406855059,54.5908135071386,16.5305928180656
39,6,"Cumulative","Smooth",5,0.321739623424645,54.5906924477056,18.4309397342959
39,7,"Cumulative","Smooth",5,0.320843749911251,54.4887289635747,16.2577156860583
39,8,"Cumulative","Smooth",5,0.319915418476259,54.5947399930771,17.2795042889006
39,1,"Cumulative","Smooth",10,0.308205289349616,54.5888462403026,10.9176218468061
39,2,"Cumulative","Smooth",10,0.303935371058984,54.5340955097218,13.5552303472212
39,3,"Cumulative","Smooth",10,0.31126997252869,54.5975225656881,12.7760735407225
39,4,"Cumulative","Smooth",10,0.308179435775185,54.5979944181545,11.8696914254559
39,5,"Cumulative","Smooth",10,0.309052634476002,54.5977120895929,12.8087521560634
39,6,"Cumulative","Smooth",10,0.312008254184391,54.595622194489,12.4064754118198
39,7,"Cumulative","Smooth",10,0.312496211731515,54.5965596309681,12.4772364567319
39,8,"Cumulative","Smooth",10,0.314596575110318,54.5980994793384,12.8932312605568
40,1,"Best","Rough",5,1.81623337822338,0.216391086453141,0.0935117560838902
40,2,"Best","Rough",5,1.7615712433677,0.257963674894954,0.101739107033027
40,3,"Best","Rough",5,1.7328052193713,0.237896942965356,0.102565883924925
40,4,"Best","Rough",5,1.84351506049988,0.226576200254925,0.102196259761491
40,5,"Best","Rough",5,1.6908287599094,0.280448885513123,0.100743357987297
40,6,"Best","Rough",5,1.86342814452576,0.24449240553294,0.104087310263117
40,7,"Best","Rough",5,1.93490449163525,0.18338442178822,0.0961563596451008
40,8,"Best","Rough",5,1.86003416317068,0.220590688300824,0.0901545709331764
40,1,"Best","Rough",10,0.782824459915388,0.77018086402551,0.234280613939678
40,2,"Best","Rough",10,0.808129406310263,0.757212095347284,0.232021222556658
40,3,"Best","Rough",10,0.340450890054912,54.5722391666849,18.9675991264463
40,4,"Best","Rough",10,0.343736467409389,54.5609514032788,17.4998033924175
40,5,"Best","Rough",10,0.348815700013206,54.5341287352104,20.1800241216123
40,6,"Best","Rough",10,0.339047242287918,54.5355657090011,17.5902504022611
40,7,"Best","Rough",10,0.346973127160877,54.5742347022673,19.9429404241548
40,8,"Best","Rough",10,0.351026071335836,54.5974470090053,19.5328936905338
41,1,"Best","Rough",5,2.02233971406289,0.0883581764719426,0.118596125572547
41,2,"Best","Rough",5,2.08023967729587,0.0744905258612231,0.137841133508333
41,3,"Best","Rough",5,2.06073370210906,0.0714162730707815,0.125649823129021
41,4,"Best","Rough",5,2.09768661433872,0.0486053190821542,0.137108211390876
41,5,"Best","Rough",5,2.07099967589329,0.0613129541868688,0.132378361252074
41,6,"Best","Rough",5,1.88185198070808,0.0641214357081576,0.103739487993843
41,7,"Best","Rough",5,2.02917503263488,0.0826613532810027,0.122210157389907
41,8,"Best","Rough",5,2.14497650250882,0.0689794691621732,0.129488809464127
41,1,"Best","Rough",10,3.16040559313625,0.393488238355022,0.178108816323403
41,2,"Best","Rough",10,1.19947624096439,0.400878282787058,0.195898198496312
41,3,"Best","Rough",10,1.21100915138333,0.404461628563166,0.206996458252139
41,4,"Best","Rough",10,1.23553148582589,0.372575293832056,0.189692234162172
41,5,"Best","Rough",10,1.25013095793405,0.356933315158709,0.192573549090449
41,6,"Best","Rough",10,1.24071085113703,0.420414306922404,0.194120367579409
41,7,"Best","Rough",10,1.19213041751101,0.411660742522438,0.20012751598282
41,8,"Best","Rough",10,1.24094553449972,0.390296578775186,0.193548261849834
42,1,"Best","Smooth",5,0.950766490007938,0.537587896666477,0.179314333814569
42,2,"Best","Smooth",5,1.03168666353186,0.479741399976276,0.147337166082303
42,3,"Best","Smooth",5,0.821767553104815,0.629701878146584,0.177261322809401
42,4,"Best","Smooth",5,0.341804860617948,54.5935444898875,17.3700843310082
42,5,"Best","Smooth",5,1.25867774674975,0.349387398781388,0.1132766124701
42,6,"Best","Smooth",5,0.996249472250309,0.435280329750109,0.136716039108902
42,7,"Best","Smooth",5,1.01192892485582,0.501587128035132,0.172564666961105
42,8,"Best","Smooth",5,12.5896418050305,0.00673794935623266,0.1133242824904
42,1,"Best","Smooth",10,1.53210886522658,0.578186905925493,0.159935215059552
42,2,"Best","Smooth",10,0.376311664088408,54.5970721534272,20.2258509974252
42,3,"Best","Smooth",10,1.54271872838757,0.589933028160641,0.16100271552357
42,4,"Best","Smooth",10,0.373530026341806,54.5460882176484,20.2006245829355
42,5,"Best","Smooth",10,1.45667998867683,0.602759203587097,0.161573260343993
42,6,"Best","Smooth",10,1.46837637892873,0.594459259683659,0.171558437475675
42,7,"Best","Smooth",10,1.34882330102784,0.57230793736641,0.162424209021205
42,8,"Best","Smooth",10,1.37677441757791,0.51804836324973,0.148051209833672
43,1,"Best","Smooth",5,0.671789195373843,0.635455665534333,0.157869803863092
43,2,"Best","Smooth",5,0.320806339822923,54.5447192924692,13.5721045127967
43,3,"Best","Smooth",5,0.323681834201291,54.5977260335173,13.5839242210476
43,4,"Best","Smooth",5,0.625890767760802,0.988111331510533,0.222337900664623
43,5,"Best","Smooth",5,0.321141496084918,54.5979692517181,11.7186463987026
43,6,"Best","Smooth",5,0.323896318513408,54.597706354815,12.9408840967689
43,7,"Best","Smooth",5,0.694801314735775,0.812807100218236,0.185472515277261
43,8,"Best","Smooth",5,0.323277090957991,54.597779130115,12.5753717633036
43,1,"Best","Smooth",10,0.789989514806946,0.409656806094282,0.0987289980344755
43,2,"Best","Smooth",10,0.75921155615944,0.39610682918995,0.0909975503797822
43,3,"Best","Smooth",10,0.794560171328038,0.407779074406352,0.097604196449126
43,4,"Best","Smooth",10,0.777860693987666,0.406860332618382,0.0919855152833971
43,5,"Best","Smooth",10,0.765088933994284,0.348777468344124,0.0881617992996919
43,6,"Best","Smooth",10,0.856841635063547,0.412329165574237,0.0986658605844248
43,7,"Best","Smooth",10,0.744550923421087,0.497910948342742,0.118107901548242
43,8,"Best","Smooth",10,0.747330403546661,0.51416816024641,0.120822390284136
44,1,"Cumulative","Rough",5,0.77747624403139,0.199322551836153,0.0769735644693076
44,2,"Cumulative","Rough",5,0.753186425028493,0.177016777750869,0.0745542581394327
44,3,"Cumulative","Rough",5,0.707744415981585,0.181444782483206,0.0687351108529503
44,4,"Cumulative","Rough",5,0.732572603551402,0.185534572919691,0.0715168572611346
44,5,"Cumulative","Rough",5,0.736379621160832,0.169783089060073,0.0748629824896498
